population,origin,policy,active_groups,acquired_groups,update_seconds,state_bytes,retained_bytes,coarse_setup_seconds,source_access_rows,gpu_peak_bytes,complete_seconds,recomputed_group_factors,reused_group_factors,factor_denominator,separator_factorizations,selected_groups,gpu_event_span_ms,representation_seconds,representation_detail_bytes,released_detail_bytes,cuda_resident_bytes,cuda_after_eviction_bytes,gpu_reserved_bytes,coarsen_seconds,two_rerefine_seconds,two_cached_rerefine_seconds,source_file_bytes,acquired_households,access_budget_cells,active_state_dimension,total_state_dimension,host_peak_rss_bytes
1024,26,fixed,2,2,0.00953233614563942,24012544,21600000,0.04086482245475054,3024,45431296.0,0.05039715860038996,2,14,17,1,10 11,9.506784439086914,0.005087230354547501,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.681851714849472e-05,0.009174090810120106,0.002498004585504532,81312.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,26,fixed,4,4,0.01702316477894783,26425088,21600000,0.04086482245475054,6048,49021440.0,0.05788798723369837,4,12,17,1,10 11 12 13,16.99612808227539,0.004938562400639057,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.87791034579277e-05,0.009273180738091469,0.002553975209593773,161543.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,26,fixed,8,8,0.029321065172553062,31250176,21600000,0.04086482245475054,12000,56259072.0,0.0701858876273036,8,8,17,1,10 11 12 13 14 15 0 1,29.29267120361328,0.005030350759625435,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.764824062585831e-05,0.009246510453522205,0.0027467627078294754,323066.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,26,random,2,2,0.009936284273862839,24012544,21600000,0.04086482245475054,3024,45431296.0,0.05080110672861338,2,14,17,1,10 11,9.909791946411133,0.005034700967371464,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.738848656415939e-05,0.008968482725322247,0.002560846507549286,81312.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,26,random,4,4,0.015769566409289837,26425088,21600000,0.04086482245475054,6000,49021440.0,0.056634388864040375,4,12,17,1,10 11 9 0,15.743935585021973,0.004858662374317646,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.320886313915253e-05,0.008798744529485703,0.00253403652459383,162480.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,26,random,8,8,0.027844518423080444,31250176,21600000,0.04086482245475054,12072,56259072.0,0.06870934087783098,8,8,17,1,10 11 9 0 14 3 12 7,27.81830406188965,0.004857421852648258,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.778925985097885e-05,0.008631246164441109,0.0025148550048470497,324793.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,26,uncertainty,2,2,0.009525286965072155,24012544,21600000,0.04086482245475054,2990,45431296.0,0.05039010941982269,2,14,17,1,8 12,9.414048194885254,0.004891621880233288,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.7839246690273285e-05,0.00887975376099348,0.0024941349402070045,80106.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,26,uncertainty,4,4,0.01576972659677267,26425088,21600000,0.04086482245475054,5956,49021440.0,0.05663454905152321,4,12,17,1,8 12 6 1,15.743776321411133,0.004833522252738476,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.032921373844147e-05,0.008757374249398708,0.002523866482079029,160721.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,26,uncertainty,8,8,0.028061428107321262,31250176,21600000,0.04086482245475054,11884,56259072.0,0.0689262505620718,8,8,17,1,8 12 6 1 15 10 9 13,28.035968780517578,0.004877662286162376,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.491946548223495e-05,0.008676056750118732,0.0025057364255189896,322569.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,27,uniform_fine_stream,0,16,0.04840316902846098,21600000,21600000,0.0,23930,61671936.0,0.04840316902846098,16,0,17,1,,,,,,,,,,,,,,,,,
1024,27,fixed_coarse,0,0,0.04108087066560984,21600000,21600000,0.04108087066560984,0,,0.04108087066560984,16,0,17,1,,,,,,,,,,,,,,,,,
1024,27,fixed,2,2,0.009596587158739567,24012544,21600000,0.04108087066560984,3072,45431296.0,0.0506774578243494,2,14,17,1,11 12,9.570783615112305,0.005020391196012497,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.713982343673706e-05,0.009090842679142952,0.002515084110200405,81244.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,27,fixed,4,4,0.016017395071685314,26425088,21600000,0.04108087066560984,6072,49021440.0,0.05709826573729515,4,12,17,1,11 12 13 14,15.990976333618164,0.0049996208399534225,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,5.8399513363838196e-05,0.00888180360198021,0.002521996386349201,162624.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,27,fixed,8,8,0.03030929621309042,31250176,21600000,0.04108087066560984,12047,56259072.0,0.07139016687870026,8,8,17,1,11 12 13 14 15 0 1 2,30.284191131591797,0.004837202839553356,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.829962462186813e-05,0.008937643840909004,0.0026948824524879456,325415.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,27,random,2,2,0.010187731124460697,24012544,21600000,0.04108087066560984,2931,45431296.0,0.051268601790070534,2,14,17,1,6 5,10.160832405090332,0.005140019580721855,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.609953612089157e-05,0.00889323279261589,0.0025294264778494835,80607.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,27,random,4,4,0.018094833940267563,26425088,21600000,0.04108087066560984,5907,49021440.0,0.0591757046058774,4,12,17,1,6 5 13 1,18.06822395324707,0.00482169259339571,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.0599297285079956e-05,0.008789724670350552,0.0024870559573173523,161763.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,27,random,8,8,0.02877810038626194,31250176,21600000,0.04108087066560984,11834,56259072.0,0.06985897105187178,8,8,17,1,6 5 13 1 8 15 2 9,28.752639770507812,0.004822303541004658,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.961930871009827e-05,0.008606655523180962,0.002506496384739876,324313.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,27,uncertainty,2,2,0.009436879307031631,24012544,21600000,0.04108087066560984,2976,45431296.0,0.05051774997264147,2,14,17,1,8 12,9.410719871520996,0.004853513091802597,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.7390349209308624e-05,0.00887894444167614,0.0024959053844213486,80513.0,128.0,3072.0,3456.0,24960.0,1440141312.0
1024,27,uncertainty,4,4,0.01567891798913479,26425088,21600000,0.04108087066560984,5931,49021440.0,0.056759788654744625,4,12,17,1,8 12 6 1,15.653375625610352,0.004832353442907333,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.069056689739227e-05,0.009225349873304367,0.0024980660527944565,161557.0,256.0,6144.0,6528.0,24960.0,1440141312.0
1024,27,uncertainty,8,8,0.029849939979612827,31250176,21600000,0.04108087066560984,11859,56259072.0,0.07093081064522266,8,8,17,1,8 12 6 1 15 10 9 13,29.81804847717285,0.005182850174605846,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.894875645637512e-05,0.008869892917573452,0.0026640640571713448,324312.0,512.0,12288.0,12672.0,24960.0,1440141312.0
1024,28,uniform_fine_stream,0,16,0.052583469077944756,21600000,21600000,0.0,23949,61671936.0,0.052583469077944756,16,0,17,1,,,,,,,,,,,,,,,,,
1024,28,fixed_coarse,0,0,0.043926882557570934,21600000,21600000,0.043926882557570934,0,,0.043926882557570934,16,0,17,1,,,,,,,,,,,,,,,,,
1024,28,fixed,2,2,0.009706605225801468,24012544,21600000,0.043926882557570934,3024,45431296.0,0.0536334877833724,2,14,17,1,12 13,9.68057632446289,0.0051222797483205795,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.6749599277973175e-05,0.008886212483048439,0.002521445043385029,80715.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,28,fixed,4,4,0.015749157406389713,26425088,21600000,0.043926882557570934,6000,49021440.0,0.05967603996396065,4,12,17,1,12 13 14 15,15.724096298217773,0.004826593212783337,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.118882447481155e-05,0.009296398609876633,0.0025171255692839622,162020.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,28,fixed,8,8,0.02943528350442648,31250176,21600000,0.043926882557570934,12048,56259072.0,0.07336216606199741,8,8,17,1,12 13 14 15 0 1 2 3,29.40822410583496,0.0051626600325107574,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.809993207454681e-05,0.009164190851151943,0.002731253392994404,324623.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,28,random,2,2,0.00992429256439209,24012544,21600000,0.043926882557570934,2976,45431296.0,0.053851175121963024,2,14,17,1,9 7,9.897407531738281,0.005012731067836285,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.679989069700241e-05,0.009454486891627312,0.002654595300555229,81663.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,28,random,4,4,0.01654275879263878,26425088,21600000,0.043926882557570934,6000,49021440.0,0.06046964135020971,4,12,17,1,9 7 13 2,16.515552520751953,0.004989610984921455,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.117857992649078e-05,0.008798176422715187,0.002553795464336872,162639.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,28,random,8,8,0.02761287149041891,31250176,21600000,0.043926882557570934,12000,56259072.0,0.07153975404798985,8,8,17,1,9 7 13 2 3 1 10 0,27.586496353149414,0.0048468029126524925,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.209942072629929e-05,0.008649006485939026,0.0025227144360542297,325353.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,28,uncertainty,2,2,0.01002862211316824,24012544,21600000,0.043926882557570934,2976,45431296.0,0.053955504670739174,2,14,17,1,8 12,10.002847671508789,0.004834963008761406,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.989840090274811e-05,0.009236600250005722,0.0025076260790228844,80442.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,28,uncertainty,4,4,0.01573171839118004,26425088,21600000,0.043926882557570934,5952,49021440.0,0.05965860094875097,4,12,17,1,8 12 6 1,15.706560134887695,0.004822573624551296,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.0939230024814606e-05,0.008832964114844799,0.002516905777156353,161488.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,28,uncertainty,8,8,0.02740930300205946,31250176,21600000,0.043926882557570934,11880,56259072.0,0.0713361855596304,8,8,17,1,8 12 6 1 15 10 9 13,27.384096145629883,0.004859552718698978,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.819904178380966e-05,0.008650045841932297,0.0025683753192424774,323992.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,29,uniform_fine_stream,0,16,0.04836214054375887,21600000,21600000,0.0,23887,61671936.0,0.04836214054375887,16,0,17,1,,,,,,,,,,,,,,,,,
1024,29,fixed_coarse,0,0,0.0402495376765728,21600000,21600000,0.0402495376765728,0,,0.0402495376765728,16,0,17,1,,,,,,,,,,,,,,,,,
1024,29,fixed,2,2,0.009910653345286846,24012544,21600000,0.0402495376765728,2998,45431296.0,0.050160191021859646,2,14,17,1,13 14,9.8853120803833,0.005153169855475426,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.6659260988235474e-05,0.008858554996550083,0.0025054048746824265,81383.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,29,fixed,4,4,0.015732177533209324,26425088,21600000,0.0402495376765728,5948,49021440.0,0.055981715209782124,4,12,17,1,13 14 15 0,15.706656455993652,0.004839862696826458,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.246939301490784e-05,0.009055211208760738,0.002502606250345707,162236.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,29,fixed,8,8,0.029093727469444275,31250176,21600000,0.0402495376765728,11991,56259072.0,0.06934326514601707,8,8,17,1,13 14 15 0 1 2 3 4,29.057600021362305,0.005366838537156582,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,0.00012923963367938995,0.009683416225016117,0.002885861322283745,325274.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,29,random,2,2,0.009657005779445171,24012544,21600000,0.0402495376765728,2951,45431296.0,0.04990654345601797,2,14,17,1,15 1,9.621631622314453,0.0052248891443014145,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,5.142856389284134e-05,0.009579837322235107,0.0025027357041835785,81199.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,29,random,4,4,0.01582176610827446,26425088,21600000,0.0402495376765728,5949,49021440.0,0.05607130378484726,4,12,17,1,15 1 13 14,15.794655799865723,0.004966161213815212,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.507989019155502e-05,0.009053301997482777,0.002535885199904442,162582.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,29,random,8,8,0.028241755440831184,31250176,21600000,0.0402495376765728,11970,56259072.0,0.06849129311740398,8,8,17,1,15 1 13 14 7 0 2 3,28.214496612548828,0.005127100273966789,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.828938007354736e-05,0.008645875379443169,0.0025158245116472244,325567.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,29,uncertainty,2,2,0.009383969008922577,24012544,21600000,0.0402495376765728,2973,45431296.0,0.04963350668549538,2,14,17,1,8 12,9.357952117919922,0.00488442275673151,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.765018820762634e-05,0.008937322534620762,0.002520086243748665,80366.0,128.0,3072.0,3456.0,24960.0,1440923648.0
1024,29,uncertainty,4,4,0.01640923134982586,26425088,21600000,0.0402495376765728,5925,49021440.0,0.05665876902639866,4,12,17,1,8 12 6 1,16.383071899414062,0.0048768529668450356,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.19795173406601e-05,0.008939842693507671,0.002509966492652893,161508.0,256.0,6144.0,6528.0,24960.0,1440923648.0
1024,29,uncertainty,8,8,0.02822895534336567,31250176,21600000,0.0402495376765728,11850,56259072.0,0.06847849301993847,8,8,17,1,8 12 6 1 15 10 9 13,28.20230484008789,0.005252460017800331,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.579863399267197e-05,0.008702985011041164,0.002567775547504425,324235.0,512.0,12288.0,12672.0,24960.0,1440923648.0
1024,30,uniform_fine_stream,0,16,0.05004091374576092,21600000,21600000,0.0,23904,61671936.0,0.05004091374576092,16,0,17,1,,,,,,,,,,,,,,,,,
1024,30,fixed_coarse,0,0,0.046408819034695625,21600000,21600000,0.046408819034695625,0,,0.046408819034695625,16,0,17,1,,,,,,,,,,,,,,,,,
1024,30,fixed,2,2,0.009645996615290642,24012544,21600000,0.046408819034695625,2976,45431296.0,0.05605481564998627,2,14,17,1,14 15,9.619423866271973,0.005162149667739868,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.687998443841934e-05,0.00932874996215105,0.002505485899746418,81427.0,128.0,3072.0,3456.0,24960.0,1441611776.0
1024,30,fixed,4,4,0.017608020454645157,26425088,21600000,0.046408819034695625,5952,49021440.0,0.06401683948934078,4,12,17,1,14 15 0 1,17.581504821777344,0.004927552305161953,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.335973739624023e-05,0.008863192982971668,0.0025177448987960815,162623.0,256.0,6144.0,6528.0,24960.0,1441611776.0
1024,30,fixed,8,8,0.028863100335001945,31250176,21600000,0.046408819034695625,11952,56259072.0,0.07527191936969757,8,8,17,1,14 15 0 1 2 3 4 5,28.837663650512695,0.004956161603331566,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,0.00010277889668941498,0.01054258830845356,0.0027954336255788803,324951.0,512.0,12288.0,12672.0,24960.0,1441611776.0
1024,30,random,2,2,0.012684245593845844,24012544,21600000,0.046408819034695625,2976,45431296.0,0.05909306462854147,2,14,17,1,7 1,12.644543647766113,0.004980682395398617,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,6.095878779888153e-05,0.011903904378414154,0.0028429022058844566,81411.0,128.0,3072.0,3456.0,24960.0,1441611776.0
1024,30,random,4,4,0.021177804097533226,26425088,21600000,0.046408819034695625,5928,49021440.0,0.06758662313222885,4,12,17,1,7 1 8 2,21.142431259155273,0.0052913278341293335,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,8.897949010133743e-05,0.01184624433517456,0.002775813452899456,162134.0,256.0,6144.0,6528.0,24960.0,1441611776.0
1024,30,random,8,8,0.03418388869613409,31250176,21600000,0.046408819034695625,11880,56259072.0,0.08059270773082972,8,8,17,1,7 1 8 2 13 6 10 0,34.150943756103516,0.005729064345359802,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,0.00012058950960636139,0.011087622493505478,0.002563674934208393,323918.0,512.0,12288.0,12672.0,24960.0,1441611776.0
1024,30,uncertainty,2,2,0.010585037060081959,24012544,21600000,0.046408819034695625,2976,45431296.0,0.056993856094777584,2,14,17,1,8 12,10.550463676452637,0.005537295714020729,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,7.313955575227737e-05,0.011016443371772766,0.0027081333100795746,80295.0,128.0,3072.0,3456.0,24960.0,1441611776.0
1024,30,uncertainty,4,4,0.019695548340678215,26425088,21600000,0.046408819034695625,5952,49021440.0,0.06610436737537384,4,12,17,1,8 12 6 1,19.66339111328125,0.005654415115714073,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,7.393863052129745e-05,0.010325180366635323,0.002622624859213829,161245.0,256.0,6144.0,6528.0,24960.0,1441611776.0
1024,30,uncertainty,8,8,0.03241567499935627,31250176,21600000,0.046408819034695625,11880,56259072.0,0.0788244940340519,8,8,17,1,8 12 6 1 15 10 9 13,32.38003158569336,0.005124250426888466,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,0.00011863932013511658,0.01051423791795969,0.0026921741664409637,323649.0,512.0,12288.0,12672.0,24960.0,1441611776.0
1024,31,uniform_fine_stream,0,16,0.05970037914812565,21600000,21600000,0.0,23879,61671936.0,0.05970037914812565,16,0,17,1,,,,,,,,,,,,,,,,,
1024,31,fixed_coarse,0,0,0.04988965578377247,21600000,21600000,0.04988965578377247,0,,0.04988965578377247,16,0,17,1,,,,,,,,,,,,,,,,,
1024,31,fixed,2,2,0.011598138138651848,24012544,21600000,0.04988965578377247,2928,45431296.0,0.061487793922424316,2,14,17,1,15 0,11.56447982788086,0.0058913929387927055,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,7.669907063245773e-05,0.010267529636621475,0.002632174640893936,79692.0,128.0,3072.0,3456.0,24960.0,1441685504.0
1024,31,fixed,4,4,0.01972574833780527,26425088,21600000,0.04988965578377247,5928,49021440.0,0.06961540412157774,4,12,17,1,15 0 1 2,19.693695068359375,0.005526667460799217,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,0.00020636804401874542,0.009298659861087799,0.002499585971236229,160114.0,256.0,6144.0,6528.0,24960.0,1441685504.0
1024,31,fixed,8,8,0.02827574498951435,31250176,21600000,0.04988965578377247,11904,56259072.0,0.07816540077328682,8,8,17,1,15 0 1 2 3 4 5 6,28.249408721923828,0.0049975113943219185,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,8.764863014221191e-05,0.00865144468843937,0.002733352594077587,319701.0,512.0,12288.0,12672.0,24960.0,1441685504.0
1024,31,random,2,2,0.009893023408949375,24012544,21600000,0.04988965578377247,3024,45431296.0,0.059782679192721844,2,14,17,1,10 11,9.865056037902832,0.005015210248529911,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,5.3569674491882324e-05,0.008916064165532589,0.0025133145973086357,80212.0,128.0,3072.0,3456.0,24960.0,1441685504.0
1024,31,random,4,4,0.015731058083474636,26425088,21600000,0.04988965578377247,6024,49021440.0,0.0656207138672471,4,12,17,1,10 11 1 3,15.70479965209961,0.0049642520025372505,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,6.121862679719925e-05,0.008851435035467148,0.0025010062381625175,160672.0,256.0,6144.0,6528.0,24960.0,1441685504.0
1024,31,random,8,8,0.02796480804681778,31250176,21600000,0.04988965578377247,12023,56259072.0,0.07785446383059025,8,8,17,1,10 11 1 3 14 7 4 9,27.93881607055664,0.00487001147121191,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,9.736884385347366e-05,0.009550627321004868,0.002582103945314884,322029.0,512.0,12288.0,12672.0,24960.0,1441685504.0
1024,31,uncertainty,2,2,0.009951302781701088,24012544,21600000,0.04988965578377247,2976,45431296.0,0.059840958565473557,2,14,17,1,8 12,9.925472259521484,0.005076481029391289,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.7040171921253204e-05,0.009027812629938126,0.002517206594347954,79398.0,128.0,3072.0,3456.0,24960.0,1441685504.0
1024,31,uncertainty,4,4,0.018371361307799816,26425088,21600000,0.04988965578377247,5952,49021440.0,0.06826101709157228,4,12,17,1,8 12 6 1,18.334911346435547,0.004948772490024567,602624.0,4825088.0,41644032.0,36818944.0,67108864.0,0.00010359939187765121,0.009932872839272022,0.002697582356631756,159518.0,256.0,6144.0,6528.0,24960.0,1441685504.0
1024,31,uncertainty,8,8,0.029480523429811,31250176,21600000,0.04988965578377247,11855,56259072.0,0.07937017921358347,8,8,17,1,8 12 6 1 15 10 9 13,29.4467830657959,0.005502916872501373,602624.0,9650176.0,52207616.0,42557440.0,69206016.0,0.00010120030492544174,0.009972251951694489,0.0025136061012744904,319725.0,512.0,12288.0,12672.0,24960.0,1441685504.0
2048,0,uniform_fine_stream,0,16,0.05395888537168503,21600000,21600000,0.0,48837,72348160.0,0.05395888537168503,16,0,17,1,,,,,,,,,,,,,,,,,
2048,0,fixed_coarse,0,0,0.045280709862709045,21600000,21600000,0.045280709862709045,0,,0.045280709862709045,16,0,17,1,,,,,,,,,,,,,,,,,
2048,0,fixed,2,2,0.010636096820235252,26425088,21600000,0.045280709862709045,6023,56683008.0,0.0559168066829443,2,14,17,1,0 1,10.608960151672363,0.0048118531703948975,1205248.0,4825088.0,39233536.0,34408448.0,90177536.0,4.683062434196472e-05,0.008929663337767124,0.0022740671411156654,82314.0,256.0,6144.0,6528.0,49536.0,1442471936.0
2048,0,fixed,4,4,0.017575299367308617,31250176,21600000,0.045280709862709045,12143,60592640.0,0.06285600923001766,4,12,17,1,0 1 2 3,17.546815872192383,0.004761324264109135,1205248.0,9650176.0,46469120.0,36818944.0,90177536.0,6.111897528171539e-05,0.009201780892908573,0.0022543473169207573,164487.0,512.0,12288.0,12672.0,49536.0,1442471936.0
2048,0,fixed,8,8,0.031166977249085903,40900352,21600000,0.045280709862709045,24335,70246912.0,0.07644768711179495,8,8,17,1,0 1 2 3 4 5 6 7,31.13907241821289,0.00480534415692091,1205248.0,19300352.0,60940288.0,41639936.0,90177536.0,9.491946548223495e-05,0.008916744031012058,0.0025102663785219193,329402.0,1024.0,24576.0,24960.0,49536.0,1442471936.0
2048,0,random,2,2,0.01150932814925909,26425088,21600000,0.045280709862709045,6048,56683008.0,0.056790038011968136,2,14,17,1,3 0,11.458016395568848,0.00493302196264267,1205248.0,4825088.0,39233536.0,34408448.0,90177536.0,6.544869393110275e-05,0.010488557629287243,0.0022932281717658043,81898.0,256.0,6144.0,6528.0,49536.0,1442471936.0
2048,0,random,4,4,0.01724082138389349,31250176,21600000,0.045280709862709045,12096,60592640.0,0.06252153124660254,4,12,17,1,3 0 4 6,17.208192825317383,0.004980751313269138,1205248.0,9650176.0,46469120.0,36818944.0,90177536.0,6.970018148422241e-05,0.010003224015235901,0.0022293785586953163,164295.0,512.0,12288.0,12672.0,49536.0,1442471936.0
2048,0,random,8,8,0.03013826720416546,40900352,21600000,0.045280709862709045,24358,70246912.0,0.0754189770668745,8,8,17,1,3 0 4 6 8 1 7 10,30.112287521362305,0.004722564481198788,1205248.0,19300352.0,60940288.0,41639936.0,90177536.0,0.00010116957128047943,0.009020711295306683,0.0022439779713749886,329153.0,1024.0,24576.0,24960.0,49536.0,1442471936.0
2048,0,uncertainty,2,2,0.010079971514642239,26425088,21600000,0.045280709862709045,6072,56683008.0,0.055360681377351284,2,14,17,1,8 6,10.052864074707031,0.004855973646044731,1205248.0,4825088.0,39233536.0,34408448.0,90177536.0,0.00014923885464668274,0.01005486398935318,0.002352546900510788,81951.0,256.0,6144.0,6528.0,49536.0,1442471936.0
2048,0,uncertainty,4,4,0.01794771570712328,31250176,21600000,0.045280709862709045,12191,60592640.0,0.06322842556983232,4,12,17,1,8 6 13 12,17.906240463256836,0.004790503531694412,1205248.0,9650176.0,46469120.0,36818944.0,90177536.0,9.179860353469849e-05,0.009235999546945095,0.0022957567125558853,164521.0,512.0,12288.0,12672.0,49536.0,1442471936.0
2048,0,uncertainty,8,8,0.029558912850916386,40900352,21600000,0.045280709862709045,24406,70246912.0,0.07483962271362543,8,8,17,1,8 6 13 12 1 9 4 15,29.529760360717773,0.0049283914268016815,1205248.0,19300352.0,60940288.0,41639936.0,90177536.0,0.0001485990360379219,0.009242470376193523,0.0022470587864518166,329773.0,1024.0,24576.0,24960.0,49536.0,1442471936.0
2048,1,uniform_fine_stream,0,16,0.04978656675666571,21600000,21600000,0.0,48856,72348160.0,0.04978656675666571,16,0,17,1,,,,,,,,,,,,,,,,,
2048,1,fixed_coarse,0,0,0.04082461353391409,21600000,21600000,0.04082461353391409,0,,0.04082461353391409,16,0,17,1,,,,,,,,,,,,,,,,,
2048,1,fixed,2,2,0.009819293394684792,26425088,21600000,0.04082461353391409,6096,56683008.0,0.05064390692859888,2,14,17,1,1 2,9.793408393859863,0.004650545306503773,1205248.0,4825088.0,39233536.0,34408448.0,90177536.0,4.703924059867859e-05,0.008796284906566143,0.002241569571197033,82787.0,256.0,6144.0,6528.0,49536.0,1442471936.0
2048,1,fixed,4,4,0.016278591938316822,31250176,21600000,0.04082461353391409,12216,60592640.0,0.05710320547223091,4,12,17,1,1 2 3 4,16.25372886657715,0.004649035632610321,1205248.0,9650176.0,46469120.0,36818944.0,90177536.0,6.083957850933075e-05,0.008662225678563118,0.002237677574157715,165381.0,512.0,12288.0,12672.0,49536.0,1442471936.0
2048,1,fixed,8,8,0.02948690392076969,40900352,21600000,0.04082461353391409,24431,70246912.0,0.07031151745468378,8,8,17,1,1 2 3 4 5 6 7 8,29.450559616088867,0.004585176706314087,1205248.0,19300352.0,60940288.0,41639936.0,90177536.0,0.00010586809366941452,0.009043082594871521,0.002517586573958397,330628.0,1024.0,24576.0,24960.0,49536.0,1442471936.0
2048,1,random,2,2,0.009488578885793686,26425088,21600000,0.04082461353391409,6120,56683008.0,0.050313192419707775,2,14,17,1,4 14,9.463040351867676,0.004683493636548519,1205248.0,4825088.0,39233536.0,34408448.0,90177536.0,4.62997704744339e-05,0.008972583338618279,0.0022505177184939384,82705.0,256.0,6144.0,6528.0,49536.0,1442471936.0
2048,1,random,4,4,0.015976395457983017,31250176,21600000,0.04082461353391409,12239,60592640.0,0.056801008991897106,4,12,17,1,4 14 7 2,15.951040267944336,0.004800143651664257,1205248.0,9650176.0,46469120.0,36818944.0,90177536.0,6.190966814756393e-05,0.008790284395217896,0.002262357622385025,165524.0,512.0,12288.0,12672.0,49536.0,1442471936.0
2048,1,random,8,8,0.031214586459100246,40900352,21600000,0.04082461353391409,24383,70246912.0,0.07203919999301434,8,8,17,1,4 14 7 2 5 13 0 1,31.185407638549805,0.004588284529745579,1205248.0,19300352.0,60940288.0,41639936.0,90177536.0,0.00012412946671247482,0.009444089606404305,0.0022845184430480003,331192.0,1024.0,24576.0,24960.0,49536.0,1442471936.0
