population,origin,policy,active_groups,horizon_steps,level,queries,mae,mse,coverage90,width90,interval_score90,seasonal_mae,missing_queries,observed_households
2048,6,random,8,12,group,16,2.8807730962939315,13.041760174134033,0.875,10.085793244984739,15.950470962685651,10.3664803179746,0,2035
2048,6,random,8,12,household,16,0.19895021483095554,0.07901539372844821,0.8125,0.5612151415321069,1.3816271612837723,0.14791569122651288,0,2035
2048,6,uncertainty,2,2,regional,1,10.013527539736515,100.27073378906162,1.0,54.325288978842096,54.325288978842096,162.35812636135518,0,2035
2048,6,uncertainty,2,2,group,16,1.8560998281867396,9.34689555931524,0.875,6.911064681816694,14.99544427967695,10.147383374421857,0,2035
2048,6,uncertainty,2,2,household,16,0.14980684011367895,0.06123609995621711,0.875,0.5308302514089269,1.355661994742849,0.18435363755652537,0,2035
2048,6,uncertainty,2,12,regional,1,50.62587510381513,2562.9792300270888,1.0,130.16396315208152,130.16396315208152,165.86363549652913,0,2035
2048,6,uncertainty,2,12,group,16,3.4641724503454054,17.842616687516887,0.75,10.50410045829938,18.91747106913121,10.3664803179746,0,2035
2048,6,uncertainty,2,12,household,16,0.2025001649106531,0.08384514150718048,0.8125,0.5638504335585022,1.3648836180253228,0.14791569122651288,0,2035
2048,6,uncertainty,4,2,regional,1,16.927627784340416,286.5445824051736,1.0,52.4730443963186,52.4730443963186,162.35812636135518,0,2035
2048,6,uncertainty,4,2,group,16,1.9229853855267232,10.30550850283426,0.8125,6.8333554104228,16.5437665454264,10.147383374421857,0,2035
2048,6,uncertainty,4,2,household,16,0.1509364269388605,0.06463538762221464,0.875,0.5192745951441298,1.3909431662070189,0.18435363755652537,0,2035
2048,6,uncertainty,4,12,regional,1,55.20425851844493,3047.5101585712996,1.0,125.28078950345247,125.28078950345247,165.86363549652913,0,2035
2048,6,uncertainty,4,12,group,16,3.699534579495104,19.99184105231734,0.75,10.258762898918105,20.9345915723434,10.3664803179746,0,2035
2048,6,uncertainty,4,12,household,16,0.2014433570436399,0.08149936855642986,0.8125,0.5621478914990656,1.4143001846663767,0.14791569122651288,0,2035
2048,6,uncertainty,8,2,regional,1,17.60432234887753,309.91216536318893,1.0,50.612475446991084,50.612475446991084,162.35812636135518,0,2035
2048,6,uncertainty,8,2,group,16,1.9626887765963876,10.288050093627557,0.8125,6.745326369069943,16.442852814391607,10.147383374421857,0,2035
2048,6,uncertainty,8,2,household,16,0.14164607954012481,0.06129689822626296,0.875,0.49458483214172766,1.4665297914392497,0.18435363755652537,0,2035
2048,6,uncertainty,8,12,regional,1,61.508564893156404,3783.3035552156325,0.0,122.60374746214936,126.73757070378386,165.86363549652913,0,2035
2048,6,uncertainty,8,12,group,16,4.0293741541280035,23.032707254352097,0.75,10.120041954329558,23.64922798872397,10.3664803179746,0,2035
2048,6,uncertainty,8,12,household,16,0.19456400502712515,0.07744598481362502,0.8125,0.5605109581373999,1.416545297621542,0.14791569122651288,0,2035
2048,7,fixed_coarse,0,2,regional,1,28.91237298392275,835.9253115614662,1.0,60.46423235861842,60.46423235861842,182.26172280285368,0,2035
2048,7,fixed_coarse,0,2,group,16,3.9788712252172354,23.656314704108443,0.4375,7.152120104916043,32.413665536265846,11.39135672150404,0,2035
2048,7,fixed_coarse,0,2,household,16,0.1741591321609134,0.07246435628612896,0.9375,0.5587613978255958,1.0525368936117312,0.1413993641975752,0,2035
2048,7,fixed_coarse,0,12,regional,1,98.17067699499933,9637.481821656489,0.0,152.32492962380007,592.4891732857859,256.16194392537193,0,2035
2048,7,fixed_coarse,0,12,group,16,6.135668265861768,46.10307716424519,0.5,11.641056577071115,39.87770086755235,16.010122449010062,0,2035
2048,7,fixed_coarse,0,12,household,16,0.17089048583234928,0.0675851056126761,1.0,0.5728528035297265,0.5728528035297265,0.12328041118982361,0,2035
2048,7,uniform_fine_stream,16,2,regional,1,41.00567433612639,1681.4653277604543,0.0,49.11207985216397,378.10476805305206,182.26172280285368,0,2035
2048,7,uniform_fine_stream,16,2,group,16,4.1953817659104775,25.757212911594422,0.4375,6.649860350653018,38.09317122327259,11.39135672150404,0,2035
2048,7,uniform_fine_stream,16,2,household,16,0.13861190636473603,0.04550921386318485,0.9375,0.4724971326441465,0.9803362048490667,0.1413993641975752,0,2035
2048,7,uniform_fine_stream,16,12,regional,1,97.90449100729711,9585.28935939792,0.0,119.83574462291114,879.568118539742,256.16194392537193,0,2035
2048,7,uniform_fine_stream,16,12,group,16,6.119031641630388,46.142127739002895,0.375,9.973170084073317,48.65751373440867,16.010122449010062,0,2035
2048,7,uniform_fine_stream,16,12,household,16,0.17173856076957617,0.06444198017058042,0.9375,0.5594678712483194,0.5797283789532515,0.12328041118982361,0,2035
2048,7,fixed,2,2,regional,1,35.944946609857425,1292.0391867855008,0.0,53.83097075960948,234.4201953606632,182.26172280285368,0,2035
2048,7,fixed,2,2,group,16,4.15585248597985,25.775428841450527,0.4375,6.894130250435476,36.45551539391596,11.39135672150404,0,2035
2048,7,fixed,2,2,household,16,0.18612710388851034,0.0854015054345908,0.875,0.538360232380326,1.051533900782335,0.1413993641975752,0,2035
2048,7,fixed,2,12,regional,1,93.55735215292009,8752.978141865502,0.0,127.94262440522793,719.6634234113503,256.16194392537193,0,2035
2048,7,fixed,2,12,group,16,5.847335463231822,42.869706532621116,0.375,10.395777210679778,43.41655376444291,16.010122449010062,0,2035
2048,7,fixed,2,12,household,16,0.17204905891470723,0.06645740524946557,1.0,0.5649225201379519,0.5649225201379519,0.12328041118982361,0,2035
2048,7,fixed,4,2,regional,1,43.83798420526898,1921.7688591814126,0.0,52.03000238870008,408.48966260707886,182.26172280285368,0,2035
2048,7,fixed,4,2,group,16,4.38733294212196,27.781886177925934,0.4375,6.819166634860629,39.25841885459122,11.39135672150404,0,2035
2048,7,fixed,4,2,household,16,0.18528776071829814,0.09286821709731727,0.875,0.5255298602714562,1.11577138577996,0.1413993641975752,0,2035
2048,7,fixed,4,12,regional,1,104.06764313767144,10830.074348229733,0.0,123.9347571351913,965.940048536707,256.16194392537193,0,2035
2048,7,fixed,4,12,group,16,6.504228649778778,50.6225469017571,0.375,10.195328288932497,51.90272229766083,16.010122449010062,0,2035
2048,7,fixed,4,12,household,16,0.17492246239628273,0.06770979120909533,0.9375,0.562773474618871,0.5674441869610489,0.12328041118982361,0,2035
2048,7,fixed,8,2,regional,1,42.79551553966883,1831.456150306036,0.0,50.47083401415399,401.6728046659906,182.26172280285368,0,2035
2048,7,fixed,8,2,group,16,4.424100462903841,28.38110494397576,0.375,6.742087837618573,40.740411556568844,11.39135672150404,0,2035
2048,7,fixed,8,2,household,16,0.1805853192277388,0.09874222141642491,0.875,0.5096510452774763,1.1876185543126234,0.1413993641975752,0,2035
2048,7,fixed,8,12,regional,1,102.3260099359959,10470.61230942153,0.0,121.45743524208399,953.4032815411621,256.16194392537193,0,2035
2048,7,fixed,8,12,group,16,6.395376574674058,49.66784571162226,0.3125,10.06620485432057,51.475349395716336,16.010122449010062,0,2035
2048,7,fixed,8,12,household,16,0.1762341441455752,0.07071295508414456,0.9375,0.5617201240827332,0.5897297604902627,0.12328041118982361,0,2035
2048,7,random,2,2,regional,1,43.91388954130775,1928.4296946461784,0.0,54.5007306195208,387.7712152504679,182.26172280285368,0,2035
2048,7,random,2,2,group,16,4.422697964634027,27.95478375855879,0.375,6.916873359608131,39.970267952726644,11.39135672150404,0,2035
2048,7,random,2,2,household,16,0.2209769755195093,0.1326562536033868,0.75,0.5386791584471123,1.4788774578811674,0.1413993641975752,0,2035
2048,7,random,2,12,regional,1,91.91729803609269,8448.78967825589,0.0,129.26153023961007,674.9921885653632,256.16194392537193,0,2035
2048,7,random,2,12,group,16,5.75488020256001,43.05748017676944,0.375,10.458325055756973,42.681073784055236,16.010122449010062,0,2035
2048,7,random,2,12,household,16,0.17432690189873054,0.07255658750292206,1.0,0.5647428068343836,0.5647428068343836,0.12328041118982361,0,2035
2048,7,random,4,2,regional,1,37.84832694834563,1432.495852788866,0.0,52.05745793299225,288.44941756998236,182.26172280285368,0,2035
2048,7,random,4,2,group,16,4.187142310769227,25.00808317758524,0.375,6.822551835949994,36.105342375715395,11.39135672150404,0,2035
2048,7,random,4,2,household,16,0.19435738467606717,0.09941440412575028,0.75,0.5334163359170117,1.1953447725480308,0.1413993641975752,0,2035
2048,7,random,4,12,regional,1,106.71613645516697,11388.333779917817,0.0,125.39908032156067,1005.7310062092934,256.16194392537193,0,2035
2048,7,random,4,12,group,16,6.669759482122249,53.77270137617302,0.25,10.263967416832688,55.08418419035637,16.010122449010062,0,2035
2048,7,random,4,12,household,16,0.16664789738329874,0.0641412130582056,1.0,0.5635761659627334,0.5635761659627334,0.12328041118982361,0,2035
2048,7,random,8,2,regional,1,31.701505363703973,1004.9854423249518,0.0,50.5144323166623,179.40021642411875,182.26172280285368,0,2035
2048,7,random,8,2,group,16,3.882413389468879,22.776985642604078,0.4375,6.747253708838381,33.47333785876676,11.39135672150404,0,2035
2048,7,random,8,2,household,16,0.1534304136754146,0.04774197694408254,0.9375,0.5081848776659139,1.001201368479581,0.1413993641975752,0,2035
2048,7,random,8,12,regional,1,84.40989902270917,7125.0310530239585,0.0,121.83911497428304,591.6459456856361,256.16194392537193,0,2035
2048,7,random,8,12,group,16,5.372458813204372,37.218698825986294,0.5,10.084772163117162,39.50041952819015,16.010122449010062,0,2035
2048,7,random,8,12,household,16,0.16310891110655382,0.060044968976105874,1.0,0.5624152854869634,0.5624152854869634,0.12328041118982361,0,2035
2048,7,uncertainty,2,2,regional,1,50.02801625919392,2502.802410830171,0.0,54.32541129193481,511.63162355646506,182.26172280285368,0,2035
2048,7,uncertainty,2,2,group,16,4.547839747237926,29.16503834277594,0.3125,6.91108136353244,41.11499980859631,11.39135672150404,0,2035
2048,7,uncertainty,2,2,household,16,0.20186215290477505,0.09990508690697769,0.875,0.530830113838054,1.1817765804657316,0.1413993641975752,0,2035
2048,7,uncertainty,2,12,regional,1,108.56152553896118,11785.60482734652,0.0,130.16479902514126,999.7473195529521,256.16194392537193,0,2035
2048,7,uncertainty,2,12,group,16,6.785096299859395,54.351942971831164,0.3125,10.504152447836699,54.03106846407924,16.010122449010062,0,2035
2048,7,uncertainty,2,12,household,16,0.15017498167008766,0.04991176646835582,1.0,0.563850414950385,0.563850414950385,0.12328041118982361,0,2035
2048,7,uncertainty,4,2,regional,1,49.675186193912054,2467.6241233998308,0.0,52.4730775274617,521.2460261310858,182.26172280285368,0,2035
2048,7,uncertainty,4,2,group,16,4.574576463156188,30.033319559500228,0.3125,6.83337037277941,43.21849319992201,11.39135672150404,0,2035
2048,7,uncertainty,4,2,household,16,0.20627573587782855,0.11579157981956854,0.8125,0.5192745183615671,1.3096206554414345,0.1413993641975752,0,2035
2048,7,uncertainty,4,12,regional,1,97.83037299462194,9570.781880266853,0.0,125.2810049753202,829.078415114557,256.16194392537193,0,2035
2048,7,uncertainty,4,12,group,16,6.1143992658381805,46.12192846104364,0.375,10.258785926828084,47.176398899364045,16.010122449010062,0,2035
2048,7,uncertainty,4,12,household,16,0.16222411089020283,0.05994187860814104,1.0,0.5621478779427277,0.5621478779427277,0.12328041118982361,0,2035
2048,7,uncertainty,8,2,regional,1,45.10838407257097,2034.7663136385745,0.0,50.612475267065605,446.65540404782894,182.26172280285368,0,2035
2048,7,uncertainty,8,2,group,16,4.3590370941919625,27.841301873761495,0.3125,6.7453262761889725,39.990432367410556,11.39135672150404,0,2035
2048,7,uncertainty,8,2,household,16,0.15351757877499103,0.054878757787627686,0.9375,0.4945848033608926,1.0019640870539006,0.1413993641975752,0,2035
2048,7,uncertainty,8,12,regional,1,104.11527998962777,10839.991527318583,0.0,122.60374865132839,978.8718619305998,256.16194392537193,0,2035
2048,7,uncertainty,8,12,group,16,6.50720595302605,50.7276338995418,0.3125,10.12004192321654,52.359813813130174,16.010122449010062,0,2035
2048,7,uncertainty,8,12,household,16,0.17355436708136535,0.06697909023775946,0.9375,0.5605109488230274,0.5941423004753075,0.12328041118982361,0,2035
2048,8,fixed_coarse,0,2,regional,1,11.982017597223319,143.56874570016927,1.0,60.2840107398812,60.2840107398812,90.30179086371135,0,2025
2048,8,fixed_coarse,0,2,group,16,2.5581795937868734,9.26444922787577,0.6875,7.133343364966521,13.88983795741028,5.662629703052734,0,2025
2048,8,fixed_coarse,0,2,household,15,0.3528194657563683,0.5246615016293228,0.6,0.5878605207719027,3.4923776948847736,0.33348844516720166,1,2025
2048,8,fixed_coarse,0,12,regional,1,58.18997935510106,3386.0736973470875,1.0,152.0883594300622,152.0883594300622,159.35422607049668,0,2027
2048,8,fixed_coarse,0,12,group,16,3.7720297564073157,18.682597663726007,0.875,11.62140621027948,14.585403566295579,9.959636983638829,0,2027
2048,8,fixed_coarse,0,12,household,15,0.14621425439263067,0.04601926912099919,0.8666666666666667,0.6028488124618758,1.2574156107139818,0.16204970516775166,1,2027
2048,8,uniform_fine_stream,16,2,regional,1,23.561015631632642,555.1214575940377,1.0,49.03099655474586,49.03099655474586,90.30179086371135,0,2025
2048,8,uniform_fine_stream,16,2,group,16,2.912589896008704,11.694975602234386,0.625,6.634017862225818,18.41974066652795,5.662629703052734,0,2025
2048,8,uniform_fine_stream,16,2,household,15,0.3437142476932115,0.5608988296287376,0.5333333333333333,0.497704689391447,4.017289373920022,0.33348844516720166,1,2025
2048,8,uniform_fine_stream,16,12,regional,1,44.47338721703841,1977.8821705566352,1.0,119.72609436543853,119.72609436543853,159.35422607049668,0,2027
2048,8,uniform_fine_stream,16,12,group,16,3.356463165740302,14.032514331109684,0.875,9.95962163118861,12.88068257555804,9.959636983638829,0,2027
2048,8,uniform_fine_stream,16,12,household,15,0.15646464208649277,0.04810191988243061,0.8,0.5884897798938267,1.2445950071114993,0.16204970516775166,1,2027
2048,8,fixed,2,2,regional,1,6.455392900609581,41.672097501240586,1.0,53.986170670094296,53.986170670094296,90.30179086371135,0,2025
2048,8,fixed,2,2,group,16,2.628780633600382,10.048146510397691,0.5625,6.884612194325464,15.369504591549259,5.662629703052734,0,2025
2048,8,fixed,2,2,household,15,0.349885190676021,0.5292274545080079,0.5333333333333333,0.5583951829980421,3.613941009376086,0.33348844516720166,1,2025
2048,8,fixed,2,12,regional,1,6.494294253183739,42.17585784693534,1.0,129.968090343284,129.968090343284,159.35422607049668,0,2027
2048,8,fixed,2,12,group,16,2.258031933662344,7.890585687079561,0.9375,10.485849666933241,11.158316050012074,9.959636983638829,0,2027
2048,8,fixed,2,12,household,15,0.1501503096570394,0.04776480762644906,0.8,0.5935862736428571,1.318272997563007,0.16204970516775166,1,2027
2048,8,fixed,4,2,regional,1,18.535223506207046,343.55451042505024,1.0,51.99917538976114,51.99917538976114,90.30179086371135,0,2025
2048,8,fixed,4,2,group,16,2.7741857293738796,10.917024004616607,0.625,6.80329905636899,16.775197948270304,5.662629703052734,0,2025
2048,8,fixed,4,2,household,15,0.3473738668169936,0.5260767749691472,0.6,0.553527146913968,3.6145278455553784,0.33348844516720166,1,2025
2048,8,fixed,4,12,regional,1,18.768787535990214,352.2673855711416,1.0,124.14778709082546,124.14778709082546,159.35422607049668,0,2027
2048,8,fixed,4,12,group,16,2.6045987211035384,8.50213020340875,0.9375,10.19648712684378,10.375276594615169,9.959636983638829,0,2027
2048,8,fixed,4,12,household,15,0.15617257070280216,0.04939848095545877,0.8,0.5917736860705983,1.2780905392061495,0.16204970516775166,1,2027
2048,8,fixed,8,2,regional,1,24.918114067095303,620.9124086607728,1.0,50.47748898150405,50.47748898150405,90.30179086371135,0,2025
2048,8,fixed,8,2,group,16,2.9510296888550744,12.050405173847441,0.6875,6.729271562204602,18.809727867386414,5.662629703052734,0,2025
2048,8,fixed,8,2,household,15,0.35367531942220415,0.551988681696526,0.5333333333333333,0.5265139769777246,3.8914897482552826,0.33348844516720166,1,2025
2048,8,fixed,8,12,regional,1,33.44033446984315,1118.25596945498,1.0,121.6737122278865,121.6737122278865,159.35422607049668,0,2027
2048,8,fixed,8,12,group,16,2.939533800243309,10.80472351455468,0.875,10.069111347302888,11.081952436709683,9.959636983638829,0,2027
2048,8,fixed,8,12,household,15,0.1508307184805548,0.047138654937818415,0.8,0.5909022341791409,1.2493969562953027,0.16204970516775166,1,2027
2048,8,random,2,2,regional,1,6.611563790870093,43.71277576074452,1.0,54.38723754046576,54.38723754046576,90.30179086371135,0,2025
2048,8,random,2,2,group,16,2.520194097900984,9.107574226875201,0.6875,6.901354219705409,13.532545983516583,5.662629703052734,0,2025
2048,8,random,2,2,household,15,0.360403060245358,0.5744895460422461,0.5333333333333333,0.5509943668569368,3.9147593463074855,0.33348844516720166,1,2025
2048,8,random,2,12,regional,1,43.29114247859047,1874.1230171016205,1.0,130.82619412246245,130.82619412246245,159.35422607049668,0,2027
2048,8,random,2,12,group,16,3.199958027994443,13.120838044491595,0.875,10.528560736120244,12.650283018431505,9.959636983638829,0,2027
2048,8,random,2,12,household,15,0.14871320649625153,0.04580147431313109,0.9333333333333333,0.5944588358732187,1.234137894931149,0.16204970516775166,1,2027
2048,8,random,4,2,regional,1,2.4876854601271248,6.188578948527905,1.0,52.197255880686384,52.197255880686384,90.30179086371135,0,2025
2048,8,random,4,2,group,16,2.5796430649785806,9.320880227241457,0.625,6.814286852978948,14.305713660293979,5.662629703052734,0,2025
2048,8,random,4,2,household,15,0.35521841611103266,0.5873643840454604,0.5333333333333333,0.533909080025454,3.9729555746722,0.33348844516720166,1,2025
2048,8,random,4,12,regional,1,27.45884977500782,753.988430966447,1.0,126.25776980221801,126.25776980221801,159.35422607049668,0,2027
2048,8,random,4,12,group,16,2.646688348117393,8.878576489282523,0.9375,10.298550743635179,10.905442141817822,9.959636983638829,0,2027
2048,8,random,4,12,household,15,0.1516403027097185,0.04731612342700466,0.8,0.5926890875385982,1.2724400196264125,0.16204970516775166,1,2027
2048,8,random,8,2,regional,1,11.248467283019068,126.52801621715037,1.0,50.53363646468169,50.53363646468169,90.30179086371135,0,2025
2048,8,random,8,2,group,16,2.5781097213915958,9.76708694463624,0.625,6.733399437631564,15.448195553246714,5.662629703052734,0,2025
2048,8,random,8,2,household,15,0.34962659470291013,0.5808793017291235,0.4666666666666667,0.508254173353257,4.067675813161395,0.33348844516720166,1,2025
2048,8,random,8,12,regional,1,31.28140326382254,978.5261901538875,1.0,122.62528833180245,122.62528833180245,159.35422607049668,0,2027
2048,8,random,8,12,group,16,2.7482408093245794,9.794801662393178,0.9375,10.11412788678705,11.241921693106724,9.959636983638829,0,2027
2048,8,random,8,12,household,15,0.16321036342883516,0.05043528727714775,0.8,0.5893139518464937,1.2628273977499203,0.16204970516775166,1,2027
2048,8,uncertainty,2,2,regional,1,25.125767917572716,631.3042134477264,1.0,54.19963388797258,54.19963388797258,90.30179086371135,0,2025
2048,8,uncertainty,2,2,group,16,3.033091574077905,12.369476408795478,0.5625,6.8938257036315385,18.77991527496484,5.662629703052734,0,2025
2048,8,uncertainty,2,2,household,15,0.3290534859325549,0.5108395828210964,0.5333333333333333,0.5581114490697278,3.608659498712041,0.33348844516720166,1,2025
2048,8,uncertainty,2,12,regional,1,76.67188797124834,5878.578405075656,0.0,130.04407796480942,363.04105774168204,159.35422607049668,0,2027
2048,8,uncertainty,2,12,group,16,4.954765328737965,29.972979075451228,0.4375,10.490296783091328,27.512812330603374,9.959636983638829,0,2027
2048,8,uncertainty,2,12,household,15,0.1654260320413075,0.0522304455770913,0.8666666666666667,0.593021417826689,1.2596651122579634,0.16204970516775166,1,2027
2048,8,uncertainty,4,2,regional,1,23.10885345504812,534.0191080068894,1.0,52.063072373616386,52.063072373616386,90.30179086371135,0,2025
2048,8,uncertainty,4,2,group,16,2.9440467164255106,11.628068440525457,0.625,6.806981796844181,17.75463408443011,5.662629703052734,0,2025
2048,8,uncertainty,4,2,household,15,0.33133470178892704,0.5085414512068133,0.5333333333333333,0.5501878662195814,3.6033592199997475,0.33348844516720166,1,2025
2048,8,uncertainty,4,12,regional,1,62.80543368648216,3944.5225005471084,0.0,125.54003809813919,126.24833084639049,159.35422607049668,0,2027
2048,8,uncertainty,4,12,group,16,4.154458336641314,21.83370996777684,0.625,10.262262025957398,18.474224823441148,9.959636983638829,0,2027
2048,8,uncertainty,4,12,household,15,0.15238128119058128,0.04838963395567684,0.8,0.5913659006608275,1.2882548643415208,0.16204970516775166,1,2027
2048,8,uncertainty,8,2,regional,1,22.01154561165481,484.50814021396013,1.0,50.543952028061085,50.543952028061085,90.30179086371135,0,2025
2048,8,uncertainty,8,2,group,16,2.9075515386608837,11.498288588240058,0.625,6.730102839586783,18.055961952300244,5.662629703052734,0,2025
2048,8,uncertainty,8,2,household,15,0.3360801488173867,0.5450694003768661,0.6,0.5196479223766217,3.912251365290297,0.33348844516720166,1,2025
2048,8,uncertainty,8,12,regional,1,41.7945259386845,1746.7823984393715,1.0,122.50440313337066,122.50440313337066,159.35422607049668,0,2027
2048,8,uncertainty,8,12,group,16,3.250690338900947,13.20647285648571,0.875,10.107214259225476,12.66888376828438,9.959636983638829,0,2027
2048,8,uncertainty,8,12,household,15,0.15452208153472605,0.04841327958720514,0.8,0.5895445036305182,1.2689089394712965,0.16204970516775166,1,2027
2048,9,fixed_coarse,0,2,regional,1,59.80955174716911,3577.1824801972994,0.0,60.079091253689235,655.4792136601791,54.63969003865628,0,2021
2048,9,fixed_coarse,0,2,group,16,3.8004953027627564,18.96281206079376,0.4375,7.123236080068866,26.89982979153939,3.7334145044693727,0,2021
2048,9,fixed_coarse,0,2,household,15,0.20700513176182506,0.07695785483378144,0.8,0.5878713208980578,1.5923943745707076,0.13898593974997847,1,2021
2048,9,fixed_coarse,0,12,regional,1,46.19100930694515,2133.609340794293,1.0,152.1224322399269,152.1224322399269,81.61321593602025,0,2026
2048,9,fixed_coarse,0,12,group,16,3.1370228383360335,13.554415882753755,0.9375,11.622619467727553,12.795778793953534,5.100825399954816,0,2026
2048,9,fixed_coarse,0,12,household,15,0.20543100690549826,0.0662927338147755,0.8666666666666667,0.6028596001722113,1.1870091117033694,0.14613735122567764,1,2026
2048,9,uniform_fine_stream,16,2,regional,1,31.45519187594823,989.4290959527195,0.0,48.930146945539235,188.7325150091115,54.63969003865628,0,2021
2048,9,uniform_fine_stream,16,2,group,16,2.2216876514273913,6.918580410439024,0.8125,6.627935631636676,10.905044166367352,3.7334145044693727,0,2021
2048,9,uniform_fine_stream,16,2,household,15,0.16157930439819718,0.047804244159976465,0.9333333333333333,0.4977045759496824,1.1188877228565812,0.13898593974997847,1,2021
2048,9,uniform_fine_stream,16,12,regional,1,14.30971909457213,204.76806056556225,1.0,119.69603408982336,119.69603408982336,81.61321593602025,0,2026
2048,9,uniform_fine_stream,16,12,group,16,2.0320782705011466,5.525547086725844,1.0,9.95748078329396,9.95748078329396,5.100825399954816,0,2026
2048,9,uniform_fine_stream,16,12,household,15,0.17062435798521175,0.051335794725992506,0.8666666666666667,0.5884896469799296,1.1436382838731318,0.14613735122567764,1,2026
2048,9,fixed,2,2,regional,1,48.34744711563917,2337.4756425995265,0.0,53.62079435909046,484.3617930809692,54.63969003865628,0,2021
2048,9,fixed,2,2,group,16,3.0994547913428936,12.943123548897937,0.625,6.870187618246169,18.463993655646902,3.7334145044693727,0,2021
2048,9,fixed,2,2,household,15,0.21068740244147616,0.07494185377062612,0.8,0.5582296431498068,1.5908773907918106,0.13898593974997847,1,2021
2048,9,fixed,2,12,regional,1,34.67004721408318,1202.0121738267571,1.0,127.61745308280585,127.61745308280585,81.61321593602025,0,2026
2048,9,fixed,2,12,group,16,2.673487326930009,9.513085682165975,0.9375,10.370940335818691,11.098829103720504,5.100825399954816,0,2026
2048,9,fixed,2,12,household,15,0.19518211493330329,0.06124455785040352,0.8,0.5931734257570885,1.2338622061811053,0.14613735122567764,1,2026
2048,9,fixed,4,2,regional,1,41.60430984637287,1730.9185977929985,0.0,51.869290647163396,365.26258110298687,54.63969003865628,0,2021
2048,9,fixed,4,2,group,16,2.695590111312921,10.492337276492435,0.625,6.797327293450055,15.479508377013957,3.7334145044693727,0,2021
2048,9,fixed,4,2,household,15,0.18746149139478088,0.0581909350608706,0.8666666666666667,0.5494455427279362,1.2944274030206702,0.13898593974997847,1,2021
2048,9,fixed,4,12,regional,1,30.540650258391622,932.7313182053963,1.0,124.01899341245993,124.01899341245993,81.61321593602025,0,2026
2048,9,fixed,4,12,group,16,2.4910330818437645,8.209315646052953,0.9375,10.189787345464662,10.742513876949053,5.100825399954816,0,2026
2048,9,fixed,4,12,household,15,0.18221500775072333,0.055777579942550705,0.8,0.5917231407748691,1.157333959353368,0.14613735122567764,1,2026
2048,9,fixed,8,2,regional,1,35.15934030017388,1236.1792103434311,0.0,50.343450277572956,250.095753505321,54.63969003865628,0,2021
2048,9,fixed,8,2,group,16,2.419940224222725,8.500514447410266,0.6875,6.7236514939886325,12.496458680285901,3.7334145044693727,0,2021
2048,9,fixed,8,2,household,15,0.16515163208152844,0.04917902493097555,0.9333333333333333,0.5141482345869346,1.1342738275501167,0.13898593974997847,1,2021
2048,9,fixed,8,12,regional,1,2.0597700746321834,4.24265276035027,1.0,121.59383178656763,121.59383178656763,81.61321593602025,0,2026
2048,9,fixed,8,12,group,16,1.8031257039338173,4.661803893401233,1.0,10.064467356154676,10.064467356154676,5.100825399954816,0,2026
2048,9,fixed,8,12,household,15,0.17825018205251528,0.05466005068130884,0.8666666666666667,0.5905886979041374,1.1493403264306628,0.14613735122567764,1,2026
2048,9,random,2,2,regional,1,49.99937914443626,2499.9379148290877,0.0,54.01239232545919,513.8760519595926,54.63969003865628,0,2021
2048,9,random,2,2,group,16,3.2086179592117814,13.69078436441383,0.625,6.883172777828494,19.647799867260346,3.7334145044693727,0,2021
2048,9,random,2,2,household,15,0.21743717603157026,0.07881755832706973,0.8,0.5661441058570269,1.6133164215604743,0.13898593974997847,1,2021
2048,9,random,2,12,regional,1,54.10002721672208,2926.81294485007,1.0,127.87170431512479,127.87170431512479,81.61321593602025,0,2026
2048,9,random,2,12,group,16,3.5000486154476182,16.362544166790048,0.8125,10.38246485202799,13.98483598473471,5.100825399954816,0,2026
2048,9,random,2,12,household,15,0.19393148165895566,0.061639445674117416,0.8,0.594045950889255,1.2451138831164716,0.14613735122567764,1,2026
2048,9,random,4,2,regional,1,42.57849066085623,1812.9278669566213,0.0,52.19641456360061,381.8020821447191,54.63969003865628,0,2021
2048,9,random,4,2,group,16,2.797415900850567,10.635182003660338,0.625,6.809352470988638,15.074341465914067,3.7334145044693727,0,2021
2048,9,random,4,2,household,15,0.21127324636895076,0.07898779730503959,0.8,0.5476212159077714,1.5402669440014727,0.13898593974997847,1,2021
2048,9,random,4,12,regional,1,31.18150821728176,972.28645470441,1.0,124.67766153068726,124.67766153068726,81.61321593602025,0,2026
2048,9,random,4,12,group,16,2.591075653280811,8.906211193406545,0.9375,10.221590237141115,11.15190304167283,5.100825399954816,0,2026
2048,9,random,4,12,household,15,0.18098889198344476,0.05549915564367033,0.8,0.5926128925149541,1.1979649717666498,0.14613735122567764,1,2026
2048,9,random,8,2,regional,1,38.75418094972906,1501.886541084343,0.0,50.47133467856859,320.84160688746397,54.63969003865628,0,2021
2048,9,random,8,2,group,16,2.5771283045982027,9.244348930987528,0.75,6.729074102177825,14.136983670476612,3.7334145044693727,0,2021
2048,9,random,8,2,household,15,0.1833764460693039,0.058059923608217344,0.8,0.5225245649033375,1.2444312385839071,0.13898593974997847,1,2021
2048,9,random,8,12,regional,1,30.608305981005174,936.8683950268371,1.0,121.92223383582967,121.92223383582967,81.61321593602025,0,2026
2048,9,random,8,12,group,16,2.542174342648097,8.645655148085124,0.9375,10.080915835884184,11.167096804211472,5.100825399954816,0,2026
