episode,step,method,complete_seconds,cuda_event_ms,provider_summary_seconds,provider_summary_scan_rows,summary_bytes,fine_attempts,fine_valid,fine_bytes,window_cache_bytes,retained_old_fine_cells,expired_fine_cells,source_rereads,groups_rebuilt,separator_rebuilt,detail_bytes,state_bytes,after_eviction_bytes,gpu_peak_bytes,host_peak_bytes,payload_transfer_bytes
calibration_final,19,M2,0.07054416090250015,70.48477172851562,2.101995050907135e-05,4194,717,209,205,3472,805248,3940,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,19,M3,0.07037811353802681,70.31836700439453,2.101995050907135e-05,4194,717,209,209,3472,805248,3946,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,19,M3_fixed,0.06994885765016079,69.88601684570312,2.101995050907135e-05,4194,717,209,209,3472,805248,3946,0,0,16,1,38651904,41017344,2365440,181389824,1448484864,1022214
calibration_final,19,M4,0.07303296681493521,72.9636459350586,2.101995050907135e-05,4194,717,4194,4168,67232,805248,79188,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,20,M0,0.07016148325055838,70.08719635009766,2.1199695765972137e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,20,M1,0.07029284257441759,70.23101043701172,2.1199695765972137e-05,4194,717,41,40,720,805248,817,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,20,M2,0.07085064798593521,70.78985595703125,2.1199695765972137e-05,4194,717,209,206,3472,805248,4145,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,20,M3,0.07051942031830549,70.45651245117188,2.1199695765972137e-05,4194,717,209,207,3472,805248,4155,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,20,M3_fixed,0.0707130590453744,70.64969635009766,2.1199695765972137e-05,4194,717,209,207,3472,805248,4155,0,0,16,1,38651904,41017344,2365440,181389824,1448484864,1022214
calibration_final,20,M4,0.0703122429549694,70.2410888671875,2.1199695765972137e-05,4194,717,4194,4168,67232,805248,83356,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,21,M0,0.07022617384791374,70.15376281738281,2.1639280021190643e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,21,M1,0.0700673246756196,70.00109100341797,2.1639280021190643e-05,4194,717,41,41,720,805248,857,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,21,M2,0.07043126132339239,70.36943817138672,2.1639280021190643e-05,4194,717,209,207,3472,805248,4351,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,21,M3,0.07044669054448605,70.37798309326172,2.1639280021190643e-05,4194,717,209,208,3472,805248,4362,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,21,M3_fixed,0.07054533995687962,70.47376251220703,2.1639280021190643e-05,4194,717,209,208,3472,805248,4362,0,0,16,1,38651904,41017344,2365440,181389824,1448878080,1022214
calibration_final,21,M4,0.07258981000632048,72.5192642211914,2.1639280021190643e-05,4194,717,4194,4168,67232,805248,87524,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,22,M0,0.06973996851593256,69.67359924316406,2.0720064640045166e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,22,M1,0.0704711927101016,70.41027069091797,2.0720064640045166e-05,4194,717,41,40,720,805248,898,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,22,M2,0.07149252202361822,71.42822265625,2.0720064640045166e-05,4194,717,209,208,3472,805248,4558,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,22,M3,0.07124531269073486,71.17385864257812,2.0720064640045166e-05,4194,717,209,208,3472,805248,4570,0,0,16,1,0,2365440,2365440,181389824,1448878080,1022214
calibration_final,22,M3_fixed,0.07008649501949549,70.02617645263672,2.0720064640045166e-05,4194,717,209,208,3472,805248,4570,0,0,16,1,38651904,41017344,2365440,181389824,1449271296,1022214
calibration_final,22,M4,0.07044848054647446,70.388671875,2.0720064640045166e-05,4194,717,4194,4168,67232,805248,91692,0,0,16,1,0,2365440,2365440,181389824,1449271296,1022214
calibration_final,23,M0,0.07063437066972256,70.5640640258789,2.0650215446949005e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1449271296,1022214
calibration_final,23,M1,0.07041768170893192,70.35072326660156,2.0650215446949005e-05,4194,717,41,41,720,805248,938,0,0,16,1,0,2365440,2365440,181389824,1449271296,1022214
calibration_final,23,M2,0.07107887603342533,71.01663970947266,2.0650215446949005e-05,4194,717,209,209,3472,805248,4766,0,0,16,1,0,2365440,2365440,181389824,1449271296,1022214
calibration_final,23,M3,0.07080335821956396,70.74444580078125,2.0650215446949005e-05,4194,717,209,207,3472,805248,4778,0,0,16,1,0,2365440,2365440,181389824,1449271296,1022214
calibration_final,23,M3_fixed,0.07056277059018612,70.49811553955078,2.0650215446949005e-05,4194,717,209,207,3472,805248,4778,0,0,16,1,38651904,41017344,2365440,181389824,1449271296,1022214
calibration_final,23,M4,0.07035403326153755,70.28995513916016,2.0650215446949005e-05,4194,717,4194,4168,67232,805248,95860,0,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
calibration_final,24,M0,0.0703423423692584,70.27180480957031,2.1789222955703735e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
calibration_final,24,M1,0.07060077972710133,70.534912109375,2.1789222955703735e-05,4194,717,41,41,720,805248,938,41,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
calibration_final,24,M2,0.07045182026922703,70.3853759765625,2.1789222955703735e-05,4194,717,209,207,3472,805248,4767,208,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
