episode,step,method,horizon,level,relative_target_step,count,mae,mse,coverage,width,adjusted_coverage,adjusted_width,score
calibration_final,15,M2,2,household,8,4167,0.12447235269070639,0.054181557349565826,0.9044876409887209,0.5170313211656582,0.9044876409887209,0.5170313211656582,0.9100539859040404
calibration_final,15,M2,2,affected,8,0,,,,,,,
calibration_final,15,M2,12,regional,18,1,33.07591608376265,1094.0162247801088,1.0,263.3125688515545,1.0,263.3125688515545,263.3125688515545
calibration_final,15,M2,12,group,18,16,3.717298814322946,23.84162002182936,0.9375,19.205878190681833,0.9375,19.205878190681833,24.220814627180246
calibration_final,15,M2,12,household,18,4168,0.13201498501702885,0.06300326679303309,0.9049904030710173,0.5386207241360984,0.9049904030710173,0.5386207241360984,1.0232482407934582
calibration_final,15,M2,12,affected,18,0,,,,,,,
calibration_final,15,M3,2,regional,8,1,28.587827113118692,817.2638590495642,1.0,106.0920952872987,1.0,106.0920952872987,106.0920952872987
calibration_final,15,M3,2,group,8,16,3.9813197684934223,21.693023123623526,0.75,11.039819616807012,0.75,11.039819616807012,22.521480151424157
calibration_final,15,M3,2,household,8,4167,0.12622848650740667,0.055256156319076155,0.9066474682025438,0.5165882316551088,0.9066474682025438,0.5165882316551088,0.913676153703114
calibration_final,15,M3,2,affected,8,0,,,,,,,
calibration_final,15,M3,12,regional,18,1,44.92250348621633,2018.0313194691182,1.0,262.1732007955252,1.0,262.1732007955252,262.1732007955252
calibration_final,15,M3,12,group,18,16,4.102360372886628,26.684510427811524,0.9375,19.142721252211032,0.9375,19.142721252211032,24.5229750928033
calibration_final,15,M3,12,household,18,4168,0.13102163385928206,0.06230400407069697,0.904510556621881,0.5384365478631123,0.904510556621881,0.5384365478631123,1.024904983830118
calibration_final,15,M3,12,affected,18,0,,,,,,,
calibration_final,15,M3_fixed,2,regional,8,1,28.587827113118692,817.2638590495642,1.0,106.0920952872987,1.0,106.0920952872987,106.0920952872987
calibration_final,15,M3_fixed,2,group,8,16,3.9813197684934223,21.693023123623526,0.75,11.039819616807012,0.75,11.039819616807012,22.521480151424157
calibration_final,15,M3_fixed,2,household,8,4167,0.12622848650740667,0.055256156319076155,0.9066474682025438,0.5165882316551088,0.9066474682025438,0.5165882316551088,0.913676153703114
calibration_final,15,M3_fixed,2,affected,8,0,,,,,,,
calibration_final,15,M3_fixed,12,regional,18,1,44.92250348621633,2018.0313194691182,1.0,262.1732007955252,1.0,262.1732007955252,262.1732007955252
calibration_final,15,M3_fixed,12,group,18,16,4.102360372886628,26.684510427811524,0.9375,19.142721252211032,0.9375,19.142721252211032,24.5229750928033
calibration_final,15,M3_fixed,12,household,18,4168,0.13102163385928206,0.06230400407069697,0.904510556621881,0.5384365478631123,0.904510556621881,0.5384365478631123,1.024904983830118
calibration_final,15,M3_fixed,12,affected,18,0,,,,,,,
calibration_final,15,M4,2,regional,8,1,37.04624595450514,1372.4243393216884,1.0,97.05216274865428,1.0,97.05216274865428,97.05216274865428
calibration_final,15,M4,2,group,8,16,4.330692377864192,26.296822234929017,0.5,10.55683305633025,0.5,10.55683305633025,26.277383464091137
calibration_final,15,M4,2,household,8,4167,0.12288000599430646,0.050254008739656464,0.8951283897288217,0.47667649710112314,0.8951283897288217,0.47667649710112314,0.8828672863863888
calibration_final,15,M4,2,affected,8,0,,,,,,,
calibration_final,15,M4,12,regional,18,1,11.29004673572831,127.46515529492947,1.0,246.6525338442213,1.0,246.6525338442213,246.6525338442213
calibration_final,15,M4,12,group,18,16,3.1549862307850938,19.53844250478613,0.9375,18.2755556753921,0.9375,18.2755556753921,21.51338947861089
calibration_final,15,M4,12,household,18,4168,0.1324668856690962,0.06159869255477432,0.9040307101727447,0.5339249983007415,0.9040307101727447,0.5339249983007415,1.014605942924449
calibration_final,15,M4,12,affected,18,0,,,,,,,
calibration_final,16,M0,2,regional,9,1,49.80382135701302,2480.4206217612664,1.0,118.42277905313932,1.0,118.42277905313932,118.42277905313932
calibration_final,16,M0,2,group,9,16,4.131820428800739,22.16756879252271,0.75,11.598413408808996,0.75,11.598413408808996,20.11415181272308
calibration_final,16,M0,2,household,9,4168,0.12504633259955603,0.051129051795822486,0.9023512476007678,0.5347618172848715,0.9023512476007678,0.5347618172848715,0.9234677246502654
calibration_final,16,M0,2,affected,9,0,,,,,,,
calibration_final,16,M0,12,regional,19,1,54.62315676596393,2983.689255079071,1.0,308.1208297499458,1.0,308.1208297499458,308.1208297499458
calibration_final,16,M0,12,group,19,16,3.5178272792352305,19.74182537474637,0.9375,21.70142931498613,0.9375,21.70142931498613,21.90166772506981
calibration_final,16,M0,12,household,19,4168,0.1250808911738054,0.05282367262453833,0.9112284069097889,0.5467706599084792,0.9112284069097889,0.5467706599084792,0.9695060229836507
calibration_final,16,M0,12,affected,19,0,,,,,,,
calibration_final,16,M1,2,regional,9,1,19.943021522862296,397.72410746134875,1.0,111.99287870398055,1.0,111.99287870398055,111.99287870398055
calibration_final,16,M1,2,group,9,16,3.3206892592902215,14.240485659988552,0.875,11.306748187422128,0.875,11.306748187422128,12.407376706272782
calibration_final,16,M1,2,household,9,4168,0.12462541273805045,0.04896162303455359,0.9052303262955854,0.5258171202337978,0.9052303262955854,0.5258171202337978,0.8921624779258317
calibration_final,16,M1,2,affected,9,0,,,,,,,
calibration_final,16,M1,12,regional,19,1,6.344424552166629,40.25172289813473,1.0,279.5046539842727,1.0,279.5046539842727,279.5046539842727
calibration_final,16,M1,12,group,19,16,2.102527294639489,7.89261086730471,1.0,20.100485605492658,1.0,20.100485605492658,20.100485605492658
calibration_final,16,M1,12,household,19,4168,0.12734548051397757,0.05146719105766798,0.9129078694817658,0.5415706181037447,0.9129078694817658,0.5415706181037447,0.9384733322017638
calibration_final,16,M1,12,affected,19,0,,,,,,,
calibration_final,16,M2,2,regional,9,1,7.402949629432328,54.803663215912245,1.0,105.91453129823495,1.0,105.91453129823495,105.91453129823495
calibration_final,16,M2,2,group,9,16,3.059211794751794,13.215117167828831,0.8125,11.034202858050742,0.8125,11.034202858050742,12.230723529593345
calibration_final,16,M2,2,household,9,4168,0.12188570416811,0.047135195435251756,0.9004318618042226,0.5167430167434853,0.9004318618042226,0.5167430167434853,0.8820845749301267
calibration_final,16,M2,2,affected,9,0,,,,,,,
calibration_final,16,M2,12,regional,19,1,28.718902995499548,824.7753892649129,1.0,263.6495403468219,1.0,263.6495403468219,263.6495403468219
calibration_final,16,M2,12,group,19,16,2.8105241056494945,10.818002639270969,1.0,19.223160114879775,1.0,19.223160114879775,19.223160114879775
calibration_final,16,M2,12,household,19,4168,0.1289115213824957,0.05215207379969463,0.9129078694817658,0.5385534584242626,0.9129078694817658,0.5385534584242626,0.9373718481251675
calibration_final,16,M2,12,affected,19,0,,,,,,,
calibration_final,16,M3,2,regional,9,1,25.60387977498135,655.558659531699,1.0,105.88012815428941,1.0,105.88012815428941,105.88012815428941
calibration_final,16,M3,2,group,9,16,3.5369369981978185,16.068249490507974,0.8125,11.032978038821977,0.8125,11.032978038821977,14.603379901518085
calibration_final,16,M3,2,household,9,4168,0.12325771798464981,0.04853323258274558,0.9037907869481766,0.5162917158335637,0.9037907869481766,0.5162917158335637,0.893682974645669
calibration_final,16,M3,2,affected,9,0,,,,,,,
calibration_final,16,M3,12,regional,19,1,37.741750470194006,1424.4397285543894,1.0,263.54416440217267,1.0,263.54416440217267,263.54416440217267
calibration_final,16,M3,12,group,19,16,2.67570562468452,12.973266165047505,0.9375,19.21719630646644,0.9375,19.21719630646644,19.569282690661424
calibration_final,16,M3,12,household,19,4168,0.1246135733797161,0.0516451245460351,0.9095489443378119,0.5385250121909335,0.9095489443378119,0.5385250121909335,0.959056700579552
calibration_final,16,M3,12,affected,19,0,,,,,,,
calibration_final,16,M3_fixed,2,regional,9,1,25.60387977498135,655.558659531699,1.0,105.88012815428941,1.0,105.88012815428941,105.88012815428941
calibration_final,16,M3_fixed,2,group,9,16,3.5369369981978185,16.068249490507974,0.8125,11.032978038821977,0.8125,11.032978038821977,14.603379901518085
calibration_final,16,M3_fixed,2,household,9,4168,0.12325771798464981,0.04853323258274558,0.9037907869481766,0.5162917158335637,0.9037907869481766,0.5162917158335637,0.893682974645669
calibration_final,16,M3_fixed,2,affected,9,0,,,,,,,
calibration_final,16,M3_fixed,12,regional,19,1,37.741750470194006,1424.4397285543894,1.0,263.54416440217267,1.0,263.54416440217267,263.54416440217267
calibration_final,16,M3_fixed,12,group,19,16,2.67570562468452,12.973266165047505,0.9375,19.21719630646644,0.9375,19.21719630646644,19.569282690661424
calibration_final,16,M3_fixed,12,household,19,4168,0.1246135733797161,0.0516451245460351,0.9095489443378119,0.5385250121909335,0.9095489443378119,0.5385250121909335,0.959056700579552
calibration_final,16,M3_fixed,12,affected,19,0,,,,,,,
calibration_final,16,M4,2,regional,9,1,7.279416796511555,52.989908897334544,1.0,97.05080693338547,1.0,97.05080693338547,97.05080693338547
calibration_final,16,M4,2,group,9,16,3.0182014733129043,13.153993178109465,0.875,10.557050773021764,0.875,10.557050773021764,13.446703944698116
calibration_final,16,M4,2,household,9,4168,0.11685704826324037,0.043402895100388604,0.8992322456813819,0.47663227548239256,0.8992322456813819,0.47663227548239256,0.8667878714499301
calibration_final,16,M4,2,affected,9,0,,,,,,,
calibration_final,16,M4,12,regional,19,1,29.81241848283412,888.7802957956294,1.0,246.65232860083393,1.0,246.65232860083393,246.65232860083393
calibration_final,16,M4,12,group,19,16,2.834586999166674,11.300676354053117,1.0,18.27554469144362,1.0,18.27554469144362,18.27554469144362
calibration_final,16,M4,12,household,19,4168,0.12804658810923197,0.05029991320333113,0.9105086372360844,0.5339249790295325,0.9105086372360844,0.5339249790295325,0.9333941758490518
calibration_final,16,M4,12,affected,19,0,,,,,,,
calibration_final,17,M0,2,regional,10,1,23.253673390940662,540.7333261725418,1.0,118.4109387967286,1.0,118.4109387967286,118.4109387967286
calibration_final,17,M0,2,group,10,16,2.217086683998557,7.905471230558916,0.9375,11.597948095723783,0.9375,11.597948095723783,11.605659160979744
calibration_final,17,M0,2,household,10,4168,0.12789332248145022,0.059417999157411555,0.9064299424184261,0.534761362509113,0.9064299424184261,0.534761362509113,0.9685204221802047
calibration_final,17,M0,2,affected,10,0,,,,,,,
calibration_final,17,M0,12,regional,20,1,43.39759587977005,1883.3513281438345,1.0,308.1092213086042,1.0,308.1092213086042,308.1092213086042
calibration_final,17,M0,12,group,20,16,3.6603179559610335,16.85554652250495,1.0,21.70077978968743,1.0,21.70077978968743,21.70077978968743
calibration_final,17,M0,12,household,20,4168,0.13049422518089476,0.05781792595416217,0.9124280230326296,0.546769845941644,0.9124280230326296,0.546769845941644,1.023526470059699
calibration_final,17,M0,12,affected,20,0,,,,,,,
calibration_final,17,M1,2,regional,10,1,4.475669895234205,20.03162101110576,1.0,112.29703896415663,1.0,112.29703896415663,112.29703896415663
calibration_final,17,M1,2,group,10,16,2.0855632082721915,5.919867590883956,1.0,11.315737354415221,1.0,11.315737354415221,11.315737354415221
calibration_final,17,M1,2,household,10,4168,0.12735966148865377,0.05735454956521622,0.906190019193858,0.5255122494488784,0.906190019193858,0.5255122494488784,0.9482512412635377
calibration_final,17,M1,2,affected,10,0,,,,,,,
calibration_final,17,M1,12,regional,20,1,5.185958437355907,26.894164913982923,1.0,278.2891384519251,1.0,278.2891384519251,278.2891384519251
calibration_final,17,M1,12,group,20,16,2.329731493922644,9.482806612154466,1.0,20.032182942718528,1.0,20.032182942718528,20.032182942718528
calibration_final,17,M1,12,household,20,4168,0.13228985634165208,0.05657651709678281,0.9102687140115163,0.5413614462822413,0.9102687140115163,0.5413614462822413,0.9998173178036183
calibration_final,17,M1,12,affected,20,0,,,,,,,
calibration_final,17,M2,2,regional,10,1,10.66023042274594,113.64051266603808,1.0,106.96957491358323,1.0,106.96957491358323,106.96957491358323
calibration_final,17,M2,2,group,10,16,2.0586000981077497,6.054507964046206,1.0,11.074250804352232,1.0,11.074250804352232,11.074250804352232
calibration_final,17,M2,2,household,10,4168,0.1268001984608399,0.05695326773825978,0.9001919385796545,0.5167075456934629,0.9001919385796545,0.5167075456934629,0.9502269202822043
calibration_final,17,M2,2,affected,10,0,,,,,,,
calibration_final,17,M2,12,regional,20,1,65.0105304609267,4226.369070811079,1.0,262.9731140497113,1.0,262.9731140497113,262.9731140497113
calibration_final,17,M2,12,group,20,16,4.063158153807912,25.576887934029205,0.9375,19.186109092752503,0.9375,19.186109092752503,21.58290867742897
calibration_final,17,M2,12,household,20,4168,0.13787880661465743,0.05836386964173247,0.9018714011516314,0.5384649172830032,0.9018714011516314,0.5384649172830032,0.9899344762877652
calibration_final,17,M2,12,affected,20,0,,,,,,,
calibration_final,17,M3,2,regional,10,1,19.43514559577511,377.7248843289767,1.0,106.4275325179746,1.0,106.4275325179746,106.4275325179746
calibration_final,17,M3,2,group,10,16,2.2283060777353056,7.709762591775574,0.9375,11.051069779199588,0.9375,11.051069779199588,11.12725880253365
calibration_final,17,M3,2,household,10,4168,0.1252966705545095,0.05658217940053147,0.9042706333973128,0.5159576179155113,0.9042706333973128,0.5159576179155113,0.9466897678319657
calibration_final,17,M3,2,affected,10,0,,,,,,,
calibration_final,17,M3,12,regional,20,1,9.950112209224585,99.00473297616016,1.0,263.746143113717,1.0,263.746143113717,263.746143113717
calibration_final,17,M3,12,group,20,16,2.161826124732219,8.86389980471839,1.0,19.22655001485333,1.0,19.22655001485333,19.22655001485333
calibration_final,17,M3,12,household,20,4168,0.13292032675202614,0.05690807093886145,0.9093090211132437,0.5383997485077673,0.9093090211132437,0.5383997485077673,0.9997960856398467
calibration_final,17,M3,12,affected,20,0,,,,,,,
calibration_final,17,M3_fixed,2,regional,10,1,19.43514559577511,377.7248843289767,1.0,106.4275325179746,1.0,106.4275325179746,106.4275325179746
calibration_final,17,M3_fixed,2,group,10,16,2.2283060777353056,7.709762591775574,0.9375,11.051069779199588,0.9375,11.051069779199588,11.12725880253365
calibration_final,17,M3_fixed,2,household,10,4168,0.1252966705545095,0.05658217940053147,0.9042706333973128,0.5159576179155113,0.9042706333973128,0.5159576179155113,0.9466897678319657
calibration_final,17,M3_fixed,2,affected,10,0,,,,,,,
calibration_final,17,M3_fixed,12,regional,20,1,9.950112209224585,99.00473297616016,1.0,263.746143113717,1.0,263.746143113717,263.746143113717
calibration_final,17,M3_fixed,12,group,20,16,2.161826124732219,8.86389980471839,1.0,19.22655001485333,1.0,19.22655001485333,19.22655001485333
calibration_final,17,M3_fixed,12,household,20,4168,0.13292032675202614,0.05690807093886145,0.9093090211132437,0.5383997485077673,0.9093090211132437,0.5383997485077673,0.9997960856398467
calibration_final,17,M3_fixed,12,affected,20,0,,,,,,,
calibration_final,17,M4,2,regional,10,1,27.235709956530172,741.7838968362367,1.0,97.05079051031122,1.0,97.05079051031122,97.05079051031122
calibration_final,17,M4,2,group,10,16,2.540118321610176,9.109740748732282,0.9375,10.557061051850944,0.9375,10.557061051850944,11.149264420552939
calibration_final,17,M4,2,household,10,4168,0.11895638422075322,0.05254859543610327,0.8951535508637236,0.47663378446618265,0.8951535508637236,0.47663378446618265,0.9362812647591757
calibration_final,17,M4,2,affected,10,0,,,,,,,
calibration_final,17,M4,12,regional,20,1,27.828713648778376,774.4373033457039,1.0,246.6526612787784,1.0,246.6526612787784,246.6526612787784
calibration_final,17,M4,12,group,20,16,2.4899291648544857,12.31673211520431,0.9375,18.275562164466717,0.9375,18.275562164466717,18.732557689777146
calibration_final,17,M4,12,household,20,4168,0.13369150523197998,0.0552580426378041,0.9049904030710173,0.5339249918144413,0.9049904030710173,0.5339249918144413,0.9868233907295633
calibration_final,17,M4,12,affected,20,0,,,,,,,
calibration_final,18,M0,2,regional,11,1,24.913080503664673,620.6615801820768,1.0,118.42376027046711,1.0,118.42376027046711,118.42376027046711
calibration_final,18,M0,2,group,11,16,3.130738926370919,16.13851579163546,0.8125,11.598443501050594,0.8125,11.598443501050594,17.67037487964534
calibration_final,18,M0,2,household,11,4168,0.13169740144946013,0.05792740842872168,0.9047504798464492,0.5347623011102355,0.9047504798464492,0.5347623011102355,0.9806846147361937
calibration_final,18,M0,2,affected,11,0,,,,,,,
calibration_final,18,M0,12,regional,21,1,31.23609708913807,975.6937613620598,1.0,308.121487197816,1.0,308.121487197816,308.121487197816
calibration_final,18,M0,12,group,21,16,2.8520301987158536,15.8661008336672,1.0,21.701461585809856,1.0,21.701461585809856,21.701461585809856
calibration_final,18,M0,12,household,21,4168,0.13228188047941047,0.061903100015933764,0.9102687140115163,0.5467709108684409,0.9102687140115163,0.5467709108684409,1.0288310967890664
calibration_final,18,M0,12,affected,21,0,,,,,,,
calibration_final,18,M1,2,regional,11,1,5.287028881326023,27.9526743919755,1.0,112.5783051865524,1.0,112.5783051865524,112.5783051865524
calibration_final,18,M1,2,group,11,16,2.8137490419285514,13.102247472061341,0.9375,11.328766915388037,0.9375,11.328766915388037,14.845962215464585
calibration_final,18,M1,2,household,11,4168,0.13217943621777387,0.0560816500595216,0.9030710172744721,0.5257866990615211,0.9030710172744721,0.5257866990615211,0.9578171735258892
calibration_final,18,M1,2,affected,11,0,,,,,,,
calibration_final,18,M1,12,regional,21,1,30.931911731992273,956.7831633957612,1.0,279.4227282609286,1.0,279.4227282609286,279.4227282609286
calibration_final,18,M1,12,group,21,16,3.3874279937472576,15.271949580014835,1.0,20.09499567821804,1.0,20.09499567821804,20.09499567821804
calibration_final,18,M1,12,household,21,4168,0.1349775214599439,0.060519325658574,0.9143474088291746,0.5415243728099937,0.9143474088291746,0.5415243728099937,0.9985156293357442
calibration_final,18,M1,12,affected,21,0,,,,,,,
calibration_final,18,M2,2,regional,11,1,25.604582141130322,655.5946266218898,1.0,106.67099656297886,1.0,106.67099656297886,106.67099656297886
calibration_final,18,M2,2,group,11,16,3.168112176253163,16.29766439469039,0.8125,11.062631750797014,0.8125,11.062631750797014,17.867049782748634
calibration_final,18,M2,2,household,11,4168,0.1293719466247188,0.05521590988865974,0.8961132437619962,0.5164857582811615,0.8961132437619962,0.5164857582811615,0.9662832124625169
calibration_final,18,M2,2,affected,11,0,,,,,,,
calibration_final,18,M2,12,regional,21,1,81.71295099624513,6677.006360514757,1.0,262.63468134567546,1.0,262.63468134567546,262.63468134567546
calibration_final,18,M2,12,group,21,16,5.592144538744685,38.11624459129019,0.875,19.16812135597475,0.875,19.16812135597475,21.021235214994636
calibration_final,18,M2,12,household,21,4168,0.13984419219714433,0.06175549966673309,0.908109404990403,0.5384161443386523,0.908109404990403,0.5384161443386523,0.9890645224234235
calibration_final,18,M2,12,affected,21,0,,,,,,,
calibration_final,18,M3,2,regional,11,1,48.8234986105972,2383.7340165789865,1.0,106.39615956192694,1.0,106.39615956192694,106.39615956192694
calibration_final,18,M3,2,group,11,16,3.8048501005690327,23.636194517379444,0.75,11.049844523335699,0.75,11.049844523335699,23.79834332100384
calibration_final,18,M3,2,household,11,4168,0.12802772779570185,0.056383574272085145,0.8982725527831094,0.5158838004936903,0.8982725527831094,0.5158838004936903,0.9839332459764869
calibration_final,18,M3,2,affected,11,0,,,,,,,
calibration_final,18,M3,12,regional,21,1,28.542064006221835,814.649417735264,1.0,264.28271641147944,1.0,264.28271641147944,264.28271641147944
calibration_final,18,M3,12,group,21,16,3.3291731738981802,14.142804251269853,1.0,19.255641031280888,1.0,19.255641031280888,19.255641031280888
calibration_final,18,M3,12,household,21,4168,0.13526399519342466,0.06134494500737523,0.913147792706334,0.5384568623668695,0.913147792706334,0.5384568623668695,1.0036865187233004
calibration_final,18,M3,12,affected,21,0,,,,,,,
calibration_final,18,M3_fixed,2,regional,11,1,48.8234986105972,2383.7340165789865,1.0,106.39615956192694,1.0,106.39615956192694,106.39615956192694
calibration_final,18,M3_fixed,2,group,11,16,3.8048501005690327,23.636194517379444,0.75,11.049844523335699,0.75,11.049844523335699,23.79834332100384
calibration_final,18,M3_fixed,2,household,11,4168,0.12802772779570185,0.056383574272085145,0.8982725527831094,0.5158838004936903,0.8982725527831094,0.5158838004936903,0.9839332459764869
calibration_final,18,M3_fixed,2,affected,11,0,,,,,,,
calibration_final,18,M3_fixed,12,regional,21,1,28.542064006221835,814.649417735264,1.0,264.28271641147944,1.0,264.28271641147944,264.28271641147944
calibration_final,18,M3_fixed,12,group,21,16,3.3291731738981802,14.142804251269853,1.0,19.255641031280888,1.0,19.255641031280888,19.255641031280888
calibration_final,18,M3_fixed,12,household,21,4168,0.13526399519342466,0.06134494500737523,0.913147792706334,0.5384568623668695,0.913147792706334,0.5384568623668695,1.0036865187233004
calibration_final,18,M3_fixed,12,affected,21,0,,,,,,,
calibration_final,18,M4,2,regional,11,1,49.075513408023426,2408.406016261087,0.0,97.05074510843879,0.0,97.05074510843879,108.05356218451941
calibration_final,18,M4,2,group,11,16,3.88529844532887,24.55659969024412,0.6875,10.557048520296298,0.6875,10.557048520296298,25.486731465757074
calibration_final,18,M4,2,household,11,4168,0.11897384564350592,0.04961943500203049,0.8949136276391555,0.4766322895093656,0.8949136276391555,0.4766322895093656,0.944259347130119
calibration_final,18,M4,2,affected,11,0,,,,,,,
calibration_final,18,M4,12,regional,21,1,32.951431211693944,1085.7968188989978,1.0,246.65211675909356,1.0,246.65211675909356,246.65211675909356
calibration_final,18,M4,12,group,21,16,3.5379793201220404,16.152474482916716,1.0,18.275533351925382,1.0,18.275533351925382,18.275533351925382
calibration_final,18,M4,12,household,21,4168,0.13401648418237339,0.05937700005538163,0.9109884836852208,0.5339249590176551,0.9109884836852208,0.5339249590176551,0.9981566407803586
calibration_final,18,M4,12,affected,21,0,,,,,,,
calibration_final,19,M0,2,regional,12,1,11.058384796759015,122.28787431319091,1.0,118.42380181694675,1.0,118.42380181694675,118.42380181694675
calibration_final,19,M0,2,group,12,16,2.1938385802564038,8.588405089683388,0.9375,11.598444133712741,0.9375,11.598444133712741,13.803982704446987
calibration_final,19,M0,2,household,12,4168,0.1298192952236964,0.060059230000461955,0.9076295585412668,0.5347626111983786,0.9076295585412668,0.5347626111983786,0.9976407888372324
calibration_final,19,M0,2,affected,12,0,,,,,,,
calibration_final,19,M0,12,regional,22,1,14.346637545675094,205.8260088669743,1.0,308.0705604892074,1.0,308.0705604892074,308.0705604892074
calibration_final,19,M0,12,group,22,16,3.2289438454748844,16.311449223570584,1.0,21.696555876720094,1.0,21.696555876720094,21.696555876720094
calibration_final,19,M0,12,household,22,4167,0.13618644454795314,0.05877777688140048,0.9056875449964003,0.546640894299656,0.9056875449964003,0.546640894299656,1.0007164363100987
calibration_final,19,M0,12,affected,22,0,,,,,,,
calibration_final,19,M1,2,regional,12,1,12.258361807449091,150.26743420232657,1.0,112.40236717507258,1.0,112.40236717507258,112.40236717507258
calibration_final,19,M1,2,group,12,16,2.2610443122927744,8.649473720738875,0.9375,11.321283912494213,0.9375,11.321283912494213,13.479739764830487
calibration_final,19,M1,2,household,12,4168,0.12971627025052224,0.05853824335166933,0.9054702495201535,0.5256403479522156,0.9054702495201535,0.5256403479522156,0.9882252355224106
calibration_final,19,M1,2,affected,12,0,,,,,,,
calibration_final,19,M1,12,regional,22,1,58.94386615859548,3474.379357722418,1.0,281.6299807334476,1.0,281.6299807334476,281.6299807334476
calibration_final,19,M1,12,group,22,16,4.4198332486467375,29.180397715599447,0.9375,20.21266670998144,0.9375,20.21266670998144,23.265931963237858
calibration_final,19,M1,12,household,22,4167,0.13769146661532033,0.057753694630235254,0.900407967362611,0.5414921615412951,0.900407967362611,0.5414921615412951,0.9859632636505957
calibration_final,19,M1,12,affected,22,0,,,,,,,
calibration_final,19,M2,2,regional,12,1,38.68267796884152,1496.349574841097,1.0,106.81342853057039,1.0,106.81342853057039,106.81342853057039
calibration_final,19,M2,2,group,12,16,3.136763128175502,14.53690508335233,0.875,11.06799631962507,0.875,11.06799631962507,16.210313418357764
calibration_final,19,M2,2,household,12,4168,0.12770905835199908,0.0587251532104706,0.8992322456813819,0.5165387608365748,0.8992322456813819,0.5165387608365748,1.0065603967384782
calibration_final,19,M2,2,affected,12,0,,,,,,,
calibration_final,19,M2,12,regional,22,1,71.71235802088313,5142.662292915321,1.0,264.02095180824836,1.0,264.02095180824836,264.02095180824836
calibration_final,19,M2,12,group,22,16,4.888153618218461,35.69499930464849,0.9375,19.24075711662141,0.9375,19.24075711662141,24.573042581255667
calibration_final,19,M2,12,household,22,4167,0.13916627580388619,0.05781294960558603,0.8977681785457163,0.5384143435197314,0.8977681785457163,0.5384143435197314,0.9834322621480501
calibration_final,19,M2,12,affected,22,0,,,,,,,
calibration_final,19,M3,2,regional,12,1,19.05285370091019,363.01123414828714,1.0,107.04963615043009,1.0,107.04963615043009,107.04963615043009
calibration_final,19,M3,2,group,12,16,2.3670625347482814,9.017671614087163,0.9375,11.075003322355073,0.9375,11.075003322355073,14.056913574914235
calibration_final,19,M3,2,household,12,4168,0.1284099011898754,0.05979794994085891,0.9006717850287908,0.515887888650629,0.9006717850287908,0.515887888650629,1.0088691296655454
calibration_final,19,M3,2,affected,12,0,,,,,,,
calibration_final,19,M3,12,regional,22,1,97.13704744453617,9435.60598624207,1.0,264.8893458742036,1.0,264.8893458742036,264.8893458742036
calibration_final,19,M3,12,group,22,16,6.107799571178009,52.66234850628536,0.875,19.286301485290515,0.875,19.286301485290515,28.100432739418807
calibration_final,19,M3,12,household,22,4167,0.1417553249481088,0.05983669977164042,0.8948884089272858,0.5383668768458697,0.8948884089272858,0.5383668768458697,0.9880834476224892
calibration_final,19,M3,12,affected,22,0,,,,,,,
calibration_final,19,M3_fixed,2,regional,12,1,19.05285370091019,363.01123414828714,1.0,107.04963615043009,1.0,107.04963615043009,107.04963615043009
calibration_final,19,M3_fixed,2,group,12,16,2.3670625347482814,9.017671614087163,0.9375,11.075003322355073,0.9375,11.075003322355073,14.056913574914235
calibration_final,19,M3_fixed,2,household,12,4168,0.1284099011898754,0.05979794994085891,0.9006717850287908,0.515887888650629,0.9006717850287908,0.515887888650629,1.0088691296655454
calibration_final,19,M3_fixed,2,affected,12,0,,,,,,,
calibration_final,19,M3_fixed,12,regional,22,1,97.13704744453617,9435.60598624207,1.0,264.8893458742036,1.0,264.8893458742036,264.8893458742036
calibration_final,19,M3_fixed,12,group,22,16,6.107799571178009,52.66234850628536,0.875,19.286301485290515,0.875,19.286301485290515,28.100432739418807
calibration_final,19,M3_fixed,12,household,22,4167,0.1417553249481088,0.05983669977164042,0.8948884089272858,0.5383668768458697,0.8948884089272858,0.5383668768458697,0.9880834476224892
calibration_final,19,M3_fixed,12,affected,22,0,,,,,,,
calibration_final,19,M4,2,regional,12,1,32.18715108094693,1036.0126947077033,1.0,97.05072925146563,1.0,97.05072925146563,97.05072925146563
calibration_final,19,M4,2,group,12,16,2.7527750982223527,12.42734913540729,0.875,10.557047763280165,0.875,10.557047763280165,15.283423475406384
calibration_final,19,M4,2,household,12,4168,0.11422741693199456,0.050641630866054985,0.9006717850287908,0.4766322635251076,0.9006717850287908,0.4766322635251076,0.9432012601594384
calibration_final,19,M4,2,affected,12,0,,,,,,,
calibration_final,19,M4,12,regional,22,1,61.04671070675636,3726.700888114401,1.0,246.5967852252299,1.0,246.5967852252299,246.5967852252299
calibration_final,19,M4,12,group,22,16,4.489708762500939,29.384698768133937,0.9375,18.27025208497828,0.9375,18.27025208497828,22.93445840465489
calibration_final,19,M4,12,household,22,4167,0.13650836242189562,0.056257504800856055,0.8968082553395729,0.533792092542099,0.8968082553395729,0.533792092542099,0.9793068422731046
calibration_final,19,M4,12,affected,22,0,,,,,,,
calibration_final,20,M0,2,regional,13,1,13.610776174879561,185.2532280826691,1.0,118.42347295853543,1.0,118.42347295853543,118.42347295853543
calibration_final,20,M0,2,group,13,16,2.8379639816414612,15.008681602005874,0.9375,11.598430167871864,0.9375,11.598430167871864,16.629232787419536
