origin,profile,method,relative_residual,weighted_relative_error,euclidean_forward_error,relative_forward_error,backward_error,failed,output_error_1h_kwh,peak_agreement_1h,output_error_6h_kwh,peak_agreement_6h
14,10,cpu_rjd_corrected,3.425322406425291e-08,3.09931971221742e-08,4.927597380298488e-08,3.0001819406934836e-08,5.811738927130457e-10,False,2.580723633780218e-06,True,4.2315314943633093e-07,True
14,10,gpu_cholesky,6.227950908934401e-16,4.1065134846571305e-16,5.689310997825387e-16,3.463953483478515e-16,1.0566954177821685e-17,False,2.117148306121082e-14,True,1.4167339344524935e-14,True
14,10,gpu_pcg,6.394958593125963e-08,4.976146734416709e-08,7.697974813907821e-08,4.686934267182465e-08,1.0850315846747835e-09,False,6.094697599683684e-07,True,3.5431919549419714e-06,True
14,10,gpu_rjd_corrected,3.42532241144181e-08,3.099319715734354e-08,4.927597389187424e-08,3.0001819461055384e-08,5.811738935641976e-10,False,2.5807236308515435e-06,True,4.2315314125858056e-07,True
14,11,cpu_cholesky,5.492362630998225e-16,0.0,0.0,0.0,9.970736467622758e-18,False,0.0,True,0.0,True
14,11,cpu_banded,7.396725552880003e-16,5.229458935735001e-16,6.735160878145195e-16,4.343625494297584e-16,1.3427882710230608e-17,False,9.609137954315222e-15,True,9.210255995785346e-15,True
14,11,cpu_information_smoother,5.88689412806894e-16,3.098166712029832e-16,4.092098374475943e-16,2.6390672986333126e-16,1.0686961860911078e-17,False,5.500270118353154e-15,True,9.223986853931172e-15,True
14,11,cpu_pcg,5.725296247592001e-08,4.5453943067691885e-08,6.524749098870306e-08,4.207927181325643e-08,1.0393599965141834e-09,False,4.314409143660185e-06,True,3.7369627946570556e-06,True
14,11,cpu_identity_corrected,5.721115584258621e-08,4.618865826423479e-08,6.683600821414746e-08,4.310373493201586e-08,1.0386010466730153e-09,False,5.595963486764573e-06,True,5.112004998945348e-06,True
14,11,cpu_reference_eigen_corrected,1.5368740231752863e-08,1.2580010890391401e-08,1.6928977782211337e-08,1.0917800007690526e-08,2.790013498024723e-10,False,7.081055009114673e-07,True,4.0666219840125824e-07,True
14,11,cpu_rjd_corrected,8.194640078961991e-08,7.036002818535843e-08,1.0052183858166737e-07,6.482832833493366e-08,1.487640248290171e-09,False,1.0357610296057986e-05,True,1.4738696504124063e-05,True
14,11,gpu_cholesky,5.412860294448583e-16,3.4507798896029833e-16,4.441298204933259e-16,2.864272503619671e-16,9.826409353855206e-18,False,4.286332106249456e-15,True,1.1844148478643797e-15,True
14,11,gpu_pcg,5.7252962445317174e-08,4.5453943015830016e-08,6.524749091124766e-08,4.207927176330405e-08,1.0393599959586249e-09,False,4.314409032949161e-06,True,3.7369626855242588e-06,True
14,11,gpu_rjd_corrected,8.19464007920382e-08,7.03600281826548e-08,1.0052183857459184e-07,6.482832833037054e-08,1.4876402483340722e-09,False,1.0357610360915009e-05,True,1.4738696528191708e-05,True
14,12,cpu_cholesky,6.750940409879211e-16,0.0,0.0,0.0,1.0488158259992119e-17,False,0.0,True,0.0,True
14,12,cpu_banded,7.790747883542469e-16,5.248118653711389e-16,7.03775757703345e-16,4.4066652703458923e-16,1.2103587323436921e-17,False,1.69043717508747e-14,True,9.483145417787065e-15,True
14,12,cpu_information_smoother,6.476126579276997e-16,3.0397280911007553e-16,3.928349127262881e-16,2.459720938015006e-16,1.0061211675902472e-17,False,4.995550801992091e-15,True,6.650016001486592e-15,True
14,12,cpu_pcg,9.187227854604443e-08,7.040985187532476e-08,1.0660933517903135e-07,6.675303172720653e-08,1.427313735474894e-09,False,4.125791921369474e-06,True,6.234065117889664e-06,True
14,12,cpu_identity_corrected,9.666493879736046e-08,7.279128675152455e-08,1.097599689087092e-07,6.872578911252187e-08,1.5017717749201026e-09,False,1.7897560746436113e-06,True,3.662809619019039e-06,True
14,12,cpu_reference_eigen_corrected,2.7132404856634146e-08,2.2198069691595417e-08,3.192704651458573e-08,1.9990999337582625e-08,4.2152491197861175e-10,False,2.407573350578534e-07,True,3.7696251810846314e-06,True
14,12,cpu_rjd_corrected,6.766496957625482e-08,5.781729203786834e-08,8.563369320089492e-08,5.361921289123216e-08,1.0512326634494041e-09,False,2.8463245478194328e-06,True,5.788864620116347e-06,True
14,12,gpu_cholesky,5.990695382159929e-16,3.535406930261478e-16,4.420520378895813e-16,2.767892104454603e-16,9.307053157149922e-18,False,6.246497054757018e-15,True,1.0162949357245678e-14,True
14,12,gpu_pcg,9.187227856698499e-08,7.040985188194064e-08,1.0660933519257601e-07,6.675303173568746e-08,1.4273137358002233e-09,False,4.125791966518199e-06,True,6.234065188968968e-06,True
14,12,gpu_rjd_corrected,6.766496955868216e-08,5.781729205118527e-08,8.56336932500747e-08,5.3619212922025896e-08,1.0512326631763981e-09,False,2.8463245014553696e-06,True,5.788864648103815e-06,True
14,13,cpu_cholesky,5.95610210285163e-16,0.0,0.0,0.0,1.2182577320063574e-17,False,0.0,True,0.0,True
14,13,cpu_banded,7.185850190788101e-16,5.090876463050975e-16,6.647738037936061e-16,4.295499150565249e-16,1.4697897055484775e-17,False,3.5030599670806024e-14,True,2.6521368147792586e-14,True
14,13,cpu_information_smoother,5.329521915369899e-16,3.3887646851380897e-16,4.612385945258859e-16,2.9803370404905057e-16,1.0900973773079136e-17,False,3.563826813940638e-15,True,1.688291888967794e-14,True
14,13,cpu_pcg,5.0735087845705874e-08,3.9043123607189186e-08,5.443281096728419e-08,3.517227844095997e-08,1.0377325975657306e-09,False,8.692284993424639e-07,True,3.5876762566226537e-06,True
14,13,cpu_identity_corrected,5.2301387174215785e-08,3.9421120891697634e-08,5.431501399631417e-08,3.50961628079652e-08,1.069769594573161e-09,False,1.8887835046953276e-06,True,4.823598846950549e-06,True
14,13,cpu_reference_eigen_corrected,3.773573440675214e-08,3.23297992885162e-08,4.470336758471515e-08,2.888550607616421e-08,7.718445636472369e-10,False,1.1122462353932435e-06,True,1.0911853378789226e-06,True
14,13,cpu_rjd_corrected,7.63110281104753e-08,6.792985275201076e-08,9.766126936166631e-08,6.31047579179889e-08,1.560861426379156e-09,False,5.320835507051803e-06,True,3.4497940884232875e-06,True
14,13,gpu_cholesky,4.980703460646262e-16,3.07445242391945e-16,4.0100568456957744e-16,2.59113636489691e-16,1.0187502492373382e-17,False,3.3909225784613146e-14,True,2.5890212351203942e-14,True
14,13,gpu_pcg,5.073508780301344e-08,3.904312357326225e-08,5.443281091513803e-08,3.517227840726523e-08,1.037732596692502e-09,False,8.692285569349451e-07,True,3.5876762749258075e-06,True
14,13,gpu_rjd_corrected,7.631102810195546e-08,6.792985274424082e-08,9.76612693452047e-08,6.310475790735207e-08,1.5608614262048913e-09,False,5.320835332140203e-06,True,3.4497939614841962e-06,True
14,14,cpu_cholesky,4.622731147852284e-16,0.0,0.0,0.0,9.91104924238717e-18,False,0.0,True,0.0,True
14,14,cpu_banded,6.59497384881905e-16,5.166829387033245e-16,7.774540871451289e-16,4.855069608259811e-16,1.413950075774337e-17,False,6.922881927307604e-14,True,4.821655030387226e-14,True
14,14,cpu_information_smoother,5.166959048548372e-16,2.4918459067931648e-16,3.0601975199403717e-16,1.9110417219481504e-16,1.1077863696951741e-17,False,3.689636381333376e-14,True,2.22804165871008e-14,True
14,14,cpu_pcg,5.360970176639115e-08,4.3145834668146486e-08,6.491801008055287e-08,4.0540202049508384e-08,1.1493819943609733e-09,False,1.5909866132845164e-06,True,6.006368723604885e-06,True
14,14,cpu_identity_corrected,5.521016488576657e-08,4.3621024655216346e-08,6.50830168145821e-08,4.0643245971045325e-08,1.183695624401605e-09,False,2.7933911113529974e-06,True,7.531675639323622e-06,True
14,14,cpu_reference_eigen_corrected,5.8871952999380535e-08,5.457734625269281e-08,8.427430804349663e-08,5.2627883563074964e-08,1.2622036634731199e-09,False,1.0299450391389866e-06,True,3.10405003806535e-06,True
14,14,cpu_rjd_corrected,2.4866164637737586e-08,2.265446222854431e-08,3.496488555121759e-08,2.183498112658455e-08,5.331259234008477e-10,False,1.6743590389340936e-06,True,3.6427134669381557e-07,True
14,14,gpu_cholesky,5.220360009114889e-16,3.2486691584335863e-16,4.468884942592753e-16,2.790743251124203e-16,1.1192354359038247e-17,False,4.1224675720434893e-14,True,3.965536686085017e-14,True
14,14,gpu_pcg,5.360970177369845e-08,4.3145834656347475e-08,6.491801003513785e-08,4.054020202114747e-08,1.1493819945176405e-09,False,1.5909866268828735e-06,True,6.006368749927738e-06,True
14,14,gpu_rjd_corrected,2.4866164603062185e-08,2.2654462203999426e-08,3.496488552134445e-08,2.1834981107929276e-08,5.331259226574137e-10,False,1.6743591063628822e-06,True,3.642714038844612e-07,True
14,15,cpu_cholesky,5.003105848766591e-16,0.0,0.0,0.0,1.1832650397086065e-17,False,0.0,True,0.0,True
14,15,cpu_banded,5.484706258262463e-16,4.777105499521021e-16,6.497539766718882e-16,4.1004670401334606e-16,1.2971664731164769e-17,False,1.9417604192442312e-14,True,1.441252647056781e-14,True
14,15,cpu_information_smoother,5.517692304342046e-16,2.876989931568856e-16,3.837146043097016e-16,2.4215459147306177e-16,1.3049678741469606e-17,False,2.7121210610863238e-14,True,1.8936059134998605e-14,True
14,15,cpu_pcg,5.8223396651439956e-08,4.8138130308730254e-08,7.193650557936444e-08,4.5397686001314906e-08,1.3770188320533595e-09,False,1.239184648649366e-06,True,4.325011681936119e-07,True
14,15,cpu_identity_corrected,5.979352003901084e-08,4.8658640824090163e-08,7.21285626235877e-08,4.5518889350265024e-08,1.414153208203538e-09,False,2.676456331064372e-06,True,2.1371526579881505e-06,True
14,15,cpu_reference_eigen_corrected,5.8780608909773355e-08,5.3354837213719463e-08,7.922562366516955e-08,4.999770224370533e-08,1.3901972234628759e-09,False,3.299075836869065e-06,True,5.910530091810871e-06,True
14,15,cpu_rjd_corrected,8.608619996690113e-08,8.066093418716467e-08,1.2511646007471905e-07,7.895848877176348e-08,2.0359911169199683e-09,False,4.48178243121938e-06,True,5.551710751106585e-06,True
14,15,gpu_cholesky,4.645972227848419e-16,3.385830602426166e-16,4.54978969752746e-16,2.871281033139586e-16,1.098800760736536e-17,False,2.858389854046309e-14,True,1.5698886113583785e-15,True
14,15,gpu_pcg,5.822339665850104e-08,4.813813030840309e-08,7.19365055875803e-08,4.5397686006499767e-08,1.3770188322203581e-09,False,1.239184607364658e-06,True,4.325011386364652e-07,True
14,15,gpu_rjd_corrected,8.608619992615157e-08,8.066093414390364e-08,1.251164600255468e-07,7.895848874073186e-08,2.035991115956216e-09,False,4.481782402438762e-06,True,5.551710732766235e-06,True
15,0,cpu_cholesky,4.480931219420448e-16,0.0,0.0,0.0,1.3696611151715032e-17,False,0.0,True,0.0,True
15,0,cpu_banded,5.935037623680357e-16,3.5023167299769e-16,5.727941848555909e-16,3.291836321290183e-16,1.8141296646116e-17,False,1.5445906266314893e-14,True,6.320099457451302e-14,True
15,0,cpu_information_smoother,4.2350868734653277e-16,2.3939223365920696e-16,3.63923792894477e-16,2.0914625031218704e-16,1.294515252726632e-17,False,8.017946889352079e-15,True,2.9623678916474603e-15,True
15,0,cpu_pcg,7.828078096861878e-08,6.619378481300478e-08,1.0749873361970534e-07,6.177929964691576e-08,2.3927647254329854e-09,False,5.444252917862183e-07,True,4.309557920649631e-06,True
15,0,cpu_identity_corrected,8.388855785357923e-08,6.796381600470568e-08,1.0673446646567941e-07,6.134007689582832e-08,2.5641745008327505e-09,False,8.105790964696604e-07,True,5.924450034672249e-06,True
15,0,cpu_reference_eigen_corrected,1.8288635762454774e-08,1.89571917120504e-08,3.4088722844236626e-08,1.9590718441623718e-08,5.59018475460534e-10,False,4.2973611679169224e-07,True,1.0178654879810622e-06,True
15,0,cpu_rjd_corrected,2.582582565380291e-08,2.3373364501348674e-08,3.806313524032949e-08,2.187480501707365e-08,7.894035284514859e-10,False,9.06158468684394e-07,True,7.174798377574964e-07,True
15,0,gpu_cholesky,4.059391099959428e-16,2.5693434727431604e-16,3.8670409904528297e-16,2.222380450929317e-16,1.2408113110039705e-17,False,3.7039505835103736e-14,True,3.18482608337347e-14,True
15,0,gpu_pcg,7.828078096867955e-08,6.619378479764709e-08,1.0749873357928783e-07,6.177929962368791e-08,2.3927647254348432e-09,False,5.444252943331403e-07,True,4.3095579174724656e-06,True
15,0,gpu_rjd_corrected,2.5825825645254432e-08,2.3373364490011386e-08,3.806313521590651e-08,2.1874805003037817e-08,7.894035281901896e-10,False,9.06158542990516e-07,True,7.174798817944043e-07,True
15,1,cpu_cholesky,3.9389655087648255e-14,0.0,0.0,0.0,5.3416919558338094e-18,False,0.0,True,0.0,True
15,1,cpu_banded,5.32807068894066e-14,1.97914185884411e-14,1.9175449799215732e-14,1.4974745288224048e-14,7.225478942605046e-18,False,2.1403028516792907e-12,True,2.3009991682389895e-12,True
15,1,cpu_information_smoother,5.711651355340327e-14,7.902906553871092e-14,1.4265415963966875e-13,1.1140336874898552e-13,7.745658607942264e-18,False,1.5978294986018102e-11,True,1.459650206767494e-11,True
15,1,cpu_pcg,4.860969975783776e-08,1.9126546717403055e-08,2.544283157783357e-09,1.9869151768467197e-09,6.592036452299272e-12,False,6.561821460008362e-09,True,8.600097490144162e-08,True
15,1,cpu_identity_corrected,9.160255694735154e-08,2.3256870121687677e-08,3.0732411571023576e-09,2.399996037578059e-09,1.2422364209935297e-11,False,3.5482106736081035e-09,True,1.0415797280376603e-07,True
15,1,cpu_reference_eigen_corrected,8.933658862862266e-08,2.8363858031441925e-08,8.368871188876144e-09,6.535529320856015e-09,1.2115072753787676e-11,False,1.187978992151153e-07,True,2.89701782140104e-07,True
15,1,cpu_rjd_corrected,7.609411810094473e-08,4.791748841899525e-08,1.3309157594023082e-08,1.0393562970266272e-08,1.0319240855480837e-11,False,1.8991805711670578e-07,True,9.401401197147517e-07,True
15,1,gpu_cholesky,5.413392341080709e-14,2.5854452669911316e-14,4.007434839974251e-14,3.129538895625995e-14,7.341184952693317e-18,False,5.344224124689451e-12,True,4.96135188336099e-12,True
15,1,gpu_pcg,8.843955932769356e-08,2.2998609526948865e-08,3.039248054096219e-09,2.3734496950200814e-09,1.1993425218102715e-11,False,1.2747353396248364e-09,True,1.0405666605211752e-07,True
15,1,gpu_rjd_corrected,7.325470462165515e-08,3.759467692702185e-08,1.0507864741838452e-08,8.205940391477889e-09,9.934183601526448e-12,False,4.160017812206855e-08,True,1.0269664330924153e-06,True
15,2,cpu_cholesky,5.361032057232143e-16,0.0,0.0,0.0,1.0295948032434063e-17,False,0.0,True,0.0,True
15,2,cpu_banded,6.239264491992655e-16,4.0459290963691582e-16,6.228321046562262e-16,3.462471499234017e-16,1.1982607506237078e-17,False,3.261214273119421e-14,True,1.735068998934228e-14,True
15,2,cpu_information_smoother,5.631999874882928e-16,2.3917791558594404e-16,3.336328958333606e-16,1.8547444558394033e-16,1.0816346071321174e-17,False,1.2745317358180414e-15,True,9.735188710038609e-16,True
15,2,cpu_pcg,7.252690195095723e-08,5.6453745634276064e-08,9.393052507952598e-08,5.2218208336491784e-08,1.3928907837108541e-09,False,1.5214341193422233e-06,True,1.6506075742033219e-06,True
15,2,cpu_identity_corrected,7.445095972097073e-08,5.694325730198525e-08,9.390173849237586e-08,5.2202205189444235e-08,1.4298426212102624e-09,False,6.170307122066897e-07,True,2.2661866663303828e-06,True
15,2,cpu_reference_eigen_corrected,1.8720804337215317e-08,1.638519178847562e-08,2.7109825621765514e-08,1.5070995515938814e-08,3.5953604953279057e-10,False,1.4069565156070092e-06,True,2.000907472406279e-06,True
15,2,cpu_rjd_corrected,2.3156882083202987e-08,1.985523768929342e-08,3.3009999868048145e-08,1.8351042420319907e-08,4.447316320546574e-10,False,5.413377240047424e-06,True,4.381438330760515e-06,True
15,2,gpu_cholesky,5.411499675544841e-16,3.191646655705571e-16,4.806525700474478e-16,2.6720617199742047e-16,1.0392871902674177e-17,False,4.646505476898566e-14,True,1.8287472188374775e-14,True
15,2,gpu_pcg,7.25269019097921e-08,5.645374561078446e-08,9.39305250497635e-08,5.2218208319946114e-08,1.3928907829202713e-09,False,1.5214341534023462e-06,True,1.6506075287011647e-06,True
15,2,gpu_rjd_corrected,2.3156882153396647e-08,1.985523778253522e-08,3.3010000048528644e-08,1.8351042520653302e-08,4.447316334027378e-10,False,5.4133774230940915e-06,True,4.38143846428034e-06,True
15,3,cpu_cholesky,5.189515359332245e-16,0.0,0.0,0.0,1.0821664706207658e-17,False,0.0,True,0.0,True
15,3,cpu_banded,6.635078595450078e-16,5.243804347941363e-16,8.97678614278127e-16,5.192606509233962e-16,1.3836088899934405e-17,False,2.335352782842988e-13,True,2.008728663950897e-13,True
15,3,cpu_information_smoother,5.273998122224804e-16,2.787174437957934e-16,3.98135611049181e-16,2.3030085964054045e-16,1.0997836096052999e-17,False,3.0452210903697954e-14,True,1.558330540563696e-14,True
15,3,cpu_pcg,5.8053151196989055e-08,4.520841072923608e-08,7.182488780703807e-08,4.1546982853294475e-08,1.210578818956209e-09,False,3.7123203478429723e-07,True,1.1052948608983918e-06,True
15,3,cpu_identity_corrected,5.8904160161179233e-08,4.535229275865069e-08,7.161550661983692e-08,4.142586666557665e-08,1.2283248566892078e-09,False,8.418366374160202e-09,True,1.5197730105874148e-06,True
15,3,cpu_reference_eigen_corrected,1.0880581423097391e-08,9.471874550427119e-09,1.4867149359913272e-08,8.599876984049504e-09,2.268921002917004e-10,False,1.1390695578796346e-06,True,4.569813793649477e-07,True
15,3,cpu_rjd_corrected,6.487791538710232e-08,6.103424536843664e-08,1.018888938518122e-07,5.8937455456596984e-08,1.3528952187544107e-09,False,4.245401847833233e-06,True,2.744726718567082e-06,True
15,3,gpu_cholesky,4.761495543703125e-16,3.2540544105165136e-16,5.073383108637711e-16,2.9346897358064547e-16,9.929117596963306e-18,False,7.707521732389769e-14,True,3.2892343552790663e-14,True
15,3,gpu_pcg,5.8053151188670596e-08,4.5208410722587716e-08,7.182488779161641e-08,4.154698284437384e-08,1.2105788187827443e-09,False,3.712320564425423e-07,True,1.105294843760001e-06,True
15,3,gpu_rjd_corrected,6.48779153934841e-08,6.103424536520148e-08,1.0188889385023908e-07,5.893745545568701e-08,1.3528952188874902e-09,False,4.245401833734245e-06,True,2.744726686450776e-06,True
15,4,cpu_cholesky,4.850330364206745e-16,0.0,0.0,0.0,1.1586082448197682e-17,False,0.0,True,0.0,True
15,4,cpu_banded,5.381473073153698e-16,4.214713381816028e-16,6.759253995815603e-16,3.8287353391092467e-16,1.2854833802338674e-17,False,5.2485809524256374e-14,True,3.373764215280953e-14,True
15,4,cpu_information_smoother,4.968704700431768e-16,2.0748434906640247e-16,3.0150793502614504e-16,1.707872032285068e-16,1.1868845624367041e-17,False,9.69220583513397e-15,True,4.447601397251046e-15,True
15,4,cpu_pcg,9.270010226087645e-08,7.739905752578237e-08,1.31491523788643e-07,7.448251600466058e-08,2.2143461306154e-09,False,3.1540684970432304e-06,True,2.451275849411374e-06,True
15,4,cpu_identity_corrected,9.257757094160758e-08,7.74042130605537e-08,1.3159083516770208e-07,7.45387702875762e-08,2.211419199998296e-09,False,3.258158993560406e-06,True,2.3464130475127913e-06,True
15,4,cpu_reference_eigen_corrected,9.709437153319634e-09,8.83807717679465e-09,1.4768667495203763e-08,8.36561537492832e-09,2.3193129333001325e-10,False,2.9298174680655663e-07,True,8.52894785945414e-07,True
15,4,cpu_rjd_corrected,2.268845192581622e-08,2.162309105846471e-08,3.790210527971545e-08,2.146940032153285e-08,5.41963647901689e-10,False,2.9863491989295306e-06,True,3.897368619585568e-06,True
15,4,gpu_cholesky,4.92915252117388e-16,2.8203383326290484e-16,4.652278675064688e-16,2.6352529112874673e-16,1.1774366532124274e-17,False,8.713391702938675e-14,True,4.373337768521481e-14,True
15,4,gpu_pcg,9.270010223684873e-08,7.739905751406555e-08,1.3149152376871886e-07,7.448251599337468e-08,2.2143461300414445e-09,False,3.154068542790394e-06,True,2.4512758550553256e-06,True
15,4,gpu_rjd_corrected,2.2688451924517992e-08,2.1623091055274995e-08,3.790210528335193e-08,2.146940032359271e-08,5.41963647870678e-10,False,2.9863491304178297e-06,True,3.897368577344455e-06,True
15,5,cpu_cholesky,4.039534990809915e-16,0.0,0.0,0.0,1.0294336188050544e-17,False,0.0,True,0.0,True
15,5,cpu_banded,5.21491739555525e-16,4.567629569752509e-16,7.26355781539427e-16,4.233180143244217e-16,1.3289676407034959e-17,False,1.3322179564726481e-14,True,3.627160587100808e-14,True
15,5,cpu_information_smoother,4.492064664671438e-16,2.265936122169452e-16,3.577805443068752e-16,2.0851344950942082e-16,1.1447561152903585e-17,False,7.653940714666378e-14,True,5.254934447390496e-14,True
15,5,cpu_pcg,4.533214866020979e-08,3.863885952982548e-08,6.391641384697596e-08,3.725029810473281e-08,1.1552428162582534e-09,False,2.7004874834907195e-06,True,2.0817995773115427e-06,True
15,5,cpu_identity_corrected,4.686875393922562e-08,3.913285360824579e-08,6.392060722437638e-08,3.725274199275515e-08,1.1944016096323479e-09,False,1.3259059915466506e-06,True,3.5209995228099846e-06,True
15,5,cpu_reference_eigen_corrected,8.752044085634684e-08,8.095309583186163e-08,1.3116667765108206e-07,7.644355416447335e-08,2.230367747349486e-09,False,3.859301778749372e-06,True,5.216631870965121e-06,True
15,5,cpu_rjd_corrected,2.401495438530232e-08,2.4502285803903907e-08,4.3839121679654004e-08,2.5549311247755942e-08,6.119962154232086e-10,False,2.0661876305955277e-06,True,3.82171386937939e-06,True
15,5,gpu_cholesky,3.8692253368563425e-16,3.250779401169609e-16,5.368838119594299e-16,3.128943074149064e-16,9.860319689157163e-18,False,1.0745291039578674e-13,True,9.093234511634233e-14,True
15,5,gpu_pcg,4.533214867852467e-08,3.863885954971782e-08,6.391641387115502e-08,3.72502981188243e-08,1.1552428167249893e-09,False,2.7004876778225536e-06,True,2.0817994222742446e-06,True
15,5,gpu_rjd_corrected,2.401495437586971e-08,2.450228581015419e-08,4.383912171000811e-08,2.5549311265446228e-08,6.119962151828283e-10,False,2.0661877592425157e-06,True,3.821713905414233e-06,True
15,6,cpu_cholesky,5.734728119930291e-16,0.0,0.0,0.0,1.1218617121271313e-17,False,0.0,True,0.0,True
15,6,cpu_banded,6.271330290332606e-16,5.043872738072846e-16,7.74750989568454e-16,4.509959887044646e-16,1.2268350285650156e-17,False,2.4681814092054868e-14,True,8.020486084628832e-14,True
15,6,cpu_information_smoother,5.100451998597869e-16,2.747609284540816e-16,3.902960255411009e-16,2.27198085960985e-16,9.977808349594103e-18,False,5.661568839555783e-16,True,4.850102837115322e-15,True
15,6,cpu_pcg,8.883553580674726e-08,7.282714867187622e-08,1.2056255102072883e-07,7.018155204759743e-08,1.7378537257465809e-09,False,7.048438088142176e-07,True,1.4425739226813362e-06,True
15,6,cpu_identity_corrected,9.109518434952972e-08,7.319994476093736e-08,1.2008158013965738e-07,6.990157055552124e-08,1.78205831727702e-09,False,1.5207515185938163e-06,True,2.6222776353166736e-06,True
15,6,cpu_reference_eigen_corrected,1.849335035182999e-08,1.6087231201462433e-08,2.547133351381141e-08,1.482730502620101e-08,3.6177794839864816e-10,False,1.7983556506462532e-06,True,7.12754063605524e-07,True
15,6,cpu_rjd_corrected,2.816718851969933e-08,2.537998564256343e-08,4.1477911059600385e-08,2.4145011441856963e-08,5.510233370249837e-10,False,4.835006880185697e-06,True,2.068339476958215e-06,True
15,6,gpu_cholesky,4.690703072754417e-16,3.2443049531873795e-16,4.509398253226221e-16,2.624998936508301e-16,9.176233066728597e-18,False,5.877112199671547e-14,True,4.141073264657849e-14,True
15,6,gpu_pcg,8.883553581656922e-08,7.282714867466104e-08,1.205625510301817e-07,7.01815520531001e-08,1.737853725938724e-09,False,7.048438489014081e-07,True,1.4425738959383743e-06,True
15,6,gpu_rjd_corrected,2.816718853704219e-08,2.5379985659676355e-08,4.147791107769633e-08,2.4145011452390926e-08,5.510233373642552e-10,False,4.835006908238518e-06,True,2.0683394901287457e-06,True
15,7,cpu_cholesky,5.60959015034158e-16,0.0,0.0,0.0,9.313330362385188e-18,False,0.0,True,0.0,True
15,7,cpu_banded,7.306124268355088e-16,4.960217570126592e-16,6.791981082644601e-16,3.9162090465007474e-16,1.213000364664562e-17,False,5.1855918496251035e-14,True,8.404849569878871e-14,True
15,7,cpu_information_smoother,6.2884448204258005e-16,3.4123129626625866e-16,5.0184864374849e-16,2.893624370721479e-16,1.044039983468119e-17,False,1.3603379848659758e-15,True,3.3421404733484552e-15,True
15,7,cpu_pcg,9.285220155664825e-08,7.38593501984118e-08,1.2294121565491119e-07,7.08870497542809e-08,1.5415800556985295e-09,False,6.299903812441984e-07,True,7.345008687549554e-06,True
15,7,cpu_identity_corrected,9.234724442565242e-08,7.5332661470627e-08,1.264569768980364e-07,7.291421323105294e-08,1.533196496573563e-09,False,5.4895128365768524e-08,True,8.343421433279748e-06,True
15,7,cpu_reference_eigen_corrected,5.734461049787804e-08,4.8083970529557136e-08,7.43463919721114e-08,4.286761244960734e-08,9.52064752402793e-10,False,5.880652565038273e-06,True,2.16700577358236e-06,True
15,7,cpu_rjd_corrected,3.749647699782514e-08,3.4508296785324065e-08,5.7736625868050156e-08,3.329053685332806e-08,6.225358117194907e-10,False,8.244016871821924e-06,True,4.094961791849524e-06,True
15,7,gpu_cholesky,5.223511757049787e-16,3.4223726858629935e-16,4.720668134203383e-16,2.7219044087055584e-16,8.672343137625749e-18,False,2.0567807865678373e-14,True,4.983715135922533e-14,True
15,7,gpu_pcg,9.285220152511309e-08,7.385935018209902e-08,1.22941215647699e-07,7.088704975012241e-08,1.5415800551749666e-09,False,6.299904627712915e-07,True,7.345008614194448e-06,True
15,7,gpu_rjd_corrected,3.749647706367544e-08,3.450829682848765e-08,5.773662592123042e-08,3.329053688399143e-08,6.225358128127713e-10,False,8.24401694042983e-06,True,4.0949618271319545e-06,True
15,8,cpu_cholesky,4.8593237939909305e-16,0.0,0.0,0.0,7.877768653495329e-18,False,0.0,True,0.0,True
15,8,cpu_banded,7.390422186013278e-16,5.755200087929366e-16,8.66708340354817e-16,4.986013674450047e-16,1.1981098338222922e-17,False,1.2155460440157314e-13,True,1.0659969821819643e-13,True
15,8,cpu_information_smoother,5.478059322356199e-16,2.890666263427113e-16,4.1166766505383016e-16,2.368248361896488e-16,8.8808414176909e-18,False,1.4351896350393513e-14,True,6.994759261226711e-15,True
15,8,cpu_pcg,8.163026151797677e-08,6.384441113528909e-08,1.0773945899687431e-07,6.198052918428683e-08,1.3233617355119897e-09,False,3.3621445191978307e-06,True,1.1990231086683154e-05,True
15,8,cpu_identity_corrected,8.324387727822502e-08,6.405948007218311e-08,1.0743280061294749e-07,6.18041142561672e-08,1.349521119172632e-09,False,2.939036533974977e-06,True,1.2389101424365603e-05,True
15,8,cpu_reference_eigen_corrected,7.049785182806553e-08,5.778300286810191e-08,9.002330128923535e-08,5.178874949599639e-08,1.1428869481837242e-09,False,5.609837535351612e-06,True,5.505611927338086e-06,True
15,8,cpu_rjd_corrected,7.733587602899764e-08,7.761005725107215e-08,1.4131916086614373e-07,8.129831406167597e-08,1.2537426165725496e-09,False,1.1929362099702436e-05,True,4.0270690963965856e-06,True
15,8,gpu_cholesky,5.011424004056739e-16,3.222403482642493e-16,4.757147151157805e-16,2.7366992611763287e-16,8.124348284292562e-18,False,1.2446109188090706e-14,True,1.5363894079208996e-14,True
15,8,gpu_pcg,8.163026158105088e-08,6.384441118984051e-08,1.0773945906226131e-07,6.198052922190277e-08,1.3233617365345255e-09,False,3.362144471147783e-06,True,1.1990231121798478e-05,True
15,8,gpu_rjd_corrected,7.733587596731035e-08,7.761005725956198e-08,1.413191608949495e-07,8.129831407824739e-08,1.2537426155724965e-09,False,1.192936220145354e-05,True,4.027069163685088e-06,True
15,9,cpu_cholesky,5.594967866455613e-16,0.0,0.0,0.0,1.0237240365518006e-17,False,0.0,True,0.0,True
