episode,step,horizon,method,current_region,current_signature,current_plus,current_minus,target_region,forecast_region,region_sd,target_plus,forecast_plus,target_minus,forecast_minus,active_group,plus_target_support,minus_target_support
b00_cancel_exact_3.0,9,12,M3,1182.6319994411897,0.0,0.2646666657490035,0.2923125009983778,1260.3990022280486,1070.4201405939257,79.69300751564656,0.3850710548968508,0.23647635690398655,0.1130271380058122,0.2525024455146807,-1,30,32
b00_cancel_exact_3.0,9,2,M3_fixed,1182.6319994411897,0.0,0.2646666657490035,0.2923125009983778,1440.1059989038622,1372.718846897419,32.3952329760798,0.5512032906201006,0.3212322296216977,0.1783719151147854,0.3035412067686265,-1,30,32
b00_cancel_exact_3.0,9,12,M3_fixed,1182.6319994411897,0.0,0.2646666657490035,0.2923125009983778,1260.3990022280486,1070.4201405939257,79.69300751564656,0.3850710548968508,0.23647635690398655,0.1130271380058122,0.2525024455146807,-1,30,32
b00_cancel_exact_3.0,9,2,M4,1182.6319994411897,0.0,0.2646666657490035,0.2923125009983778,1440.1059989038622,1398.2977320445916,29.492713809585517,0.5512032906201006,0.32610589433253484,0.1783719151147854,0.3252129258827784,-1,30,32
b00_cancel_exact_3.0,9,12,M4,1182.6319994411897,0.0,0.2646666657490035,0.2923125009983778,1260.3990022280486,1174.7069687416536,74.95044286055274,0.3850710548968508,0.2586122673455422,0.1130271380058122,0.2691970904949459,-1,30,32
b00_cancel_exact_3.0,10,2,M0,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1491.0867048324992,35.984360995141145,0.6040501160396766,0.3496373121964767,0.1537655148745217,0.34699813158659953,-1,30,32
b00_cancel_exact_3.0,10,12,M0,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,1063.4944382710178,93.6371959593494,0.4145477164331683,0.24363597799528977,0.1192365121288589,0.2588880063784011,-1,30,32
b00_cancel_exact_3.0,10,2,M1,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1498.0392222769576,34.1940416400243,0.6040501160396766,0.35852068842725887,0.1537655148745217,0.3513043686217091,-1,30,32
b00_cancel_exact_3.0,10,12,M1,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,1038.1357380428494,85.15695863318884,0.4145477164331683,0.2439451952121051,0.1192365121288589,0.2533164765212002,-1,30,32
b00_cancel_exact_3.0,10,2,M2,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1501.1269464453185,32.417876332499965,0.6040501160396766,0.3539496636345391,0.1537655148745217,0.34952839900142846,-1,30,32
b00_cancel_exact_3.0,10,12,M2,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,1031.478427838346,79.84155501692373,0.4145477164331683,0.2395327126009266,0.1192365121288589,0.2503634055160769,-1,30,32
b00_cancel_exact_3.0,10,2,M3,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1492.5122947287755,32.34979399894253,0.6040501160396766,0.3424583771325214,0.1537655148745217,0.34758941588210107,-1,30,32
b00_cancel_exact_3.0,10,12,M3,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,991.423207868032,79.47597616361598,0.4145477164331683,0.22952208955477327,0.1192365121288589,0.24430971165155868,-1,30,32
b00_cancel_exact_3.0,10,2,M3_fixed,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1492.5122947287755,32.34979399894253,0.6040501160396766,0.3424583771325214,0.1537655148745217,0.34758941588210107,-1,30,32
b00_cancel_exact_3.0,10,12,M3_fixed,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,991.423207868032,79.47597616361598,0.4145477164331683,0.22952208955477327,0.1192365121288589,0.24430971165155868,-1,30,32
b00_cancel_exact_3.0,10,2,M4,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1462.7009991238592,1518.994225143897,29.490105225457857,0.6040501160396766,0.3430894140281366,0.1537655148745217,0.3718907563557967,-1,30,32
b00_cancel_exact_3.0,10,12,M4,1328.655001691193,0.0,0.2846333300073941,0.3463124976260587,1108.8800001360942,1072.2075103755196,74.94935067977707,0.4145477164331683,0.24413619502400144,0.1192365121288589,0.2563086229982021,-1,30,32
b00_cancel_exact_3.0,11,2,M0,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1552.8168219178012,35.984437533789695,0.5922043087380321,0.37371691211415997,0.1744647058774421,0.3636751892812928,-1,30,32
b00_cancel_exact_3.0,11,12,M0,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,926.3478798116056,93.63577043370478,0.3041217084738296,0.21964984993225514,0.07776089637655,0.23667025790682952,-1,30,32
b00_cancel_exact_3.0,11,2,M1,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1546.4696234658427,34.125412316381016,0.5922043087380321,0.37905624671214383,0.1744647058774421,0.362280338787514,-1,30,32
b00_cancel_exact_3.0,11,12,M1,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,885.8206322749536,84.76770674449726,0.3041217084738296,0.2161073478652158,0.07776089637655,0.22561393993712614,-1,30,32
b00_cancel_exact_3.0,11,2,M2,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1552.5967026522137,32.40977737700136,0.5922043087380321,0.3752680833318876,0.1744647058774421,0.35996520701252394,-1,30,32
b00_cancel_exact_3.0,11,12,M2,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,891.1599329633755,79.88049410362875,0.3041217084738296,0.21443412143361734,0.07776089637655,0.22369544224524768,-1,30,32
b00_cancel_exact_3.0,11,2,M3,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1545.5110095320574,32.364286347089944,0.5922043087380321,0.3684210390074127,0.1744647058774421,0.3598187610931438,-1,30,32
b00_cancel_exact_3.0,11,12,M3,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,877.8459915081673,79.78237616370507,0.3041217084738296,0.20968685270250026,0.07776089637655,0.22240941508929554,-1,30,32
b00_cancel_exact_3.0,11,2,M3_fixed,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1545.5110095320574,32.364286347089944,0.5922043087380321,0.3684210390074127,0.1744647058774421,0.3598187610931438,-1,30,32
b00_cancel_exact_3.0,11,12,M3_fixed,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,877.8459915081673,79.78237616370507,0.3041217084738296,0.20968685270250026,0.07776089637655,0.22240941508929554,-1,30,32
b00_cancel_exact_3.0,11,2,M4,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,1579.1079992648447,1569.8140266910675,29.489946928823414,0.5922043087380321,0.42813242783776817,0.1744647058774421,0.3212688984883659,-1,30,32
b00_cancel_exact_3.0,11,12,M4,1440.1059989038622,-5.551115123125783e-17,0.5512032906201006,0.1783719151147854,913.9820002862252,948.167960090123,74.94875829841054,0.3041217084738296,0.23769689090567023,0.07776089637655,0.22656803863424632,-1,30,32
b00_cancel_exact_3.0,12,2,M0,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1518.5434491530575,35.98277336609656,0.615399469894115,0.3611849977702059,0.190969246009417,0.37588917671355404,-1,30,32
b00_cancel_exact_3.0,12,12,M0,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,773.6438145739553,93.63401192112974,0.2655892677678133,0.18054672138143618,0.0588850610551864,0.20295710545182827,-1,30,32
b00_cancel_exact_3.0,12,2,M1,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1510.0316887635904,34.07675668456647,0.615399469894115,0.3652341895714339,0.190969246009417,0.3733443565059955,-1,30,32
b00_cancel_exact_3.0,12,12,M1,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,749.198901670758,85.18309282876133,0.2655892677678133,0.17961291279784858,0.0588850610551864,0.192111125334409,-1,30,32
b00_cancel_exact_3.0,12,2,M2,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1517.221237768577,32.325706459633665,0.615399469894115,0.3591589811423526,0.190969246009417,0.3699753171111487,-1,30,32
b00_cancel_exact_3.0,12,12,M2,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,762.7808866271394,79.5826577176521,0.2655892677678133,0.18155948189968593,0.0588850610551864,0.19244499040611385,-1,30,32
b00_cancel_exact_3.0,12,2,M3,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1520.3526484235383,32.245881602956324,0.615399469894115,0.3630911779427629,0.190969246009417,0.36822609488316327,-1,30,32
b00_cancel_exact_3.0,12,12,M3,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,778.889921560661,80.30759710007499,0.2655892677678133,0.1852031348797317,0.0588850610551864,0.193489478428232,-1,30,32
b00_cancel_exact_3.0,12,2,M3_fixed,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1520.3526484235383,32.245881602956324,0.615399469894115,0.3630911779427629,0.190969246009417,0.36822609488316327,-1,30,32
b00_cancel_exact_3.0,12,12,M3_fixed,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,778.889921560661,80.30759710007499,0.2655892677678133,0.1852031348797317,0.0588850610551864,0.193489478428232,-1,30,32
b00_cancel_exact_3.0,12,2,M4,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,1636.3540017326595,1541.4817472421114,29.489847921880067,0.615399469894115,0.44659160938703935,0.190969246009417,0.3020562139628281,-1,30,32
b00_cancel_exact_3.0,12,12,M4,1462.7009991238592,5.551115123125783e-17,0.6040501160396766,0.1537655148745217,931.1890003269071,804.2681977235285,74.94838399427806,0.2655892677678133,0.20867812057113902,0.0588850610551864,0.19082983563148914,-1,30,32
b00_cancel_exact_3.0,13,2,M0,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1597.318718133572,35.98271777547629,0.551888780940381,0.37990044291068775,0.1872605189924992,0.3988141261686079,-1,30,32
b00_cancel_exact_3.0,13,12,M0,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,874.7205693655128,93.65487100367233,0.2222983500839359,0.23026436314969292,0.0452202973904938,0.19629343053246479,-1,30,32
b00_cancel_exact_3.0,13,2,M1,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1595.1277878283329,34.129895492345845,0.551888780940381,0.38684995184225,0.1872605189924992,0.3952077945993006,-1,30,32
b00_cancel_exact_3.0,13,12,M1,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,848.2368782005301,85.64324712021086,0.2222983500839359,0.22857850533799562,0.0452202973904938,0.18389018463545376,-1,30,32
b00_cancel_exact_3.0,13,2,M2,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1555.169808757822,32.22946269439424,0.551888780940381,0.36639912550262,0.1872605189924992,0.38381983974678074,-1,30,32
b00_cancel_exact_3.0,13,12,M2,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,761.4554324612913,80.04298708572267,0.2222983500839359,0.20668683389115622,0.0452202973904938,0.16509076892269836,-1,30,32
b00_cancel_exact_3.0,13,2,M3,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1601.703855725339,32.30060034685752,0.551888780940381,0.3860429837537186,0.1872605189924992,0.390133040093101,-1,30,32
b00_cancel_exact_3.0,13,12,M3,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,869.253031459238,79.79790411546718,0.2222983500839359,0.2312794023548803,0.0452202973904938,0.184211950842546,-1,30,32
b00_cancel_exact_3.0,13,2,M3_fixed,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1601.703855725339,32.30060034685752,0.551888780940381,0.3860429837537186,0.1872605189924992,0.390133040093101,-1,30,32
b00_cancel_exact_3.0,13,12,M3_fixed,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,869.253031459238,79.79790411546718,0.2222983500839359,0.2312794023548803,0.0452202973904938,0.184211950842546,-1,30,32
b00_cancel_exact_3.0,13,2,M4,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,1599.2290005733958,1574.7110025380734,29.489784489171047,0.551888780940381,0.45986207733639356,0.1872605189924992,0.3081668161555242,-1,30,32
b00_cancel_exact_3.0,13,12,M4,1579.1079992648447,1.1102230246251563e-16,0.5922043087380321,0.1744647058774421,822.1030004896456,838.1415885021713,74.97199161938431,0.2222983500839359,0.23985828149773183,0.0452202973904938,0.17042725573226739,-1,30,32
b00_cancel_exact_3.0,14,2,M0,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1628.4209292683415,35.9827093397781,0.5025728320627528,0.39061852013353554,0.1557129664068,0.39588498829616553,-1,30,32
b00_cancel_exact_3.0,14,12,M0,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,840.6266516639646,93.65384740652487,0.2127450155634271,0.22063337489126178,0.0447390469565441,0.18838901112054462,-1,30,32
b00_cancel_exact_3.0,14,2,M1,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1620.2460079006828,33.906148817034946,0.5025728320627528,0.39654610395795914,0.1557129664068,0.3911761065805224,-1,30,32
b00_cancel_exact_3.0,14,12,M1,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,803.0267222880394,85.12407412890884,0.2127450155634271,0.2168494832398022,0.0447390469565441,0.1737579658517679,-1,30,32
b00_cancel_exact_3.0,14,2,M2,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1585.9183942517116,32.370871895859416,0.5025728320627528,0.38491792244058287,0.1557129664068,0.3914473509381091,-1,30,32
b00_cancel_exact_3.0,14,12,M2,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,738.5830901023539,80.13093376407038,0.2127450155634271,0.1974374410166602,0.0447390469565441,0.16510211305518158,-1,30,32
b00_cancel_exact_3.0,14,2,M3,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1615.1647414809645,32.27935783236122,0.5025728320627528,0.3870175936120443,0.1557129664068,0.38736380879050664,-1,30,32
b00_cancel_exact_3.0,14,12,M3,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,766.6908734046698,79.80682666381684,0.2127450155634271,0.20204437611380469,0.0447390469565441,0.16678886906774126,-1,30,32
b00_cancel_exact_3.0,14,2,M3_fixed,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1615.1647414809645,32.27935783236122,0.5025728320627528,0.3870175936120443,0.1557129664068,0.38736380879050664,-1,30,32
b00_cancel_exact_3.0,14,12,M3_fixed,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,766.6908734046698,79.80682666381684,0.2127450155634271,0.20204437611380469,0.0447390469565441,0.16678886906774126,-1,30,32
b00_cancel_exact_3.0,14,2,M4,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,1571.987999764155,1585.47826990205,29.489743300922346,0.5025728320627528,0.4625340481280373,0.1557129664068,0.30365691146165574,-1,30,32
b00_cancel_exact_3.0,14,12,M4,1636.3540017326595,-1.1102230246251563e-16,0.615399469894115,0.190969246009417,720.7019997815369,750.6667000214411,74.9718399881576,0.2127450155634271,0.21136216835458516,0.0447390469565441,0.15696632238464023,-1,30,32
b00_cancel_exact_3.0,15,2,M0,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1547.7165801551405,35.98078017682508,0.4797911050968619,0.3587467518652357,0.2280395890769313,0.37362772458946936,-1,30,32
b00_cancel_exact_3.0,15,12,M0,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,730.9659145639089,93.6528083597242,0.2002850166441089,0.19028737105582574,0.0401390457776294,0.15722472173391727,-1,30,32
b00_cancel_exact_3.0,15,2,M1,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1546.667374057062,33.71068457082291,0.4797911050968619,0.36794271503032977,0.2280395890769313,0.37241057828983926,-1,30,32
b00_cancel_exact_3.0,15,12,M1,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,700.666984498286,84.13732115081032,0.2002850166441089,0.18722717083383297,0.0401390457776294,0.14344545905404735,-1,30,32
b00_cancel_exact_3.0,15,2,M2,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1525.7493790262615,32.24253388935379,0.4797911050968619,0.36696446583079023,0.2280395890769313,0.36843093151262307,-1,30,32
b00_cancel_exact_3.0,15,12,M2,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,676.5468659786104,80.0348028976533,0.2002850166441089,0.17887181367526675,0.0401390457776294,0.14002215980927513,-1,30,32
b00_cancel_exact_3.0,15,2,M3,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1548.0644192608474,32.23105191184901,0.4797911050968619,0.3703651721610667,0.2280395890769313,0.35762836766983874,-1,30,32
b00_cancel_exact_3.0,15,12,M3,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,673.4680110162194,79.68752416799585,0.2002850166441089,0.17761699721778573,0.0401390457776294,0.13405004136352694,-1,30,32
b00_cancel_exact_3.0,15,2,M3_fixed,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1548.0644192608474,32.23105191184901,0.4797911050968619,0.3703651721610667,0.2280395890769313,0.35762836766983874,-1,30,32
b00_cancel_exact_3.0,15,12,M3_fixed,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,673.4680110162194,79.68752416799585,0.2002850166441089,0.17761699721778573,0.0401390457776294,0.13405004136352694,-1,30,32
b00_cancel_exact_3.0,15,2,M4,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,1505.3470002169488,1552.626610534549,29.485842184133865,0.4797911050968619,0.4267103303876728,0.2280395890769313,0.28092139112190684,-1,30,32
b00_cancel_exact_3.0,15,12,M4,1599.2290005733958,0.0,0.551888780940381,0.1872605189924992,643.8960011273157,682.9810622102361,74.97174285709869,0.2002850166441089,0.19109042413596858,0.0401390457776294,0.13276681196956164,-1,30,32
b00_cancel_exact_3.0,16,2,M0,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1485.206840651461,35.98393123789763,0.4884588296960859,0.3295702056286497,0.1385385952190431,0.3484900101170173,-1,30,32
b00_cancel_exact_3.0,16,12,M0,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,683.5162001287728,93.65174171125136,0.2051450158388502,0.18270013455491527,0.0404265465698124,0.15052021701873908,-1,30,32
b00_cancel_exact_3.0,16,2,M1,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1483.2801210189805,34.0297043986802,0.4884588296960859,0.3354375889636593,0.1385385952190431,0.3442487147463874,-1,30,32
b00_cancel_exact_3.0,16,12,M1,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,646.1768430162986,84.95498509634432,0.2051450158388502,0.1779336543966606,0.0404265465698124,0.13603663255036352,-1,30,32
b00_cancel_exact_3.0,16,2,M2,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1483.6465533709145,32.18337661615227,0.4884588296960859,0.3388361260561819,0.1385385952190431,0.3461437042373806,-1,30,32
b00_cancel_exact_3.0,16,12,M2,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,640.2172452642548,80.13706459920282,0.2051450158388502,0.17415212497653415,0.0404265465698124,0.13938558386539318,-1,30,32
b00_cancel_exact_3.0,16,2,M3,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1483.6393773889272,32.17278520415249,0.4884588296960859,0.3333822967767251,0.1385385952190431,0.3270565258942836,-1,30,32
b00_cancel_exact_3.0,16,12,M3,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,628.5392324983244,80.10523340528181,0.2051450158388502,0.16976556894090508,0.0404265465698124,0.1288412179439118,-1,30,32
b00_cancel_exact_3.0,16,2,M3_fixed,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1483.6393773889272,32.17278520415249,0.4884588296960859,0.3333822967767251,0.1385385952190431,0.3270565258942836,-1,30,32
b00_cancel_exact_3.0,16,12,M3_fixed,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,628.5392324983244,80.10523340528181,0.2051450158388502,0.16976556894090508,0.0404265465698124,0.1288412179439118,-1,30,32
b00_cancel_exact_3.0,16,2,M4,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,1445.9439994948916,1514.6222664516383,29.49131958738488,0.4884588296960859,0.3832451276641227,0.1385385952190431,0.26455467689638407,-1,30,32
b00_cancel_exact_3.0,16,12,M4,1571.987999764155,0.0,0.5025728320627528,0.1557129664068,585.8150003635092,671.7851521729169,74.97168035661706,0.2051450158388502,0.18687910944301125,0.0404265465698124,0.13664143912205112,-1,30,32
b00_cancel_exact_3.0,17,2,M0,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1392.242586677903,35.98357425899047,0.494045111903598,0.3061179568484182,0.1480514608611817,0.32579434893058756,-1,30,32
b00_cancel_exact_3.0,17,12,M0,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,654.8061186656573,93.65134361405104,0.2010516847402937,0.17482376086694248,0.0456702963350259,0.1285605085391629,-1,30,32
b00_cancel_exact_3.0,17,2,M1,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1387.8800359180773,34.12410110750438,0.494045111903598,0.29931741934565714,0.1480514608611817,0.3262806951077176,-1,30,32
b00_cancel_exact_3.0,17,12,M1,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,608.1042586959143,84.58648916421274,0.2010516847402937,0.16202791915453205,0.0456702963350259,0.11770198055484657,-1,30,32
b00_cancel_exact_3.0,17,2,M2,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1398.6107578042806,32.50477656794793,0.494045111903598,0.3114522779897182,0.1480514608611817,0.32232056863209024,-1,30,32
b00_cancel_exact_3.0,17,12,M2,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,615.6748098615432,79.9316643118943,0.2010516847402937,0.16305915467589602,0.0456702963350259,0.11879101065855598,-1,30,32
b00_cancel_exact_3.0,17,2,M3,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1407.1288900295808,32.340052438211856,0.494045111903598,0.3035157096847803,0.1480514608611817,0.32535424397247714,-1,30,32
b00_cancel_exact_3.0,17,12,M3,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,637.8865481451098,80.16705123367795,0.2010516847402937,0.16693492670978982,0.0456702963350259,0.11969003287049852,-1,30,32
b00_cancel_exact_3.0,17,2,M3_fixed,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1407.1288900295808,32.340052438211856,0.494045111903598,0.3035157096847803,0.1480514608611817,0.32535424397247714,-1,30,32
b00_cancel_exact_3.0,17,12,M3_fixed,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,637.8865481451098,80.16705123367795,0.2010516847402937,0.16693492670978982,0.0456702963350259,0.11969003287049852,-1,30,32
b00_cancel_exact_3.0,17,2,M4,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,1406.7549990920816,1401.9777576044294,29.49133380138013,0.494045111903598,0.35256573325480134,0.1480514608611817,0.27677814448142934,-1,30,32
b00_cancel_exact_3.0,17,12,M4,1505.3470002169488,0.0,0.4797911050968619,0.2280395890769313,544.6869995095767,605.5944383167993,74.971650078228,0.2010516847402937,0.16872928784472008,0.0456702963350259,0.1122227411959151,-1,30,32
b00_cancel_exact_3.0,18,2,M0,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1274.7288731739477,35.985410685428576,0.4492890297613615,0.28040944551644775,0.1716977809388587,0.2981227862772423,-1,30,32
b00_cancel_exact_3.0,18,12,M0,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,624.3236783077473,93.65013484501412,0.1958821043956759,0.1647968825627752,0.0288605279381402,0.11934624604550473,-1,30,32
b00_cancel_exact_3.0,18,2,M1,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1260.4757110314308,34.20929819478765,0.4492890297613615,0.26891633672398285,0.1716977809388587,0.29610231162632944,-1,30,32
b00_cancel_exact_3.0,18,12,M1,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,557.1634274997339,84.92948602627006,0.1958821043956759,0.14599917248164704,0.0288605279381402,0.10682975903868729,-1,30,32
b00_cancel_exact_3.0,18,2,M2,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1268.7189520922425,32.41403309995781,0.4492890297613615,0.28376455917696075,0.1716977809388587,0.279400029483604,-1,30,32
b00_cancel_exact_3.0,18,12,M2,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,562.4426806810999,79.82850707146912,0.1958821043956759,0.1472719029339413,0.0288605279381402,0.1053472308681729,-1,30,32
b00_cancel_exact_3.0,18,2,M3,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1275.838914049867,32.33039046671318,0.4492890297613615,0.27018790111262964,0.1716977809388587,0.28801323170923787,-1,30,32
b00_cancel_exact_3.0,18,12,M3,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,579.1214317541967,80.32950208002092,0.1958821043956759,0.14919552256835109,0.0288605279381402,0.103663560385231,-1,30,32
b00_cancel_exact_3.0,18,2,M3_fixed,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1275.838914049867,32.33039046671318,0.4492890297613615,0.27018790111262964,0.1716977809388587,0.28801323170923787,-1,30,32
b00_cancel_exact_3.0,18,12,M3_fixed,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,579.1214317541967,80.32950208002092,0.1958821043956759,0.14919552256835109,0.0288605279381402,0.103663560385231,-1,30,32
b00_cancel_exact_3.0,18,2,M4,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,1329.517999710166,1271.1904938422535,29.491270381957317,0.4492890297613615,0.32886767093393016,0.1716977809388587,0.21880504336765655,-1,30,32
b00_cancel_exact_3.0,18,12,M4,1445.9439994948916,0.0,0.4884588296960859,0.1385385952190431,514.7030007424764,553.7916132924875,74.97161569618441,0.1958821043956759,0.15497259421637583,0.0288605279381402,0.09488673238188332,-1,30,32
