population,origin,policy,active_groups,separator_mean_error,separator_variance_trace,correct_variance_trace,representation_error,cycle_error,factor_error,separator_covariance_error,aggregation_mean_error,added_households,reused_group_factors,updated_separator,seconds,new_summary_bytes,provenance_rows,separator_change,retained_checkpoint_bytes
2048,13,uncertainty,8,5.551115123125783e-16,,,0.0,0.0,0.0,1.6263032587282567e-18,1.1368683772161603e-13,,,,,,,,
2048,14,fixed,2,9.43689570931383e-16,,,0.0,0.0,0.0,6.938893903907228e-18,4.440892098500626e-16,,,,,,,,
2048,14,fixed,4,4.996003610813204e-16,,,0.0,0.0,0.0,4.445228907190568e-18,1.1368683772161603e-13,,,,,,,,
2048,14,fixed,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.5178830414797062e-18,4.440892098500626e-16,,,,,,,,
2048,14,random,2,7.216449660063518e-16,,,0.0,0.0,0.0,1.1492543028346347e-17,1.1368683772161603e-13,,,,,,,,
2048,14,random,4,6.106226635438361e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
2048,14,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,4.440892098500626e-16,,,,,,,,
2048,14,uncertainty,2,1.6653345369377348e-15,,,0.0,0.0,0.0,1.4094628242311558e-17,2.2737367544323206e-13,,,,,,,,
2048,14,uncertainty,4,9.992007221626409e-16,,,0.0,0.0,0.0,3.469446951953614e-18,4.440892098500626e-16,,,,,,,,
2048,14,uncertainty,8,4.996003610813204e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,0.0,,,,,,,,
2048,15,fixed,2,9.298117831235686e-16,,,0.0,0.0,0.0,1.2685165418080402e-17,1.1368683772161603e-13,,,,,,,,
2048,15,fixed,4,7.216449660063518e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,1.1368683772161603e-13,,,,,,,,
2048,15,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,9.75781955236954e-19,0.0,,,,,,,,
2048,15,random,2,8.465450562766819e-16,,,0.0,0.0,0.0,9.107298248878237e-18,1.1368683772161603e-13,,,,,,,,
2048,15,random,4,6.661338147750939e-16,,,0.0,0.0,0.0,2.927345865710862e-18,1.1368683772161603e-13,,,,,,,,
2048,15,random,8,7.771561172376096e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,1.1368683772161603e-13,,,,,,,,
2048,15,uncertainty,2,1.5543122344752192e-15,,,0.0,0.0,0.0,1.3010426069826053e-17,8.881784197001252e-16,,,,,,,,
2048,15,uncertainty,4,8.604228440844963e-16,,,0.0,0.0,0.0,2.927345865710862e-18,8.881784197001252e-16,,,,,,,,
2048,15,uncertainty,8,3.191891195797325e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,1.1368683772161603e-13,,,,,,,,
2048,16,fixed,2,1.0547118733938987e-15,,,0.0,0.0,0.0,5.204170427930421e-18,1.1368683772161603e-13,,,,,,,,
2048,16,fixed,4,6.106226635438361e-16,,,0.0,0.0,0.0,3.144186300207963e-18,0.0,,,,,,,,
2048,16,fixed,8,4.163336342344337e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,1.1368683772161603e-13,,,,,,,,
2048,16,random,2,7.771561172376096e-16,,,0.0,0.0,0.0,6.288372600415926e-18,1.1368683772161603e-13,,,,,,,,
2048,16,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,5.684341886080802e-14,,,,,,,,
2048,16,random,8,4.440892098500626e-16,,,0.0,0.0,0.0,1.6263032587282567e-18,5.684341886080802e-14,,,,,,,,
2048,16,uncertainty,2,8.049116928532385e-16,,,0.0,0.0,0.0,7.15573433840433e-18,5.684341886080802e-14,,,,,,,,
2048,16,uncertainty,4,9.43689570931383e-16,,,0.0,0.0,0.0,2.710505431213761e-18,1.1368683772161603e-13,,,,,,,,
2048,16,uncertainty,8,3.608224830031759e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,5.684341886080802e-14,,,,,,,,
2048,17,fixed,2,1.0547118733938987e-15,,,0.0,0.0,0.0,4.7704895589362195e-18,5.684341886080802e-14,,,,,,,,
2048,17,fixed,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.951563910473908e-18,1.7053025658242404e-13,,,,,,,,
2048,17,fixed,8,7.771561172376096e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,5.684341886080802e-14,,,,,,,,
2048,17,random,2,1.1102230246251565e-15,,,0.0,0.0,0.0,7.26415455565288e-18,1.1368683772161603e-13,,,,,,,,
2048,17,random,4,7.216449660063518e-16,,,0.0,0.0,0.0,4.445228907190568e-18,5.684341886080802e-14,,,,,,,,
2048,17,random,8,5.551115123125783e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,1.1368683772161603e-13,,,,,,,,
2048,17,uncertainty,2,1.0130785099704553e-15,,,0.0,0.0,0.0,1.235990476633475e-17,5.684341886080802e-14,,,,,,,,
2048,17,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,5.684341886080802e-14,,,,,,,,
2048,17,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,1.0028870095490916e-18,0.0,,,,,,,,
2048,18,fixed,2,8.881784197001252e-16,,,0.0,0.0,0.0,6.5052130349130266e-18,5.684341886080802e-14,,,,,,,,
2048,18,fixed,4,4.996003610813204e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
2048,18,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.111307226797642e-18,1.1368683772161603e-13,,,,,,,,
2048,18,random,2,8.881784197001252e-16,,,0.0,0.0,0.0,5.204170427930421e-18,5.684341886080802e-14,,,,,,,,
2048,18,random,4,9.992007221626409e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,5.684341886080802e-14,,,,,,,,
2048,18,random,8,6.106226635438361e-16,,,0.0,0.0,0.0,1.7889335846010823e-18,8.881784197001252e-16,,,,,,,,
2048,18,uncertainty,2,1.1102230246251565e-15,,,0.0,0.0,0.0,8.890457814381136e-18,5.684341886080802e-14,,,,,,,,
2048,18,uncertainty,4,4.440892098500626e-16,,,0.0,0.0,0.0,1.8973538018496328e-18,5.684341886080802e-14,,,,,,,,
2048,18,uncertainty,8,3.885780586188048e-16,,,0.0,0.0,0.0,1.463672932855431e-18,8.881784197001252e-16,,,,,,,,
2048,19,fixed,2,9.43689570931383e-16,,,0.0,0.0,0.0,6.7220534694101275e-18,5.684341886080802e-14,,,,,,,,
2048,19,fixed,4,1.4432899320127035e-15,,,0.0,0.0,0.0,3.469446951953614e-18,5.684341886080802e-14,,,,,,,,
2048,19,fixed,8,5.551115123125783e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,5.684341886080802e-14,,,,,,,,
2048,19,random,2,1.1102230246251565e-15,,,0.0,0.0,0.0,6.938893903907228e-18,5.684341886080802e-14,,,,,,,,
2048,19,random,4,6.106226635438361e-16,,,0.0,0.0,0.0,2.710505431213761e-18,5.684341886080802e-14,,,,,,,,
2048,19,random,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.5178830414797062e-18,8.881784197001252e-16,,,,,,,,
2048,19,uncertainty,2,7.771561172376096e-16,,,0.0,0.0,0.0,6.938893903907228e-18,5.684341886080802e-14,,,,,,,,
2048,19,uncertainty,4,1.3322676295501878e-15,,,0.0,0.0,0.0,1.951563910473908e-18,8.881784197001252e-16,,,,,,,,
2048,19,uncertainty,8,1.2212453270876722e-15,,,0.0,0.0,0.0,1.2468324983583301e-18,5.684341886080802e-14,,,,,,,,
2048,20,fixed,2,1.3322676295501878e-15,,,0.0,0.0,0.0,5.854691731421724e-18,1.1368683772161603e-13,,,,,,,,
2048,20,fixed,4,1.3322676295501878e-15,,,0.0,0.0,0.0,2.6020852139652106e-18,8.881784197001252e-16,,,,,,,,
2048,20,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,9.75781955236954e-19,1.1368683772161603e-13,,,,,,,,
2048,20,random,2,1.6653345369377348e-15,,,0.0,0.0,0.0,6.288372600415926e-18,1.1368683772161603e-13,,,,,,,,
2048,20,random,4,1.2212453270876722e-15,,,0.0,0.0,0.0,1.8431436932253575e-18,8.881784197001252e-16,,,,,,,,
2048,20,random,8,1.7763568394002505e-15,,,0.0,0.0,0.0,1.734723475976807e-18,8.881784197001252e-16,,,,,,,,
2048,20,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,9.540979117872439e-18,0.0,,,,,,,,
2048,20,uncertainty,4,1.0547118733938987e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
2048,20,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,8.881784197001252e-16,,,,,,,,
2048,21,fixed,2,2.4424906541753444e-15,,,0.0,0.0,0.0,8.023096076392733e-18,1.1368683772161603e-13,,,,,,,,
2048,21,fixed,4,1.9984014443252818e-15,,,0.0,0.0,0.0,3.2526065174565133e-18,1.1368683772161603e-13,,,,,,,,
2048,21,fixed,8,7.771561172376096e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,1.1368683772161603e-13,,,,,,,,
2048,21,random,2,1.1102230246251565e-15,,,0.0,0.0,0.0,6.7220534694101275e-18,1.1368683772161603e-13,,,,,,,,
2048,21,random,4,1.3322676295501878e-15,,,0.0,0.0,0.0,2.927345865710862e-18,1.1368683772161603e-13,,,,,,,,
2048,21,random,8,1.4432899320127035e-15,,,0.0,0.0,0.0,1.7889335846010823e-18,1.1368683772161603e-13,,,,,,,,
2048,21,uncertainty,2,1.8318679906315083e-15,,,0.0,0.0,0.0,9.324138683375338e-18,2.2737367544323206e-13,,,,,,,,
2048,21,uncertainty,4,7.216449660063518e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,1.1368683772161603e-13,,,,,,,,
2048,21,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,2.2737367544323206e-13,,,,,,,,
2048,22,fixed,2,8.881784197001252e-16,,,0.0,0.0,0.0,6.288372600415926e-18,1.1368683772161603e-13,,,,,,,,
2048,22,fixed,4,7.771561172376096e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,2.2737367544323206e-13,,,,,,,,
2048,22,fixed,8,6.938893903907228e-16,,,0.0,0.0,0.0,1.6263032587282567e-18,1.1368683772161603e-13,,,,,,,,
2048,22,random,2,1.5543122344752192e-15,,,0.0,0.0,0.0,1.0625181290357943e-17,1.1368683772161603e-13,,,,,,,,
2048,22,random,4,1.27675647831893e-15,,,0.0,0.0,0.0,4.9873299934333204e-18,2.2737367544323206e-13,,,,,,,,
2048,22,random,8,4.718447854656915e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,1.1368683772161603e-13,,,,,,,,
2048,22,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,1.0625181290357943e-17,1.1368683772161603e-13,,,,,,,,
2048,22,uncertainty,4,8.881784197001252e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,1.1368683772161603e-13,,,,,,,,
2048,22,uncertainty,8,7.771561172376096e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,2.2737367544323206e-13,,,,,,,,
2048,23,fixed,2,1.304512053934559e-15,,,0.0,0.0,0.0,1.3769367590565906e-17,1.1368683772161603e-13,,,,,,,,
2048,23,fixed,4,6.106226635438361e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,1.1368683772161603e-13,,,,,,,,
2048,23,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,9.75781955236954e-19,8.881784197001252e-16,,,,,,,,
2048,23,random,2,9.43689570931383e-16,,,0.0,0.0,0.0,6.288372600415926e-18,2.2737367544323206e-13,,,,,,,,
2048,23,random,4,1.27675647831893e-15,,,0.0,0.0,0.0,2.8189256484623115e-18,1.1368683772161603e-13,,,,,,,,
2048,23,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
2048,23,uncertainty,2,1.942890293094024e-15,,,0.0,0.0,0.0,9.540979117872439e-18,1.1368683772161603e-13,,,,,,,,
2048,23,uncertainty,4,6.938893903907228e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,1.1368683772161603e-13,,,,,,,,
2048,23,uncertainty,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
2048,24,fixed,2,9.992007221626409e-16,,,0.0,0.0,0.0,5.312590645178972e-18,0.0,,,,,,,,
2048,24,fixed,4,8.604228440844963e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,1.1368683772161603e-13,,,,,,,,
2048,24,fixed,8,5.273559366969494e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,1.1368683772161603e-13,,,,,,,,
2048,24,random,2,9.43689570931383e-16,,,0.0,0.0,0.0,8.673617379884035e-18,1.1368683772161603e-13,,,,,,,,
2048,24,random,4,6.661338147750939e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
2048,24,random,8,4.163336342344337e-16,,,0.0,0.0,0.0,9.75781955236954e-19,1.1368683772161603e-13,,,,,,,,
2048,24,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,8.456776945386935e-18,1.1368683772161603e-13,,,,,,,,
2048,24,uncertainty,4,9.43689570931383e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,2.2737367544323206e-13,,,,,,,,
2048,24,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,1.1368683772161603e-13,,,,,,,,
2048,25,fixed,2,1.0269562977782698e-15,,,0.0,0.0,0.0,5.312590645178972e-18,0.0,,,,,,,,
2048,25,fixed,4,1.6653345369377348e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
2048,25,fixed,8,1.0547118733938987e-15,,,0.0,0.0,0.0,1.7889335846010823e-18,1.1368683772161603e-13,,,,,,,,
2048,25,random,2,1.942890293094024e-15,,,0.0,0.0,0.0,9.75781955236954e-18,1.1368683772161603e-13,,,,,,,,
2048,25,random,4,1.2212453270876722e-15,,,0.0,0.0,0.0,3.469446951953614e-18,1.1368683772161603e-13,,,,,,,,
2048,25,random,8,9.992007221626409e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,1.1368683772161603e-13,,,,,,,,
2048,25,uncertainty,2,1.887379141862766e-15,,,0.0,0.0,0.0,1.0625181290357943e-17,0.0,,,,,,,,
2048,25,uncertainty,4,1.1102230246251565e-15,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
2048,25,uncertainty,8,1.6653345369377348e-15,,,0.0,0.0,0.0,1.0299920638612292e-18,1.1368683772161603e-13,,,,,,,,
2048,26,fixed,2,1.5543122344752192e-15,,,0.0,0.0,0.0,4.553649124439119e-18,5.684341886080802e-14,,,,,,,,
2048,26,fixed,4,1.887379141862766e-15,,,0.0,0.0,0.0,2.2768245622195593e-18,0.0,,,,,,,,
2048,26,fixed,8,1.3322676295501878e-15,,,0.0,0.0,0.0,1.4094628242311558e-18,5.684341886080802e-14,,,,,,,,
2048,26,random,2,1.7208456881689926e-15,,,0.0,0.0,0.0,1.1275702593849246e-17,5.684341886080802e-14,,,,,,,,
2048,26,random,4,2.55351295663786e-15,,,0.0,0.0,0.0,2.168404344971009e-18,1.1368683772161603e-13,,,,,,,,
2048,26,random,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,5.684341886080802e-14,,,,,,,,
2048,26,uncertainty,2,2.1649348980190553e-15,,,0.0,0.0,0.0,9.107298248878237e-18,5.684341886080802e-14,,,,,,,,
2048,26,uncertainty,4,1.609823385706477e-15,,,0.0,0.0,0.0,3.144186300207963e-18,5.684341886080802e-14,,,,,,,,
2048,26,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,9.215718466126788e-19,5.684341886080802e-14,,,,,,,,
2048,27,fixed,2,1.0824674490095276e-15,,,0.0,0.0,0.0,9.974659986866641e-18,1.1368683772161603e-13,,,,,,,,
2048,27,fixed,4,9.71445146547012e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,5.684341886080802e-14,,,,,,,,
2048,27,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.7889335846010823e-18,0.0,,,,,,,,
2048,27,random,2,1.4432899320127035e-15,,,0.0,0.0,0.0,5.854691731421724e-18,5.684341886080802e-14,,,,,,,,
2048,27,random,4,9.992007221626409e-16,,,0.0,0.0,0.0,1.951563910473908e-18,5.684341886080802e-14,,,,,,,,
2048,27,random,8,6.661338147750939e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,5.684341886080802e-14,,,,,,,,
2048,27,uncertainty,2,1.1102230246251565e-15,,,0.0,0.0,0.0,1.3010426069826053e-17,5.684341886080802e-14,,,,,,,,
2048,27,uncertainty,4,7.216449660063518e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,8.881784197001252e-16,,,,,,,,
2048,27,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,5.684341886080802e-14,,,,,,,,
2048,28,fixed,2,7.771561172376096e-16,,,0.0,0.0,0.0,5.204170427930421e-18,1.1368683772161603e-13,,,,,,,,
2048,28,fixed,4,6.661338147750939e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
2048,28,fixed,8,5.551115123125783e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,1.1368683772161603e-13,,,,,,,,
2048,28,random,2,1.4432899320127035e-15,,,0.0,0.0,0.0,5.9631119486702744e-18,1.1368683772161603e-13,,,,,,,,
2048,28,random,4,1.3322676295501878e-15,,,0.0,0.0,0.0,3.2526065174565133e-18,8.881784197001252e-16,,,,,,,,
2048,28,random,8,4.996003610813204e-16,,,0.0,0.0,0.0,1.463672932855431e-18,1.1368683772161603e-13,,,,,,,,
2048,28,uncertainty,2,1.3877787807814457e-15,,,0.0,0.0,0.0,1.691355389077387e-17,0.0,,,,,,,,
2048,28,uncertainty,4,7.771561172376096e-16,,,0.0,0.0,0.0,2.927345865710862e-18,1.1368683772161603e-13,,,,,,,,
2048,28,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,1.1368683772161603e-13,,,,,,,,
2048,29,fixed,2,8.604228440844963e-16,,,0.0,0.0,0.0,7.15573433840433e-18,1.1368683772161603e-13,,,,,,,,
2048,29,fixed,4,9.992007221626409e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
2048,29,fixed,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
2048,29,random,2,1.1657341758564144e-15,,,0.0,0.0,0.0,4.336808689942018e-18,2.2737367544323206e-13,,,,,,,,
2048,29,random,4,4.440892098500626e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,8.881784197001252e-16,,,,,,,,
2048,29,random,8,2.7755575615628914e-16,,,0.0,0.0,0.0,1.8431436932253575e-18,1.1368683772161603e-13,,,,,,,,
2048,29,uncertainty,2,1.1102230246251565e-15,,,0.0,0.0,0.0,8.673617379884035e-18,1.1368683772161603e-13,,,,,,,,
2048,29,uncertainty,4,8.049116928532385e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,0.0,,,,,,,,
2048,29,uncertainty,8,3.885780586188048e-16,,,0.0,0.0,0.0,7.589415207398531e-19,2.2737367544323206e-13,,,,,,,,
2048,30,fixed,2,8.326672684688674e-16,,,0.0,0.0,0.0,5.854691731421724e-18,1.1368683772161603e-13,,,,,,,,
2048,30,fixed,4,8.326672684688674e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
2048,30,fixed,8,3.885780586188048e-16,,,0.0,0.0,0.0,1.6805133673525319e-18,8.881784197001252e-16,,,,,,,,
2048,30,random,2,8.049116928532385e-16,,,0.0,0.0,0.0,7.806255641895632e-18,1.1368683772161603e-13,,,,,,,,
2048,30,random,4,8.326672684688674e-16,,,0.0,0.0,0.0,3.469446951953614e-18,4.440892098500626e-16,,,,,,,,
2048,30,random,8,1.0547118733938987e-15,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
2048,30,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,1.7997756063259374e-17,1.1368683772161603e-13,,,,,,,,
2048,30,uncertainty,4,7.494005416219807e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
2048,30,uncertainty,8,9.43689570931383e-16,,,0.0,0.0,0.0,1.8431436932253575e-18,4.440892098500626e-16,,,,,,,,
2048,31,fixed,2,9.71445146547012e-16,,,0.0,0.0,0.0,6.288372600415926e-18,1.1368683772161603e-13,,,,,,,,
2048,31,fixed,4,9.43689570931383e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
2048,31,fixed,8,7.216449660063518e-16,,,0.0,0.0,0.0,1.463672932855431e-18,1.1368683772161603e-13,,,,,,,,
2048,31,random,2,7.494005416219807e-16,,,0.0,0.0,0.0,8.673617379884035e-18,2.2737367544323206e-13,,,,,,,,
2048,31,random,4,7.216449660063518e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
2048,31,random,8,5.828670879282072e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,1.1368683772161603e-13,,,,,,,,
2048,31,uncertainty,2,1.304512053934559e-15,,,0.0,0.0,0.0,1.951563910473908e-17,1.1368683772161603e-13,,,,,,,,
2048,31,uncertainty,4,9.71445146547012e-16,,,0.0,0.0,0.0,2.710505431213761e-18,1.1368683772161603e-13,,,,,,,,
2048,31,uncertainty,8,3.885780586188048e-16,,,0.0,0.0,0.0,8.131516293641283e-19,1.1368683772161603e-13,,,,,,,,
4194,0,double_count_negative_control,2,0.006236435535021734,0.20360913095197952,0.20432126651498272,,,,,,,,,,,,,
4194,0,fixed,2,5.551115123125783e-16,,,0.0,0.0,0.0,2.168404344971009e-18,0.0,,,,,,,,
4194,0,fixed,4,3.608224830031759e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,2.2737367544323206e-13,,,,,,,,
4194,0,fixed,8,6.106226635438361e-16,,,0.0,0.0,0.0,5.149960319306146e-19,1.1368683772161603e-13,,,,,,,,
4194,0,random,2,4.718447854656915e-16,,,0.0,0.0,0.0,2.168404344971009e-18,1.1368683772161603e-13,,,,,,,,
4194,0,random,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.463672932855431e-18,2.2737367544323206e-13,,,,,,,,
4194,0,random,8,2.1510571102112408e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,0,uncertainty,2,3.608224830031759e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,0.0,,,,,,,,
4194,0,uncertainty,4,3.3306690738754696e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
4194,0,uncertainty,8,2.7755575615628914e-16,,,0.0,0.0,0.0,5.421010862427522e-19,1.1368683772161603e-13,,,,,,,,
4194,0,added_coverage,0,,,,,,,,,262.0,15.0,True,0.003720994107425213,2269.0,6263.0,0.020584442986943226,
4194,1,fixed,2,8.881784197001252e-16,,,0.0,0.0,0.0,3.2526065174565133e-18,1.1368683772161603e-13,,,,,,,,
4194,1,fixed,4,7.216449660063518e-16,,,0.0,0.0,0.0,7.047314121155779e-19,2.2737367544323206e-13,,,,,,,,
4194,1,fixed,8,3.885780586188048e-16,,,0.0,0.0,0.0,4.607859233063394e-19,2.2737367544323206e-13,,,,,,,,
4194,1,random,2,4.996003610813204e-16,,,0.0,0.0,0.0,2.927345865710862e-18,1.1368683772161603e-13,,,,,,,,
4194,1,random,4,4.996003610813204e-16,,,0.0,0.0,0.0,9.75781955236954e-19,0.0,,,,,,,,
4194,1,random,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,1,uncertainty,2,4.996003610813204e-16,,,0.0,0.0,0.0,1.7889335846010823e-18,1.1368683772161603e-13,,,,,,,,
4194,1,uncertainty,4,4.440892098500626e-16,,,0.0,0.0,0.0,9.75781955236954e-19,1.1368683772161603e-13,,,,,,,,
4194,1,uncertainty,8,2.636779683484747e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,2,fixed,2,8.326672684688674e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
4194,2,fixed,4,5.551115123125783e-16,,,0.0,0.0,0.0,9.75781955236954e-19,1.1368683772161603e-13,,,,,,,,
4194,2,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,1.1368683772161603e-13,,,,,,,,
4194,2,random,2,4.440892098500626e-16,,,0.0,0.0,0.0,1.734723475976807e-18,2.2737367544323206e-13,,,,,,,,
4194,2,random,4,7.216449660063518e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,1.1368683772161603e-13,,,,,,,,
4194,2,random,8,3.3306690738754696e-16,,,0.0,0.0,0.0,4.607859233063394e-19,1.1368683772161603e-13,,,,,,,,
4194,2,uncertainty,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.5478751053409354e-18,4.440892098500626e-16,,,,,,,,
4194,2,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,1.1368683772161603e-13,,,,,,,,
4194,2,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.607859233063394e-19,1.1368683772161603e-13,,,,,,,,
4194,3,fixed,2,6.661338147750939e-16,,,0.0,0.0,0.0,3.144186300207963e-18,1.1368683772161603e-13,,,,,,,,
4194,3,fixed,4,9.43689570931383e-16,,,0.0,0.0,0.0,2.0057740190981832e-18,8.881784197001252e-16,,,,,,,,
4194,3,fixed,8,5.551115123125783e-16,,,0.0,0.0,0.0,5.963111948670274e-19,1.1368683772161603e-13,,,,,,,,
4194,3,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,3.903127820947816e-18,0.0,,,,,,,,
4194,3,random,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,0.0,,,,,,,,
4194,3,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,3,uncertainty,2,8.326672684688674e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
4194,3,uncertainty,4,1.4432899320127035e-15,,,0.0,0.0,0.0,7.047314121155779e-19,8.881784197001252e-16,,,,,,,,
4194,3,uncertainty,8,5.551115123125783e-16,,,0.0,0.0,0.0,4.607859233063394e-19,0.0,,,,,,,,
4194,4,fixed,2,1.5543122344752192e-15,,,0.0,0.0,0.0,2.5478751053409354e-18,8.881784197001252e-16,,,,,,,,
4194,4,fixed,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,2.2737367544323206e-13,,,,,,,,
4194,4,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,5.421010862427522e-19,0.0,,,,,,,,
4194,4,random,2,6.938893903907228e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,2.2737367544323206e-13,,,,,,,,
4194,4,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,2.2737367544323206e-13,,,,,,,,
4194,4,random,8,1.1102230246251565e-15,,,0.0,0.0,0.0,3.5236570605778894e-19,8.881784197001252e-16,,,,,,,,
