episode,background,family,step,lag,in_detection_window,in_event,ordered_change,set_change,extra_ids,extra_event_affected_ids,fine_max_z,effective_fine_alarm_threshold,fine_alarm_possible,correct_group_alarms
fresh_b02_cancel_exact_3.0,2,cancel_exact,43,32,False,False,False,False,0,0,6.752157310877296,20.586358374667945,False,0
fresh_b02_cancel_exact_3.0,2,cancel_exact,44,33,False,False,False,False,0,0,5.986212000285952,20.586358374667945,False,0
fresh_b02_cancel_exact_3.0,2,cancel_exact,45,34,False,False,False,False,0,0,3.6738444896515703,20.586358374667945,False,0
fresh_b02_cancel_exact_3.0,2,cancel_exact,46,35,False,False,False,False,0,0,5.186884175667189,20.586358374667945,False,0
fresh_b02_cancel_exact_3.0,2,cancel_exact,47,36,False,False,False,False,0,0,7.830767225147016,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,0,-8,False,False,False,False,0,0,10.012671376070072,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,1,-7,False,False,False,False,0,0,6.593959012340696,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,2,-6,False,False,False,False,0,0,6.848583000081666,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,3,-5,False,False,False,False,0,0,9.32892399921078,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,4,-4,False,False,False,False,0,0,5.10646025117335,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,5,-3,False,False,False,False,0,0,8.468101723222285,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,6,-2,False,False,False,False,0,0,6.97630379331565,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,7,-1,False,False,False,False,0,0,8.465375207830945,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,8,0,True,True,False,False,0,0,8.834283137328836,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,9,1,True,True,False,False,0,0,8.712251758688193,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,10,2,True,True,False,False,0,0,7.223720268467975,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,11,3,True,True,False,False,0,0,7.994548289932482,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,12,4,True,True,False,False,0,0,11.572810821268506,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,13,5,True,True,False,False,0,0,9.768042390997934,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,14,6,True,True,False,False,0,0,8.559696393905142,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,15,7,False,True,False,False,0,0,9.501924999922949,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,16,8,False,True,False,False,0,0,15.830749340580123,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,17,9,False,True,False,False,0,0,10.17562388082252,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,18,10,False,True,False,False,0,0,5.5775682373008575,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,19,11,False,True,False,False,0,0,4.9704732604717625,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,20,12,False,True,False,False,0,0,6.833522410406307,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,21,13,False,True,False,False,0,0,7.725486408611157,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,22,14,False,True,False,False,0,0,5.6204972376030495,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,23,15,False,True,False,False,0,0,4.016885204113206,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,24,16,False,True,False,False,0,0,13.142976689383657,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,25,17,False,True,False,False,0,0,12.588572667846018,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,26,18,False,True,False,False,0,0,11.268623988563249,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,27,19,False,True,False,False,0,0,10.395974337490632,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,28,20,False,True,False,False,0,0,11.070730705636596,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,29,21,False,True,False,False,0,0,10.335935218377886,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,30,22,False,True,False,False,0,0,11.031541582079075,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,31,23,False,True,False,False,0,0,11.111077538969775,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,32,24,False,False,False,False,0,0,4.076109121877912,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,33,25,False,False,False,False,0,0,1.783318019009849,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,34,26,False,False,False,False,0,0,3.789331426911209,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,35,27,False,False,False,False,0,0,9.850865350208432,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,36,28,False,False,False,False,0,0,5.197889840757031,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,37,29,False,False,False,False,0,0,7.724957401750096,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,38,30,False,False,False,False,0,0,10.127217122725936,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,39,31,False,False,False,False,0,0,6.902843694200915,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,40,32,False,False,False,False,0,0,6.800906534794371,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,41,33,False,False,False,False,0,0,6.5287169148420805,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,42,34,False,False,False,False,0,0,17.295227809493976,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,43,35,False,False,False,False,0,0,6.752185261781579,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,44,36,False,False,False,False,0,0,5.988224209290789,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,45,37,False,False,False,False,0,0,3.6797505209439474,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,46,38,False,False,False,False,0,0,5.199186160672368,20.586358374667945,False,0
fresh_b02_delayed_3.0,2,delayed,47,39,False,False,False,False,0,0,7.828758289032577,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,0,-10,False,False,False,False,0,0,10.73767770012292,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,1,-9,False,False,False,False,0,0,10.048665419337816,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,2,-8,False,False,False,False,0,0,7.727060508248401,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,3,-7,False,False,False,False,0,0,6.88023100171536,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,4,-6,False,False,False,False,0,0,4.648296750104011,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,5,-5,False,False,False,False,0,0,23.550041807973656,20.586358374667945,True,0
fresh_b04_localized_3.0,4,localized,6,-4,False,False,False,False,0,0,4.656919926306442,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,7,-3,False,False,False,False,0,0,7.415214092146166,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,8,-2,False,False,False,False,0,0,5.885237958288415,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,9,-1,False,False,False,False,0,0,9.217489500273375,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,10,0,True,True,False,False,0,0,10.546772499499768,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,11,1,True,True,False,False,0,0,13.546738239738302,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,12,2,True,True,False,False,0,0,10.79324228183038,20.586358374667945,False,1
fresh_b04_localized_3.0,4,localized,13,3,True,True,False,False,0,0,13.70545969241192,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,14,4,True,True,False,False,0,0,9.405034096046055,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,15,5,True,True,False,False,0,0,9.268980217010048,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,16,6,True,True,False,False,0,0,5.953814828515764,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,17,7,False,True,False,False,0,0,10.685611040409372,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,18,8,False,True,False,False,0,0,12.43984728768808,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,19,9,False,True,False,False,0,0,6.7552508259437065,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,20,10,False,True,False,False,0,0,5.783859497669882,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,21,11,False,True,False,False,0,0,6.416243668612876,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,22,12,False,False,False,False,0,0,6.654270807976601,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,23,13,False,False,False,False,0,0,4.660627184774695,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,24,14,False,False,False,False,0,0,10.9482125094191,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,25,15,False,False,False,False,0,0,6.736587880689534,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,26,16,False,False,False,False,0,0,2.2453947500794893,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,27,17,False,False,False,False,0,0,4.2380797759837865,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,28,18,False,False,False,False,0,0,3.946170985711382,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,29,19,False,False,False,False,0,0,3.275905058454608,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,30,20,False,False,False,False,0,0,4.357222640912705,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,31,21,False,False,False,False,0,0,5.191104264195198,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,32,22,False,False,False,False,0,0,5.136644149360442,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,33,23,False,False,False,False,0,0,2.236962236547959,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,34,24,False,False,False,False,0,0,2.178922155166988,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,35,25,False,False,False,False,0,0,5.2107129922904685,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,36,26,False,False,False,False,0,0,6.821297112971501,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,37,27,False,False,False,False,0,0,5.049794283701461,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,38,28,False,False,False,False,0,0,7.576930734714382,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,39,29,False,False,False,False,0,0,7.139783249667242,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,40,30,False,False,False,False,0,0,8.049779478740406,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,41,31,False,False,False,False,0,0,10.490566386393846,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,42,32,False,False,False,False,0,0,6.817056837512372,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,43,33,False,False,False,False,0,0,14.172150894977156,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,44,34,False,False,False,False,0,0,13.24180672093676,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,45,35,False,False,False,False,0,0,8.448192956277328,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,46,36,False,False,False,False,0,0,6.671571440414291,20.586358374667945,False,0
fresh_b04_localized_3.0,4,localized,47,37,False,False,False,False,0,0,11.303033915206589,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,0,-11,False,False,False,False,0,0,10.73767770012292,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,1,-10,False,False,False,False,0,0,10.048665419337816,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,2,-9,False,False,False,False,0,0,7.727060508248401,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,3,-8,False,False,False,False,0,0,6.88023100171536,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,4,-7,False,False,False,False,0,0,4.648296750104011,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,5,-6,False,False,False,False,0,0,23.550041807973656,20.586358374667945,True,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,6,-5,False,False,False,False,0,0,4.656919926306442,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,7,-4,False,False,False,False,0,0,7.415214092146166,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,8,-3,False,False,False,False,0,0,5.885237958288415,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,9,-2,False,False,False,False,0,0,9.217489500273375,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,10,-1,False,False,False,False,0,0,10.546772499499768,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,11,0,True,True,False,False,0,0,13.52061412871651,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,12,1,True,True,False,False,0,0,10.822731056392596,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,13,2,True,True,False,False,0,0,13.588594680590964,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,14,3,True,True,False,False,0,0,9.270561928845328,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,15,4,True,True,False,False,0,0,9.119615544235744,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,16,5,True,True,False,False,0,0,5.816065149275262,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,17,6,True,True,False,False,0,0,10.663587285997394,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,18,7,False,True,False,False,0,0,12.402494481779776,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,19,8,False,True,True,True,126,28,4.929072930328392,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,20,9,False,True,True,True,126,29,5.733703329137584,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,21,10,False,True,True,True,126,29,7.5548607115177155,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,22,11,False,True,True,True,126,34,9.40759877872413,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,23,12,False,True,False,False,0,0,4.564526776674241,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,24,13,False,True,False,False,0,0,11.050762567842364,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,25,14,False,True,False,False,0,0,6.609799885916519,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,26,15,False,True,False,False,0,0,2.254647533697022,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,27,16,False,True,False,False,0,0,4.28464561721443,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,28,17,False,True,False,False,0,0,3.937127241732964,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,29,18,False,True,False,False,0,0,3.3285638810676548,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,30,19,False,True,False,False,0,0,4.51033718592806,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,31,20,False,True,False,False,0,0,5.251219666325654,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,32,21,False,True,False,False,0,0,5.183319421140899,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,33,22,False,True,False,False,0,0,2.2163824946434727,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,34,23,False,True,False,False,0,0,2.1721704641216206,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,35,24,False,False,False,False,0,0,5.19721414424606,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,36,25,False,False,False,False,0,0,6.810165200551222,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,37,26,False,False,False,False,0,0,5.040249035031692,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,38,27,False,False,False,False,0,0,7.53823612477916,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,39,28,False,False,False,False,0,0,7.105365885043545,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,40,29,False,False,False,False,0,0,8.042269001025716,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,41,30,False,False,False,False,0,0,10.494325956539615,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,42,31,False,False,False,False,0,0,6.80225385406924,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,43,32,False,False,False,False,0,0,14.17839388787096,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,44,33,False,False,False,False,0,0,13.245664055991778,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,45,34,False,False,False,False,0,0,8.448540779804901,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,46,35,False,False,False,False,0,0,6.671571440414291,20.586358374667945,False,0
fresh_b04_cancel_exact_3.0,4,cancel_exact,47,36,False,False,False,False,0,0,11.303033915206589,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,0,-9,False,False,False,False,0,0,10.73767770012292,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,1,-8,False,False,False,False,0,0,10.048665419337816,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,2,-7,False,False,False,False,0,0,7.727060508248401,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,3,-6,False,False,False,False,0,0,6.88023100171536,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,4,-5,False,False,False,False,0,0,4.648296750104011,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,5,-4,False,False,False,False,0,0,23.550041807973656,20.586358374667945,True,0
fresh_b04_delayed_3.0,4,delayed,6,-3,False,False,False,False,0,0,4.656919926306442,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,7,-2,False,False,False,False,0,0,7.415214092146166,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,8,-1,False,False,False,False,0,0,5.885237958288415,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,9,0,True,True,False,False,0,0,9.217489500273375,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,10,1,True,True,False,False,0,0,10.546772499499768,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,11,2,True,True,False,False,0,0,13.52007472939159,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,12,3,True,True,False,False,0,0,10.82167660931827,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,13,4,True,True,False,False,0,0,13.576365329732152,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,14,5,True,True,False,False,0,0,9.254750401929629,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,15,6,True,True,False,False,0,0,9.10070462964648,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,16,7,False,True,False,False,0,0,5.812987437029412,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,17,8,False,True,False,False,0,0,10.675570655861687,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,18,9,False,True,False,False,0,0,12.37568956960988,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,19,10,False,True,False,False,0,0,6.68403273866877,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,20,11,False,True,False,False,0,0,5.708373847498407,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,21,12,False,True,False,False,0,0,6.255968009054137,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,22,13,False,True,False,False,0,0,6.63497124416172,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,23,14,False,True,False,False,0,0,4.557599943468604,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,24,15,False,True,False,False,0,0,11.070154324301376,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,25,16,False,True,False,False,0,0,6.622507895918677,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,26,17,False,True,False,False,0,0,2.2835691286706896,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,27,18,False,True,False,False,0,0,4.273979216818151,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,28,19,False,True,False,False,0,0,3.919785756816807,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,29,20,False,True,False,False,0,0,3.383452088493477,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,30,21,False,True,False,False,0,0,4.3645208130374495,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,31,22,False,True,False,False,0,0,5.159326523284762,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,32,23,False,True,False,False,0,0,5.093449816772605,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,33,24,False,False,False,False,0,0,2.193823800706233,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,34,25,False,False,False,False,0,0,2.176306896632536,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,35,26,False,False,False,False,0,0,5.188090919426826,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,36,27,False,False,False,False,0,0,6.805207834619447,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,37,28,False,False,False,False,0,0,5.032517273371095,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,38,29,False,False,False,False,0,0,7.506872065225115,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,39,30,False,False,False,False,0,0,7.076174062473537,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,40,31,False,False,False,False,0,0,8.041544233139156,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,41,32,False,False,False,False,0,0,10.498676804289367,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,42,33,False,False,False,False,0,0,6.803346957095871,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,43,34,False,False,False,False,0,0,14.189317762128924,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,44,35,False,False,False,False,0,0,13.251326705755837,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,45,36,False,False,False,False,0,0,8.451821950293514,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,46,37,False,False,False,False,0,0,6.677231403479516,20.586358374667945,False,0
fresh_b04_delayed_3.0,4,delayed,47,38,False,False,False,False,0,0,11.3002697651781,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,0,-8,False,False,False,False,0,0,8.745432051061478,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,1,-7,False,False,False,False,0,0,9.04156573257738,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,2,-6,False,False,False,False,0,0,8.566210869524616,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,3,-5,False,False,False,False,0,0,7.5458957373827005,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,4,-4,False,False,False,False,0,0,8.888694888827763,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,5,-3,False,False,False,False,0,0,8.330459621211126,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,6,-2,False,False,False,False,0,0,11.264872432356544,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,7,-1,False,False,False,False,0,0,13.622062060542987,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,8,0,True,True,False,False,0,0,10.787277592160084,20.586358374667945,False,1
fresh_b06_localized_3.0,6,localized,9,1,True,True,False,False,0,0,9.05637390116892,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,10,2,True,True,False,False,0,0,7.900857293882403,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,11,3,True,True,False,False,0,0,5.426060430004113,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,12,4,True,True,False,False,0,0,6.439780209945588,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,13,5,True,True,False,False,0,0,7.026266660749512,20.586358374667945,False,1
fresh_b06_localized_3.0,6,localized,14,6,True,True,False,False,0,0,9.227370058593522,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,15,7,False,True,False,False,0,0,4.241251935147797,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,16,8,False,True,False,False,0,0,7.489009624007965,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,17,9,False,True,True,True,126,11,13.047187159929525,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,18,10,False,True,True,True,126,16,7.5232448359532675,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,19,11,False,True,True,True,126,0,5.916667954801297,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,20,12,False,True,True,True,126,0,13.183663102255307,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,21,13,False,True,True,True,126,16,11.254128694317991,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,22,14,False,True,True,True,126,16,12.305869196058886,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,23,15,False,True,True,True,126,18,5.25837796024638,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,24,16,False,True,False,False,0,0,12.469606618254303,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,25,17,False,True,False,False,0,0,8.963103211949468,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,26,18,False,True,False,False,0,0,13.83946663902251,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,27,19,False,True,False,False,0,0,5.552104017416752,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,28,20,False,False,False,False,0,0,4.7480713717982,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,29,21,False,False,False,False,0,0,4.088268986710162,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,30,22,False,False,False,False,0,0,4.83568389249968,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,31,23,False,False,False,False,0,0,2.8815002303114663,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,32,24,False,False,False,False,0,0,4.596128095083726,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,33,25,False,False,False,False,0,0,4.62371481155998,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,34,26,False,False,False,False,0,0,4.674748898264008,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,35,27,False,False,False,False,0,0,4.020450845210916,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,36,28,False,False,False,False,0,0,7.765335381904098,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,37,29,False,False,False,False,0,0,4.090357906337165,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,38,30,False,False,False,False,0,0,6.003202092823598,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,39,31,False,False,False,False,0,0,5.2242108365621895,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,40,32,False,False,False,False,0,0,8.97389940094894,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,41,33,False,False,False,False,0,0,7.773690687329648,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,42,34,False,False,False,False,0,0,9.766804285695706,20.586358374667945,False,0
