common_days,method,calibrated,mae,rmse,bias,coverage90,coverage95,normalized_is90,width90,normalized_width90,normalized_reservation_loss
21,sketch_2048,True,29.17611653861837,37.356071697829144,6.8691855396778,0.8107237619654601,0.8955969108152745,1.3523421906669484,151.4089960302362,0.9284051785025829,0.37283794257826824
21,sketch_2048_cleaned_mask,True,28.892565924089386,36.54032027955649,7.216752376643213,0.8112625550689084,0.8961357039187228,1.351902744734312,151.4077802198218,0.9284031804152402,0.37093386919281945
21,sketch_2048_r0.5,False,31.05400938620498,42.09546797813559,15.218376563653877,0.9251399941055114,0.9742852932508105,1.0805018165409273,168.69458601159187,0.9370577985119223,0.38038405003582443
21,sketch_2048_r0.5,True,31.05400938620498,42.09546797813559,15.218376563653877,0.8739132036545829,0.9187849985263778,1.2850917036183813,321.32001333692875,0.984325157169874,0.28250347232987993
21,sketch_2048_r1.0,False,31.482208305326353,42.590502955040215,15.63794004552193,0.9700117889773062,0.9913977306218686,1.2157412730255652,205.71272378884208,1.1435961724455428,0.4237520729448406
21,sketch_2048_r1.0,True,31.482208305326353,42.590502955040215,15.63794004552193,0.8781867079280873,0.9251952549366342,1.3010011909763883,322.73884630174587,1.0068530701326193,0.28411582620597364
21,sketch_512,False,29.69216359992796,37.92228099635175,7.272509899989676,0.9380157677571471,0.9743405540819334,1.7483404651959478,182.80333282794746,1.629550793092595,0.5233877874354455
21,sketch_512,True,29.69216359992796,37.92228099635175,7.272509899989676,0.798895943372113,0.8753402668683233,1.4288231593587346,152.04860391864574,0.9366851180550427,0.3814374596156784
21,uninflated_2048,False,29.034307237581842,37.08291219833838,6.862345838961486,0.9604516651930445,0.9860926908340701,1.6855526778631755,182.30859677755745,1.6239394314424656,0.5170171743791386
21,uninflated_2048,True,29.034307237581842,37.08291219833838,6.862345838961486,0.8272410004782321,0.9009589491961808,1.3746116678853224,150.67462712184965,0.9299126757299145,0.3673736874357547
21,uninflated_512,False,28.983229257071923,37.084107027255655,6.6585331349662304,0.9572465369879163,0.9850243147656941,1.6907166154283413,182.30752993467325,1.6237116897102573,0.5187143017400867
21,uninflated_512,True,28.983229257071923,37.084107027255655,6.6585331349662304,0.8217667549597388,0.8977538209910526,1.3884766518402054,150.91564616824894,0.9325940211596049,0.36615344960815666
38,ci,False,32.74998525482002,41.287810611762794,6.733172885277601,0.940147914824639,0.9743405540819334,1.63932391005565,176.7968752373411,1.5295565862164135,0.5522326729362395
38,ci,True,32.74998525482002,41.287810611762794,6.733172885277601,0.8428282041550584,0.9353384847549617,1.4952435750125819,156.9084955616824,1.0462884873581264,0.3771143494369447
38,ci_cleaned_mask,True,32.44117760947533,40.33910679105489,7.094578603624224,0.8433669972585067,0.9358772778584099,1.4935672241403481,156.90944457662783,1.0462900469884173,0.37509125113004377
38,common_corrected,False,34.05828457983875,42.38595203062837,10.283336405873445,0.9230585027998821,0.9609858532272325,1.6621209230552016,174.68564209306078,1.509767801416141,0.554762330861667
38,common_corrected,True,34.05828457983875,42.38595203062837,10.283336405873445,0.8546559335535425,0.9299966044130813,1.483090782289279,164.55855188835153,1.0697217862035775,0.3738782306308596
38,duplicate_aware_independence,False,34.322736312379924,42.547592206808794,11.104177364843514,0.6594313208659337,0.7605761063287901,1.8077164956897935,89.03315222380131,0.7693714548875091,0.5182072346636726
38,duplicate_aware_independence,True,34.322736312379924,42.547592206808794,11.104177364843514,0.8557243096219186,0.9299966044130813,1.482934523470433,165.62189247534215,1.074337335953734,0.3743116313937521
38,equal_weight,False,34.34031593651267,42.55745134279418,11.150943975071009,0.9246610669024462,0.9636567933981728,1.6821234854047962,177.99726951619073,1.538385260626543,0.5593661293791389
38,equal_weight,True,34.34031593651267,42.55745134279418,11.150943975071009,0.8557243096219186,0.9299966044130813,1.4830911740562018,165.64128714733621,1.0744290342886456,0.37440173832979273
38,exact_lineage,False,32.91246857536887,41.690904416321104,7.045934262753747,0.9342718464485705,0.9711354258768052,1.6530193483205384,176.71084672049085,1.528855954143048,0.5513636596800937
38,exact_lineage,True,32.91246857536887,41.690904416321104,7.045934262753747,0.8465675203943747,0.9203963383269662,1.4947296434130546,161.17471275025198,1.0570450161494658,0.37670398936098387
38,exact_lineage_cleaned_mask,True,32.60545815431489,40.75103955474441,7.405815788862433,0.847106313497823,0.9209351314304145,1.4931760582293132,161.1754493105578,1.0570462266275196,0.3746872506346281
38,individual_0,False,35.2480476319549,43.92641770076053,12.079032840613431,0.9150410772178014,0.951904656646036,1.717516202115845,177.98181138161084,1.5392721678083094,0.5571036027785714
38,individual_0,True,35.2480476319549,43.92641770076053,12.079032840613431,0.8525191814167904,0.9337359206523976,1.4596052632197862,163.17529101933272,1.0574303876733122,0.3759740682285445
38,individual_1,False,33.70383049909222,42.43481990898177,10.908343908785007,0.9241222737989979,0.9593832891246684,1.7075702469593863,178.62410375152217,1.5419934115891336,0.5585105648790823
38,individual_1,True,33.70383049909222,42.43481990898177,10.908343908785007,0.8642914762079531,0.925188912105389,1.4920001167113222,162.51285580129735,1.083075012225628,0.37762926467045593
38,individual_2,False,34.717085954642165,42.708646619119946,11.105683349463293,0.9342764515178308,0.9727379899793693,1.6511484859551886,178.43010031826498,1.5396479582903404,0.5422968526687916
38,individual_2,True,34.717085954642165,42.708646619119946,11.105683349463293,0.8535875574851665,0.9123482412458502,1.4459414687304086,166.3960315914609,1.0595660447260609,0.3703198083651622
38,individual_3,False,35.58510057716601,43.18832190349907,10.51071580142231,0.9246334364868848,0.9604516651930445,1.6882118525957794,177.2836792413938,1.5343330862884834,0.5864502574970039
38,individual_3,True,35.58510057716601,43.18832190349907,10.51071580142231,0.8573314787937429,0.9336850911143364,1.5586132522206775,169.63077377340164,1.1217756996741775,0.3835181290831212
38,naive_independence,False,34.322736312379924,42.547592206808794,11.104177364843514,0.6594313208659337,0.7605761063287901,1.8077164956897935,89.03315222380131,0.7693714548875091,0.5182072346636726
38,naive_independence,True,34.322736312379924,42.547592206808794,11.104177364843514,0.8557243096219186,0.9299966044130813,1.482934523470433,165.62189247534215,1.074337335953734,0.3743116313937521
38,pooled_privileged,False,34.63414294640689,42.65505678030162,9.742236198440649,0.9385453507220749,0.9727379899793693,1.6414536140003115,177.16682545539186,1.5284863767246735,0.5627734852000521
38,pooled_privileged,True,34.63414294640689,42.65505678030162,9.742236198440649,0.8316854136429608,0.9010391469117884,1.520094753374996,163.99827030179796,1.0573770431799743,0.37203036045420806
38,seasonal_naive,False,33.059343886310046,44.98023119896044,-1.816890633289126,0.9021100427350428,0.9368368700265253,1.7218767485283109,146.61643509813115,1.0041975888616221,0.4692159013538047
38,seasonal_naive,True,33.059343886310046,44.98023119896044,-1.816890633289126,0.8600012894193929,0.9518908414382552,1.4504752310350122,141.33605000000006,0.7360373226246604,0.4464318969375854
38,shrinkage,False,34.24097698962827,42.623658031417094,11.313363155529998,0.5925629517043157,0.6652916663406441,2.9060263258360215,98.10226343057647,0.6025429352698294,0.5450477252730295
38,shrinkage,True,34.24097698962827,42.623658031417094,11.313363155529998,0.8529072236680402,0.925188912105389,1.51775294549798,162.4906009398549,1.087331154222204,0.3787275424073017
38,shrinkage_cleaned_mask,True,33.94914927079162,41.7713651874933,11.67013213307668,0.8534460167714885,0.9257277052088373,1.5168597741262,162.4906009398549,1.087331154222204,0.376721721451443
38,sketch_2048,False,32.74998525482002,41.287810611762794,6.733172885277601,0.940147914824639,0.9743405540819334,1.63932391005565,176.7968752373411,1.5295565862164135,0.5522326729362395
38,sketch_2048,True,32.74998525482002,41.287810611762794,6.733172885277601,0.8428282041550584,0.9353384847549617,1.4952435750125819,156.9084955616824,1.0462884873581264,0.3771143494369447
38,sketch_2048_cleaned_mask,True,32.44117760947533,40.33910679105489,7.094578603624224,0.8433669972585067,0.9358772778584099,1.4935672241403481,156.90944457662783,1.0462900469884173,0.37509125113004377
38,sketch_512,False,32.74998525482002,41.287810611762794,6.733172885277601,0.940147914824639,0.9743405540819334,1.63932391005565,176.7968752373411,1.5295565862164135,0.5522326729362395
38,sketch_512,True,32.74998525482002,41.287810611762794,6.733172885277601,0.8428282041550584,0.9353384847549617,1.4952435750125819,156.9084955616824,1.0462884873581264,0.3771143494369447
38,uninflated_2048,False,32.889965110319906,41.65633760199232,6.9858555070390125,0.9342718464485705,0.9711354258768052,1.6524847594457197,176.6884487736457,1.5285346464562075,0.5510969826174961
38,uninflated_2048,True,32.889965110319906,41.65633760199232,6.9858555070390125,0.8476358964627507,0.9209859609684756,1.4945842284032578,161.30018979571284,1.0567865595572299,0.3766872844074816
38,uninflated_512,False,32.73925182559349,41.574094172657105,6.778755158549848,0.9342718464485705,0.9711354258768052,1.6551804327668278,176.72356022744256,1.5283714998716322,0.5505699403594103
38,uninflated_512,True,32.73925182559349,41.574094172657105,6.778755158549848,0.8454991443259986,0.9245791314248536,1.4925565179175628,161.3679006144816,1.0598192614421107,0.3758849887523002
