episode,background,week,family,magnitude,method,event_duration,detected,correct_group_detected,delay_steps,missed,negative_steps,negative_alarms,matched_background_detected,matched_background_group_detected,detection_minus_matched_background,localization_minus_matched_background,peak_score_in_detection_window,median_negative_score,negative_alarm_rate,any_negative_alarm,event_alarm_steps,correct_house_instances,false_house_instances,correct_house_unique,false_house_unique,affected_households,house_localization_recall,false_group_instances,first_informative_read_step,first_macro_alarm_step,local_detection_step,zero_effect
b03_regional_1.0,3,1,regional,1.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.5856895697950766,0.47562455830475747,0.05555555555555555,True,0,0,0,0,0,4142,0.0,0,0.0,,,False
b03_regional_1.0,3,1,regional,1.0,M4,12,False,False,7,True,36,2,False,False,0,0,0.586376180528023,0.4776615502061035,0.05555555555555555,True,0,0,0,0,0,4142,0.0,0,0.0,,,False
b03_regional_3.0,3,1,regional,3.0,M0,12,True,True,0,False,36,4,False,False,1,1,1.6917496451656369,0.5476005532190295,0.1111111111111111,True,2,0,0,0,0,4142,0.0,0,,0.0,0.0,False
b03_regional_3.0,3,1,regional,3.0,M1,12,True,True,0,False,36,2,False,False,1,1,1.197193556833588,0.42141218568993954,0.05555555555555555,True,1,0,0,0,0,4142,0.0,0,0.0,0.0,0.0,False
b03_regional_3.0,3,1,regional,3.0,M2,12,True,True,0,False,36,3,False,False,1,1,1.362374264140639,0.4814823401401619,0.08333333333333333,True,1,0,0,0,0,4142,0.0,0,0.0,0.0,0.0,False
b03_regional_3.0,3,1,regional,3.0,M3,12,True,True,0,False,36,3,False,False,1,1,1.424310797656981,0.4804461174141653,0.08333333333333333,True,1,0,0,0,0,4142,0.0,0,0.0,0.0,0.0,False
b03_regional_3.0,3,1,regional,3.0,M3_fixed,12,True,True,0,False,36,3,False,False,1,1,1.424310797656981,0.4804461174141653,0.08333333333333333,True,1,0,0,0,0,4142,0.0,0,0.0,0.0,0.0,False
b03_regional_3.0,3,1,regional,3.0,M4,12,True,True,0,False,36,3,False,False,1,1,1.4259805338639366,0.4778914669489567,0.08333333333333333,True,1,0,0,0,0,4142,0.0,0,0.0,0.0,0.0,False
b03_localized_1.0,3,1,localized,1.0,M0,12,False,False,7,True,36,3,False,False,0,0,0.3578965018288137,0.5374289907615406,0.08333333333333333,True,1,0,0,0,0,31,0.0,1,,9.0,,False
b03_localized_1.0,3,1,localized,1.0,M1,12,False,False,7,True,36,1,False,False,0,0,0.3085808727649536,0.4293244813929026,0.027777777777777776,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_1.0,3,1,localized,1.0,M2,12,False,False,7,True,36,2,False,False,0,0,0.288215803509035,0.4719143973809866,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_1.0,3,1,localized,1.0,M3,12,False,False,7,True,36,2,False,False,0,0,0.3570993732255701,0.4750384957057961,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_1.0,3,1,localized,1.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.3570993732255701,0.4750384957057961,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_1.0,3,1,localized,1.0,M4,12,False,False,7,True,36,2,False,False,0,0,0.3770785342786679,0.4774995727811775,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_3.0,3,1,localized,3.0,M0,12,False,False,7,True,36,3,False,False,0,0,0.4452487606811616,0.53756398947163,0.08333333333333333,True,1,0,0,0,0,31,0.0,1,,9.0,,False
b03_localized_3.0,3,1,localized,3.0,M1,12,False,False,7,True,36,1,False,False,0,0,0.3150873706395469,0.429513117383287,0.027777777777777776,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_3.0,3,1,localized,3.0,M2,12,False,False,7,True,36,2,False,False,0,0,0.3585610048306751,0.4715099904597915,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_3.0,3,1,localized,3.0,M3,12,False,False,7,True,36,2,False,False,0,0,0.3748619775353798,0.4752589337881641,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_3.0,3,1,localized,3.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.3748619775353798,0.4752589337881641,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_localized_3.0,3,1,localized,3.0,M4,12,False,False,7,True,36,2,False,False,0,0,0.3770785342786679,0.4774805160364615,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3311205268429305,0.5633955109135009,0.125,True,1,0,0,0,0,60,0.0,1,,12.0,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3066247003568544,0.4288378735990473,0.041666666666666664,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2666529798830432,0.5076355685421493,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.4743315961901705,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.4743315961901705,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_1.0,3,1,cancel_exact,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3770785342786679,0.47754659183467696,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3311205268429305,0.5633955109135016,0.125,True,1,0,0,0,0,60,0.0,1,,12.0,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3066247003568544,0.4288378735990471,0.041666666666666664,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2666529798830432,0.5076355685421491,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.47433159619017096,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.47433159619017096,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_exact_3.0,3,1,cancel_exact,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3770785342786679,0.47754659183467696,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3308498565426553,0.563731659899179,0.125,True,1,0,0,0,0,64,0.0,1,,12.0,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3067715297477547,0.42861310452065293,0.041666666666666664,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2664350077662966,0.5070300475180122,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5726078366825128,0.474614605340662,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5726078366825128,0.474614605340662,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_1.0,3,1,cancel_approx,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3770420712055791,0.4776581824995892,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3306934030878378,0.563948785227029,0.125,True,1,0,0,0,0,64,0.0,1,,12.0,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3068021681293519,0.42849509237227434,0.041666666666666664,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2663090150338681,0.5066892231920344,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5725899328642569,0.47479740659011715,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5725899328642569,0.47479740659011715,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_cancel_approx_3.0,3,1,cancel_approx,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3770300682838667,0.47773031208270367,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b03_delayed_1.0,3,1,delayed,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.4791641083158465,0.5362810230649173,0.125,True,1,0,0,0,0,56,0.0,1,,8.0,,False
b03_delayed_1.0,3,1,delayed,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3541395460064979,0.3988431159566367,0.041666666666666664,True,0,0,0,0,0,56,0.0,0,1.0,,,False
b03_delayed_1.0,3,1,delayed,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.3858732001717026,0.4589598435285944,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_1.0,3,1,delayed,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.4034158454084494,0.4745068609713181,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_1.0,3,1,delayed,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.4034158454084494,0.4745068609713181,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_1.0,3,1,delayed,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.4038887745224082,0.4520327826026148,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_3.0,3,1,delayed,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.4789449928523479,0.5364554041854892,0.125,True,1,0,0,0,0,56,0.0,1,,8.0,,False
b03_delayed_3.0,3,1,delayed,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3540921047271271,0.3989015774927796,0.041666666666666664,True,0,0,0,0,0,56,0.0,0,1.0,,,False
b03_delayed_3.0,3,1,delayed,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.3856967454171834,0.45922614045164667,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_3.0,3,1,delayed,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.4032313686322984,0.4745764131307836,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_3.0,3,1,delayed,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.4032313686322984,0.4745764131307836,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_delayed_3.0,3,1,delayed,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.4037040814819749,0.4521797689395821,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b03_ramp_1.0,3,1,ramp,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3332835095189708,0.5637328503455321,0.125,True,1,0,0,0,0,32,0.0,0,,11.0,,False
b03_ramp_1.0,3,1,ramp,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3069001739344973,0.42680282228537525,0.041666666666666664,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_1.0,3,1,ramp,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2683948404118987,0.5045149005684889,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_1.0,3,1,ramp,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.4746156075962852,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_1.0,3,1,ramp,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.4746156075962852,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_1.0,3,1,ramp,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3770953174014974,0.47761877377630774,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_3.0,3,1,ramp,3.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.3376094748710516,0.6203277074310698,0.16666666666666666,True,1,0,0,0,0,32,0.0,0,,11.0,,False
b03_ramp_3.0,3,1,ramp,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.3074511210897827,0.46749169458473494,0.041666666666666664,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b03_ramp_3.0,3,1,ramp,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.2718785614696099,0.5319930513878204,0.08333333333333333,True,1,0,0,0,0,32,0.0,0,1.0,11.0,,False
b03_ramp_3.0,3,1,ramp,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.556178626765323,0.08333333333333333,True,1,0,0,0,0,32,0.0,0,1.0,11.0,,False
b03_ramp_3.0,3,1,ramp,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5726499037070647,0.556178626765323,0.08333333333333333,True,1,0,0,0,0,32,0.0,0,1.0,11.0,,False
b03_ramp_3.0,3,1,ramp,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3771288836471563,0.544244271332815,0.08333333333333333,True,1,0,0,0,0,32,0.0,0,1.0,11.0,,False
b03_none_0.0,3,1,none,0.0,M0,0,False,False,7,True,48,4,False,False,0,0,0.3563997416264283,0.5331306885396352,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b03_none_0.0,3,1,none,0.0,M1,0,False,False,7,True,48,1,False,False,0,0,0.3066247003568544,0.3799220025782676,0.020833333333333332,True,0,0,0,0,0,0,,0,,,,True
b03_none_0.0,3,1,none,0.0,M2,0,False,False,7,True,48,2,False,False,0,0,0.287010455196921,0.4407812794404806,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b03_none_0.0,3,1,none,0.0,M3,0,False,False,7,True,48,2,False,False,0,0,0.5726499037070647,0.45113352200536,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b03_none_0.0,3,1,none,0.0,M3_fixed,0,False,False,7,True,48,2,False,False,0,0,0.5726499037070647,0.45113352200536,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b03_none_0.0,3,1,none,0.0,M4,0,False,False,7,True,48,2,False,False,0,0,0.3770785342786679,0.45165457756452615,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M0,12,True,True,0,False,36,3,False,False,1,1,1.2826578300599714,0.5636382401571449,0.08333333333333333,True,2,0,0,0,0,32,0.0,1,,0.0,0.0,False
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M1,12,False,False,7,True,36,1,False,False,0,0,0.9076932240878948,0.43240973951755735,0.027777777777777776,True,0,0,0,0,0,32,0.0,0,3.0,,,False
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M2,12,True,True,0,False,36,2,False,False,1,1,1.0329306244370988,0.4977569747096471,0.05555555555555555,True,1,0,0,0,0,32,0.0,0,0.0,0.0,0.0,False
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M3,12,True,True,0,False,36,2,False,False,1,1,1.079889924773604,0.5127901531768974,0.05555555555555555,True,1,0,0,0,0,32,0.0,0,1.0,0.0,0.0,False
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M3_fixed,12,True,True,0,False,36,2,False,False,1,1,1.079889924773604,0.5127901531768974,0.05555555555555555,True,1,0,0,0,0,32,0.0,0,1.0,0.0,0.0,False
b03_sensor_fault_3.0,3,1,sensor_fault,3.0,M4,12,True,True,0,False,36,2,False,False,1,1,1.0811558923629017,0.5158746659473951,0.05555555555555555,True,1,0,0,0,0,32,0.0,0,0.0,0.0,0.0,False
b04_regional_1.0,4,2,regional,1.0,M0,20,True,True,5,False,28,1,True,True,0,0,1.2689651044709451,0.4938680358414663,0.03571428571428571,True,3,0,0,0,0,4129,0.0,0,,5.0,5.0,False
b04_regional_1.0,4,2,regional,1.0,M1,20,False,False,7,True,28,1,False,False,0,0,0.8987738094663735,0.3633067832463033,0.03571428571428571,True,0,0,0,0,0,4129,0.0,0,0.0,,,False
b04_regional_1.0,4,2,regional,1.0,M2,20,True,True,5,False,28,1,True,True,0,0,1.021903805544755,0.40362190713984847,0.03571428571428571,True,2,0,0,0,0,4129,0.0,0,0.0,5.0,5.0,False
b04_regional_1.0,4,2,regional,1.0,M3,20,True,True,5,False,28,2,True,True,0,0,1.0683618024172403,0.4402665084679332,0.07142857142857142,True,3,0,0,0,0,4129,0.0,0,0.0,5.0,5.0,False
b04_regional_1.0,4,2,regional,1.0,M3_fixed,20,True,True,5,False,28,2,True,True,0,0,1.0683618024172403,0.4402665084679332,0.07142857142857142,True,3,0,0,0,0,4129,0.0,0,0.0,5.0,5.0,False
b04_regional_1.0,4,2,regional,1.0,M4,20,True,True,5,False,28,1,True,True,0,0,1.069614255453866,0.4536325475086632,0.03571428571428571,True,3,0,0,0,0,4129,0.0,0,0.0,5.0,5.0,False
b04_regional_3.0,4,2,regional,3.0,M0,20,True,True,0,False,28,2,True,True,0,0,1.774146986628336,0.4878668040903125,0.07142857142857142,True,5,0,0,0,0,4129,0.0,0,,0.0,0.0,False
b04_regional_3.0,4,2,regional,3.0,M1,20,True,True,0,False,28,2,False,False,1,1,1.255503346690055,0.35904652949817806,0.07142857142857142,True,2,0,0,0,0,4129,0.0,0,0.0,0.0,0.0,False
b04_regional_3.0,4,2,regional,3.0,M2,20,True,True,0,False,28,2,True,True,0,0,1.428729246252309,0.4020338685115755,0.07142857142857142,True,3,0,0,0,0,4129,0.0,0,0.0,0.0,0.0,False
b04_regional_3.0,4,2,regional,3.0,M3,20,True,True,0,False,28,3,True,True,0,0,1.4936824233457584,0.4393239178466055,0.10714285714285714,True,4,0,0,0,0,4129,0.0,0,0.0,0.0,0.0,False
b04_regional_3.0,4,2,regional,3.0,M3_fixed,20,True,True,0,False,28,3,True,True,0,0,1.4936824233457584,0.4393239178466055,0.10714285714285714,True,4,0,0,0,0,4129,0.0,0,0.0,0.0,0.0,False
b04_regional_3.0,4,2,regional,3.0,M4,20,True,True,0,False,28,2,True,True,0,0,1.4954334847208852,0.4573782588852058,0.07142857142857142,True,4,0,0,0,0,4129,0.0,0,0.0,0.0,0.0,False
b04_localized_1.0,4,2,localized,1.0,M0,12,True,False,2,False,36,3,True,False,0,0,1.2231976995953138,0.5205829499371862,0.08333333333333333,True,1,0,0,0,0,31,0.0,2,,2.0,,False
b04_localized_1.0,4,2,localized,1.0,M1,12,False,False,7,True,36,1,False,False,0,0,0.8910506983823967,0.38987226952225185,0.027777777777777776,True,0,0,0,0,0,31,0.0,0,3.0,,,False
b04_localized_1.0,4,2,localized,1.0,M2,12,False,False,7,True,36,2,True,False,-1,0,0.9850470905353892,0.41922799592217286,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b04_localized_1.0,4,2,localized,1.0,M3,12,True,False,2,False,36,4,True,False,0,0,1.0298294999980382,0.4708150142661524,0.1111111111111111,True,1,0,0,0,0,31,0.0,1,1.0,2.0,,False
b04_localized_1.0,4,2,localized,1.0,M3_fixed,12,True,False,2,False,36,4,True,False,0,0,1.0298294999980382,0.4708150142661524,0.1111111111111111,True,1,0,0,0,0,31,0.0,1,1.0,2.0,,False
b04_localized_1.0,4,2,localized,1.0,M4,12,True,False,2,False,36,3,True,False,0,0,1.0310367811658605,0.46757136855342163,0.08333333333333333,True,1,0,0,0,0,31,0.0,1,0.0,2.0,,False
b04_localized_3.0,4,2,localized,3.0,M0,12,True,True,0,False,36,4,True,False,0,1,1.5230958091019464,0.5175323372875555,0.1111111111111111,True,3,0,0,0,0,31,0.0,1,,0.0,0.0,False
b04_localized_3.0,4,2,localized,3.0,M1,12,True,True,0,False,36,1,False,False,1,1,1.0778429859925052,0.3826767367173589,0.027777777777777776,True,1,0,0,0,0,31,0.0,0,3.0,0.0,0.0,False
b04_localized_3.0,4,2,localized,3.0,M2,12,True,True,0,False,36,2,True,False,0,1,1.2265565050186795,0.4167713226339027,0.05555555555555555,True,2,0,0,0,0,31,0.0,0,0.0,0.0,0.0,False
b04_localized_3.0,4,2,localized,3.0,M3,12,True,True,0,False,36,4,True,False,0,1,1.2823184641824468,0.4709161270794769,0.1111111111111111,True,2,0,0,0,0,31,0.0,0,1.0,0.0,0.0,False
b04_localized_3.0,4,2,localized,3.0,M3_fixed,12,True,True,0,False,36,4,True,False,0,1,1.2823184641824468,0.4709161270794769,0.1111111111111111,True,2,0,0,0,0,31,0.0,0,1.0,0.0,0.0,False
b04_localized_3.0,4,2,localized,3.0,M4,12,True,True,0,False,36,3,True,False,0,1,1.2838217411161152,0.46721323585975355,0.08333333333333333,True,2,0,0,0,0,31,0.0,0,0.0,0.0,0.0,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M0,24,True,False,3,False,24,1,True,False,0,0,1.2433467058357537,0.5221082562620034,0.041666666666666664,True,3,0,0,0,0,62,0.0,12,,3.0,,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4021714139752703,0.041666666666666664,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M2,24,True,False,3,False,24,1,True,False,0,0,1.001273183816051,0.4204563325663094,0.041666666666666664,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M3,24,True,False,3,False,24,2,True,False,0,0,1.0467932672033835,0.4707644578594889,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M3_fixed,24,True,False,3,False,24,2,True,False,0,0,1.0467932672033835,0.4707644578594889,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_1.0,4,2,cancel_exact,1.0,M4,24,True,False,3,False,24,1,True,False,0,0,1.0480204351939106,0.4790274758261049,0.041666666666666664,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M0,24,True,False,3,False,24,1,True,False,0,0,1.2433467058357544,0.5221082562620034,0.041666666666666664,True,3,0,0,0,0,62,0.0,12,,3.0,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4021714139752699,0.041666666666666664,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M2,24,True,False,3,False,24,1,True,False,0,0,1.0012731838160518,0.4204563325663094,0.041666666666666664,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M3,24,True,False,3,False,24,2,True,False,0,0,1.0467932672033846,0.47076445785948845,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M3_fixed,24,True,False,3,False,24,2,True,False,0,0,1.0467932672033846,0.47076445785948845,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_exact_3.0,4,2,cancel_exact,3.0,M4,24,True,False,3,False,24,1,True,False,0,0,1.0480204351939115,0.4790274758261044,0.041666666666666664,True,3,0,0,0,0,62,0.0,4,0.0,3.0,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M0,24,True,False,2,False,24,1,True,False,0,0,1.241520547308436,0.5370745919847523,0.041666666666666664,True,3,0,0,0,0,64,0.0,12,,2.0,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912437492293189,0.4098977023534799,0.041666666666666664,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M2,24,False,False,7,True,24,1,True,False,-1,0,0.9998025694216766,0.4325087959289752,0.041666666666666664,True,2,0,0,0,0,64,0.0,3,0.0,14.0,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M3,24,True,False,2,False,24,2,True,False,0,0,1.045255795440866,0.47827295848386164,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M3_fixed,24,True,False,2,False,24,2,True,False,0,0,1.045255795440866,0.47827295848386164,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_cancel_approx_1.0,4,2,cancel_approx,1.0,M4,24,True,False,2,False,24,1,True,False,0,0,1.0464811610352631,0.49549372248821727,0.041666666666666664,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M0,24,True,False,2,False,24,1,True,False,0,0,1.2390926167628582,0.5368412589911506,0.041666666666666664,True,3,0,0,0,0,64,0.0,12,,2.0,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912072611090488,0.4098977023534799,0.041666666666666664,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M2,24,False,False,7,True,24,1,True,False,-1,0,0.9978473450775376,0.43232089172792143,0.041666666666666664,True,2,0,0,0,0,64,0.0,3,0.0,14.0,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M3,24,True,False,2,False,24,2,True,False,0,0,1.0432116822933268,0.4782152289818363,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M3_fixed,24,True,False,2,False,24,2,True,False,0,0,1.0432116822933268,0.4782152289818363,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_cancel_approx_3.0,4,2,cancel_approx,3.0,M4,24,True,False,2,False,24,1,True,False,0,0,1.0444346515499732,0.49549372248821727,0.041666666666666664,True,3,0,0,0,0,64,0.0,4,0.0,2.0,,False
b04_delayed_1.0,4,2,delayed,1.0,M0,24,True,False,1,False,24,1,True,False,0,0,1.2433467058357537,0.5557196960093415,0.041666666666666664,True,3,0,0,0,0,60,0.0,12,,1.0,,False
