episode,phase,background,family,method,horizon,level,forecast_phase,mae,mse,coverage,width,adjusted_coverage,adjusted_width
fresh_b04_delayed_3.0,fresh,4,delayed,M0,12,regional,after,122.7464439076153,22133.024073345776,0.5555555555555556,305.2726783107902,0.8148148148148148,401.9850767819981
fresh_b04_delayed_3.0,fresh,4,delayed,M0,12,regional,during,170.53246391045042,31975.371907422767,0.3333333333333333,305.5873343267619,0.6666666666666666,402.3994178997168
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,affected,after,0.10869134157367265,0.03574403596129695,0.9049019607843137,0.4990506299123487,0.896078431372549,0.4755753836819935
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,affected,before,0.1375465694244788,0.05019301795424737,0.8666666666666666,0.4983660189947778,0.8571428571428571,0.4749229767311119
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,affected,during,0.12322348878872086,0.03955181060494927,0.8631944444444444,0.4981841899196347,0.8486111111111111,0.47474970086090434
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,group,after,3.5297943965097787,18.44090821095572,0.7683823529411765,10.977500126619914,0.9117647058823529,14.278368502166431
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,group,before,3.8591510995462093,21.950834274405707,0.7321428571428571,11.051692314197904,0.875,14.374869835074785
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,group,during,3.877350874655822,26.43976074613177,0.7473958333333334,10.991790144987291,0.8333333333333334,14.296955443254902
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,household,after,0.11883286171906393,0.05390977894036661,0.9095547363490631,0.5160148357068228,0.9012430672078827,0.49174159647884796
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,household,before,0.13710571049939596,0.06498393475558428,0.8957675081485084,0.5194849356500192,0.8853442976008374,0.49504846358407606
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,household,during,0.12713330215784727,0.06421256223004666,0.8870411146886171,0.5161209829007322,0.8766418176953468,0.4918427505290474
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,regional,after,39.47897295707407,2215.7345249398963,0.6470588235294118,105.50525682556089,0.9411764705882353,139.25406409705576
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,regional,before,52.421868150924446,2965.626067378183,0.7142857142857143,107.13886447212123,0.8571428571428571,141.41022683973
fresh_b04_delayed_3.0,fresh,4,delayed,M2,2,regional,during,43.87173575317132,3662.904258018505,0.6666666666666666,105.84819939263842,0.7083333333333334,139.70670643597143
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,affected,after,0.11653852866372799,0.037911404899780565,0.9117283950617284,0.5154964571611793,0.8981481481481481,0.476413998372611
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,affected,during,0.1108850951165118,0.030507649546042966,0.9007936507936508,0.5152038779142357,0.8809523809523809,0.4761436010751303
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,group,after,6.808485556484312,70.6611084161378,0.7476851851851852,19.078991426069432,0.7893518518518519,21.546748402454845
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,group,during,5.909421479686139,52.55326036680204,0.7797619047619048,19.15868400622935,0.8571428571428571,21.63674875603234
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,household,after,0.1331497946420178,0.05995243341386196,0.9027285307598251,0.5378432747013078,0.8862024224778229,0.4970665878274926
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,household,during,0.1288998935063858,0.06855364896107205,0.8969711297001369,0.5382484519881632,0.881670858557401,0.49744104652376303
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,regional,after,95.44951157954938,14837.970190087224,0.6296296296296297,261.54846251174985,0.7407407407407407,286.4626496261217
fresh_b04_delayed_3.0,fresh,4,delayed,M2,12,regional,during,80.21151620474409,8773.946574904,0.8571428571428571,262.9446072003563,0.9523809523809523,287.99178614988034
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,affected,after,0.10900001077616327,0.03537605890963079,0.9117647058823529,0.49878062449758576,0.9029411764705882,0.4728406850513026
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,affected,before,0.13459370283000285,0.048924136519368056,0.8738095238095237,0.5000345026463436,0.8642857142857142,0.47402935312241434
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,affected,during,0.12148584508861177,0.03772679740216872,0.8687499999999999,0.4979502368433584,0.8548611111111111,0.47205348312725315
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,group,after,3.567281663382355,19.097279100990928,0.7830882352941176,10.98840677945122,0.8933823529411765,14.483580419424301
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,group,before,3.6361653496199002,20.507892447855873,0.75,11.048397968298161,0.8839285714285714,14.56265350304425
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,group,during,4.27906895577518,32.48667460721146,0.703125,10.983646799695647,0.8072916666666666,14.477306393446886
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,household,after,0.11952685588464874,0.05451216753501633,0.9092838918069591,0.5158752115223775,0.9003449134093712,0.48904623884083376
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,household,before,0.13550066798871405,0.06303816599316096,0.8971184935489257,0.5194641180632132,0.8862104260617224,0.4924484981588722
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,household,during,0.12721001012132188,0.06343213374102578,0.8865060083580759,0.5155635373448216,0.8751071592740788,0.48875077381194104
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,regional,after,42.86418902137871,2410.6155827304246,0.5882352941176471,105.79270932654117,0.8823529411764706,149.0032692177683
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,regional,before,42.715815629015424,2590.0197773502505,0.7142857142857143,107.04841963198628,0.8571428571428571,150.7718687922838
fresh_b04_delayed_3.0,fresh,4,delayed,M3,2,regional,during,53.10792710788422,5140.417128270134,0.625,105.67809887959221,0.7083333333333334,148.8418466453565
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,affected,after,0.11727631864344741,0.037937495343638036,0.9104938271604938,0.5150913236708691,0.8969135802469135,0.4767688996464101
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,affected,during,0.11268209250120151,0.03129772465414799,0.9007936507936508,0.5156126771532799,0.8801587301587303,0.47725146480469005
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,group,after,6.906413837433042,75.91042264348843,0.7291666666666666,19.083371578214024,0.7754629629629629,21.226467957292826
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,group,during,6.309098780084872,54.94089741603665,0.7708333333333334,19.15217615944303,0.8482142857142857,21.30299941468161
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,household,after,0.13338213362965565,0.0603942544256129,0.9013278986115353,0.5376983533286553,0.8846667924315547,0.49769398255676334
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,household,during,0.12941544014777884,0.06772249583467332,0.8970634174618177,0.5382071192481545,0.8820170166652274,0.4981648966577591
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,regional,after,96.5553751608567,16144.24728001752,0.7037037037037037,261.6422710562858,0.7037037037037037,272.05024323911715
fresh_b04_delayed_3.0,fresh,4,delayed,M3,12,regional,during,88.76836116563197,9343.199400866548,0.8571428571428571,262.83727848032925,0.8571428571428571,273.2927873397745
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,affected,after,0.10490374653970533,0.03430603473116097,0.9107843137254902,0.4917441738314958,0.9029411764705882,0.4659492888963606
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,affected,before,0.13567529654694363,0.0497044646325608,0.8833333333333334,0.5016552044349529,0.8595238095238095,0.47534042743477734
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,affected,during,0.12323520428471733,0.03939859072615973,0.8722222222222222,0.4999507125343998,0.8527777777777779,0.4737253461968969
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,group,after,3.6559590077183683,20.509398746848024,0.7720588235294118,11.016156478509117,0.8713235294117647,14.370526111125942
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,group,before,3.421800530407246,18.4513621875708,0.7946428571428571,11.075076785439824,0.9017857142857143,14.447387384009557
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,group,during,3.9177576000310808,27.889634570313408,0.7447916666666666,11.020614406573975,0.828125,14.37634145804685
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,household,after,0.11953472635936198,0.05474959974225807,0.9083714121280873,0.5179062815960618,0.8989476543627976,0.49073903966035565
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,household,before,0.13532380019876594,0.0635659142908647,0.8968070235810293,0.5210520063540219,0.8872494124403058,0.4937197525839367
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,household,during,0.12750592968156585,0.0647813546643916,0.887202743066,0.5182895890101532,0.8756827112384257,0.49110224033771804
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,regional,after,43.518525465298865,2752.3647502638,0.7058823529411765,106.34673679112991,0.8235294117647058,151.42015146881909
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,regional,before,41.05084846655156,2110.8324252008065,0.7142857142857143,107.58877602487918,1.0,153.18860976457202
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,2,regional,during,43.153677945101116,3978.0965524953062,0.6666666666666666,106.41972188932766,0.75,151.52407016870146
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,affected,after,0.11693304941412894,0.03774956850155467,0.9067901234567901,0.5150181267487043,0.8901234567901234,0.4750970157347609
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,affected,during,0.11345542898510486,0.03127632649314492,0.9023809523809524,0.515874704124606,0.8769841269841271,0.4758871963787042
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,group,after,7.874345295121021,106.07306225149603,0.6967592592592593,19.20027022512374,0.7152777777777778,20.832505088479778
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,group,during,6.2078063305360915,53.42454194623943,0.8035714285714286,19.255094281840528,0.8452380952380952,20.89198979505589
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,household,after,0.13534423660288739,0.06128522468609435,0.896848581505841,0.5383455622400594,0.8787601965905968,0.49661624857546366
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,household,during,0.13018051918001583,0.06863012752456361,0.8963134063638515,0.5387704128685717,0.8807246859781738,0.4970081673357091
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,regional,after,111.56095963142538,23842.589400852386,0.6666666666666666,263.7286807025354,0.7037037037037037,280.8480021199658
fresh_b04_delayed_3.0,fresh,4,delayed,M3b,12,regional,during,86.88982157001074,8956.661836977873,0.9047619047619048,264.6706200187493,0.9047619047619048,281.8510851914475
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,affected,after,0.10490374653970533,0.03430603473116097,0.9107843137254902,0.4917441738314958,0.9029411764705882,0.4659492888963606
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,affected,before,0.13567529654694363,0.0497044646325608,0.8833333333333334,0.5016552044349529,0.8595238095238095,0.47534042743477734
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,affected,during,0.12323520428471733,0.03939859072615973,0.8722222222222222,0.4999507125343998,0.8527777777777779,0.4737253461968969
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,group,after,3.6559590077183683,20.509398746848024,0.7720588235294118,11.016156478509117,0.8713235294117647,14.370526111125942
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,group,before,3.421800530407246,18.4513621875708,0.7946428571428571,11.075076785439824,0.9017857142857143,14.447387384009557
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,group,during,3.9177576000310808,27.889634570313408,0.7447916666666666,11.020614406573975,0.828125,14.37634145804685
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,household,after,0.11953472635936198,0.05474959974225807,0.9083714121280873,0.5179062815960618,0.8989476543627976,0.49073903966035565
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,household,before,0.13532380019876594,0.0635659142908647,0.8968070235810293,0.5210520063540219,0.8872494124403058,0.4937197525839367
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,household,during,0.12750592968156585,0.0647813546643916,0.887202743066,0.5182895890101532,0.8756827112384257,0.49110224033771804
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,regional,after,43.518525465298865,2752.3647502638,0.7058823529411765,106.34673679112991,0.8235294117647058,151.42015146881909
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,regional,before,41.05084846655156,2110.8324252008065,0.7142857142857143,107.58877602487918,1.0,153.18860976457202
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,2,regional,during,43.153677945101116,3978.0965524953062,0.6666666666666666,106.41972188932766,0.75,151.52407016870146
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,affected,after,0.11693304941412894,0.03774956850155467,0.9067901234567901,0.5150181267487043,0.8901234567901234,0.4750970157347609
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,affected,during,0.11345542898510486,0.03127632649314492,0.9023809523809524,0.515874704124606,0.8769841269841271,0.4758871963787042
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,group,after,7.874345295121021,106.07306225149603,0.6967592592592593,19.20027022512374,0.7152777777777778,20.832505088479778
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,group,during,6.2078063305360915,53.42454194623943,0.8035714285714286,19.255094281840528,0.8452380952380952,20.89198979505589
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,household,after,0.13534423660288739,0.06128522468609435,0.896848581505841,0.5383455622400594,0.8787601965905968,0.49661624857546366
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,household,during,0.13018051918001583,0.06863012752456361,0.8963134063638515,0.5387704128685717,0.8807246859781738,0.4970081673357091
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,regional,after,111.56095963142538,23842.589400852386,0.6666666666666666,263.7286807025354,0.7037037037037037,280.8480021199658
fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,12,regional,during,86.88982157001074,8956.661836977873,0.9047619047619048,264.6706200187493,0.9047619047619048,281.8510851914475
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,affected,after,0.09522886917186678,0.030112586990762462,0.9117647058823529,0.4670703858994005,0.9029411764705882,0.44205942409892185
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,affected,before,0.12566104472875658,0.04666609939612657,0.8642857142857142,0.46735980031888463,0.8523809523809524,0.44233334078357045
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,affected,during,0.10603092057200604,0.03268842417190126,0.8902777777777778,0.4670704682812569,0.8777777777777778,0.4420595020693458
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,group,after,2.9264770419258532,13.417906475505266,0.8345588235294118,10.492502661747706,0.9264705882352942,13.87775526077521
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,group,before,3.4290289398016154,17.89212654051217,0.7589285714285714,10.498955546180705,0.8928571428571429,13.886290074038941
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,group,during,3.8935521351487155,27.03364899211418,0.7239583333333334,10.49383138024096,0.8229166666666666,13.879512670866427
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,household,after,0.10680114288620593,0.04500731307951798,0.9070737502361899,0.4762823678771925,0.8981917540899242,0.4507781174069353
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,household,before,0.11767871897449834,0.047470607015564145,0.8979495280945502,0.4767329564456678,0.8875957075935814,0.4512045775917364
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,household,during,0.11035195844020751,0.05013410693301759,0.8942802469328659,0.47627663533491965,0.8841232322304559,0.450772691834233
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,regional,after,24.451992464674824,897.4850961294364,0.8823529411764706,96.36279827646186,1.0,136.33054706644452
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,regional,before,42.73870277087831,2031.2835695573456,0.7142857142857143,96.44035916644091,0.8571428571428571,136.44027736434916
fresh_b04_delayed_3.0,fresh,4,delayed,M4,2,regional,during,43.29483498933751,3785.578135238297,0.6666666666666666,96.38755441118427,0.75,136.3655711364209
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,affected,after,0.11616402121327993,0.037706872596569276,0.9117283950617284,0.5122002288652235,0.8975308641975309,0.47535194756746757
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,affected,during,0.10915367134759528,0.030200745803285144,0.9007936507936508,0.5122181237955813,0.8841269841269841,0.4753685551156836
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,group,after,7.236686302217543,82.5535297507252,0.6875,18.163514446599965,0.7083333333333334,19.052294188799145
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,group,during,5.954937125957352,52.993814962803334,0.8005952380952381,18.173614127637713,0.8154761904761905,19.062888068904776
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,household,after,0.13234989370276798,0.059329224179491255,0.8995593540680836,0.5332812820484252,0.883706250406471,0.49491640522030694
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,household,during,0.1255604607778693,0.06504700428933201,0.8960941988099255,0.5333094661176677,0.8820747227335975,0.49494256169476714
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,regional,after,104.2403491528201,17705.978774464777,0.6666666666666666,245.11224321337775,0.6666666666666666,242.27754985214798
fresh_b04_delayed_3.0,fresh,4,delayed,M4,12,regional,during,82.42297577639539,8910.514121343358,0.7619047619047619,245.2869547899217,0.7142857142857143,242.4502409105013
fresh_b04_localized_3.0,fresh,4,localized,M0,2,affected,after,0.11938153792478869,0.08088704931224025,0.9130952380952381,0.5303961014479207,0.9083333333333333,0.5061432721605247
fresh_b04_localized_3.0,fresh,4,localized,M0,2,affected,before,0.12762157212503067,0.04840875975337316,0.9083333333333333,0.530390282204667,0.9,0.5061377190072984
fresh_b04_localized_3.0,fresh,4,localized,M0,2,affected,during,0.4151141585613473,0.2743886471159058,0.18888888888888888,0.5303879538149631,0.17500000000000002,0.5061354970852662
fresh_b04_localized_3.0,fresh,4,localized,M0,2,group,after,3.945152175959701,27.36861739960877,0.7745535714285714,11.521813179200603,0.8526785714285714,15.126444916893371
fresh_b04_localized_3.0,fresh,4,localized,M0,2,group,before,3.4827460292453143,18.635064710993383,0.7890625,11.521851224688307,0.921875,15.12649486501917
fresh_b04_localized_3.0,fresh,4,localized,M0,2,group,during,5.25526613536073,48.658501579048995,0.6354166666666666,11.524835013213313,0.7552083333333334,15.130412140196713
fresh_b04_localized_3.0,fresh,4,localized,M0,2,household,after,0.11440760476795611,0.05600184897922328,0.9255812673079975,0.5340181993540029,0.9187089443357535,0.5095997464469411
fresh_b04_localized_3.0,fresh,4,localized,M0,2,household,before,0.1396505947931821,0.06677584754791188,0.8980125618584738,0.5340284163871358,0.888043797083596,0.5096094962972275
fresh_b04_localized_3.0,fresh,4,localized,M0,2,household,during,0.17178885494851381,0.09053616183941017,0.8270087314608804,0.5340613836847591,0.8136008411321539,0.509640956136106
fresh_b04_localized_3.0,fresh,4,localized,M0,2,regional,after,52.47990100592121,4715.6428149902395,0.7857142857142857,117.4494784916153,0.8571428571428571,158.6374698499731
fresh_b04_localized_3.0,fresh,4,localized,M0,2,regional,before,39.24879022478942,1920.3971428829254,0.75,117.46825120873316,1.0,158.6628259127163
fresh_b04_localized_3.0,fresh,4,localized,M0,2,regional,during,60.16648219069157,7281.037754266275,0.5833333333333334,117.51648400071296,0.75,158.72797331210657
fresh_b04_localized_3.0,fresh,4,localized,M0,12,affected,after,0.12728399549088493,0.07181163084362926,0.9149122807017543,0.5411979854818009,0.8991228070175438,0.4994122807464518
fresh_b04_localized_3.0,fresh,4,localized,M0,12,affected,during,0.45471301674220693,0.3212434657857135,0.14333333333333328,0.5411997452362247,0.10666666666666662,0.49941390463085994
fresh_b04_localized_3.0,fresh,4,localized,M0,12,group,after,9.279380917538884,118.8547680472276,0.5756578947368421,21.520881755384494,0.7828947368421053,28.822061978950945
fresh_b04_localized_3.0,fresh,4,localized,M0,12,group,during,11.442525090626813,164.7757789269936,0.45,21.537485187183602,0.7,28.84429829555807
fresh_b04_localized_3.0,fresh,4,localized,M0,12,household,after,0.13166980867073275,0.06225656882446632,0.9171957231505944,0.5459812515489637,0.9023861892347633,0.5038262325350791
fresh_b04_localized_3.0,fresh,4,localized,M0,12,household,during,0.16934034736306475,0.0915767946892078,0.8325852909812907,0.5460132150201377,0.8092505392000776,0.503855728117967
fresh_b04_localized_3.0,fresh,4,localized,M0,12,regional,after,140.8565365538128,26975.391785740838,0.4473684210526316,305.35067771494073,0.6842105263157895,402.08778691197074
fresh_b04_localized_3.0,fresh,4,localized,M0,12,regional,during,174.61937804548575,34006.68591356972,0.3,305.63705820855864,0.8,402.4648946353113
fresh_b04_localized_3.0,fresh,4,localized,M2,2,affected,after,0.11856622164468669,0.0861061505127519,0.9107142857142857,0.5134438867070952,0.9047619047619049,0.48929158442859366
fresh_b04_localized_3.0,fresh,4,localized,M2,2,affected,before,0.1282525348865783,0.04858891500797476,0.8958333333333334,0.5118842393112658,0.8833333333333333,0.48780530254811494
fresh_b04_localized_3.0,fresh,4,localized,M2,2,affected,during,0.4024335170634729,0.2655782861520164,0.21666666666666665,0.511750277653071,0.20555555555555552,0.48767764242071293
fresh_b04_localized_3.0,fresh,4,localized,M2,2,group,after,3.330632667307722,18.131511461961402,0.7991071428571429,10.98423425057087,0.9040178571428571,14.287127536755545
fresh_b04_localized_3.0,fresh,4,localized,M2,2,group,before,4.105377089066855,24.705162497408384,0.6953125,11.043893687695306,0.8359375,14.36472620840838
fresh_b04_localized_3.0,fresh,4,localized,M2,2,group,during,4.76068517684764,38.04311874803727,0.6510416666666666,10.989383609506,0.7760416666666666,14.29382527700402
fresh_b04_localized_3.0,fresh,4,localized,M2,2,household,after,0.10500880496740203,0.04917081833491548,0.9256936137651433,0.5159644363472989,0.9187693595302049,0.49169356789556157
fresh_b04_localized_3.0,fresh,4,localized,M2,2,household,before,0.13906653034196872,0.0661711403737413,0.8922854208175357,0.5192019614810097,0.8816503272936073,0.4947788004658822
fresh_b04_localized_3.0,fresh,4,localized,M2,2,household,during,0.1667086907633807,0.08532057212283607,0.8261202146127694,0.516244203050937,0.8114805052681264,0.49196017442694195
fresh_b04_localized_3.0,fresh,4,localized,M2,2,regional,after,36.67232540509787,2335.8385381593,0.7142857142857143,105.6873140724107,0.8928571428571429,139.49435744626842
fresh_b04_localized_3.0,fresh,4,localized,M2,2,regional,before,56.652205593827944,3525.1197638882863,0.625,106.9622515221011,0.75,141.17711929795948
fresh_b04_localized_3.0,fresh,4,localized,M2,2,regional,during,52.18705546089998,4645.754388118253,0.5833333333333334,105.74794971319977,0.6666666666666666,139.57438909268168
fresh_b04_localized_3.0,fresh,4,localized,M2,12,affected,after,0.1185095724108773,0.06864828476457507,0.9149122807017543,0.534485726706444,0.9026315789473686,0.49396359295189285
fresh_b04_localized_3.0,fresh,4,localized,M2,12,affected,during,0.4413712711467336,0.3091357351388495,0.15333333333333327,0.5350055349233795,0.14666666666666664,0.49444399181317883
fresh_b04_localized_3.0,fresh,4,localized,M2,12,group,after,6.341057925256643,62.431867697150594,0.774671052631579,19.079768511855324,0.8157894736842105,21.547625999783854
fresh_b04_localized_3.0,fresh,4,localized,M2,12,group,during,7.852933444232642,84.90903737904861,0.625,19.243392918418877,0.73125,21.73241427511735
fresh_b04_localized_3.0,fresh,4,localized,M2,12,household,after,0.12231185531377256,0.05728027974240131,0.917329648107685,0.5378376656600559,0.9034257865499155,0.4970614040367357
fresh_b04_localized_3.0,fresh,4,localized,M2,12,household,during,0.16818706390100968,0.08972038565796363,0.8307921798458798,0.5387154613604612,0.8073119794089759,0.49787264949453647
fresh_b04_localized_3.0,fresh,4,localized,M2,12,regional,after,88.32119828632916,12663.061900636658,0.6842105263157895,261.5535550536932,0.7631578947368421,286.46822726570866
fresh_b04_localized_3.0,fresh,4,localized,M2,12,regional,during,107.18777998208652,14032.084472584364,0.6,264.4610146984388,0.8,289.65264129558443
fresh_b04_localized_3.0,fresh,4,localized,M3,2,affected,after,0.1283008098418889,0.08911956526336498,0.8892857142857142,0.510986404232358,0.8785714285714287,0.48441168233530574
fresh_b04_localized_3.0,fresh,4,localized,M3,2,affected,before,0.13156381992561028,0.050292655293136874,0.8833333333333333,0.5111105178747457,0.8666666666666667,0.4845293412354483
fresh_b04_localized_3.0,fresh,4,localized,M3,2,affected,during,0.3914099946347452,0.2503202672165483,0.21388888888888888,0.5109477610106081,0.20555555555555552,0.48437504882039484
fresh_b04_localized_3.0,fresh,4,localized,M3,2,group,after,3.417697917650261,19.025183795097643,0.7901785714285714,10.986280783934257,0.8883928571428571,14.480778190888417
fresh_b04_localized_3.0,fresh,4,localized,M3,2,group,before,4.071633591964559,25.969320078251204,0.703125,11.04328699807218,0.828125,14.555916844147738
fresh_b04_localized_3.0,fresh,4,localized,M3,2,group,during,5.2838160300718995,47.62950453392841,0.5989583333333334,10.98225552389306,0.7447916666666666,14.475472583015879
fresh_b04_localized_3.0,fresh,4,localized,M3,2,household,after,0.10583803637119071,0.0502996061289118,0.9249407110634664,0.5155361054245144,0.9176528918268468,0.4887247685355665
fresh_b04_localized_3.0,fresh,4,localized,M3,2,household,before,0.13784823861677875,0.06413610862483583,0.8927707322673313,0.5191890337597741,0.88134784069058,0.4921877200851127
fresh_b04_localized_3.0,fresh,4,localized,M3,2,household,during,0.16549791327045443,0.08199443974335512,0.8269683959398173,0.5159274247195028,0.8110565614215925,0.4890957366013418
fresh_b04_localized_3.0,fresh,4,localized,M3,2,regional,after,40.41715762556544,2560.301124915884,0.6428571428571429,105.76289788579076,0.8571428571428571,148.9612814271145
fresh_b04_localized_3.0,fresh,4,localized,M3,2,regional,before,51.16711877803252,3787.752231897327,0.625,106.94015658139041,0.75,150.61938618193227
fresh_b04_localized_3.0,fresh,4,localized,M3,2,regional,during,65.1816236304471,7058.955708831316,0.5833333333333334,105.600581302671,0.6666666666666666,148.73266736016163
fresh_b04_localized_3.0,fresh,4,localized,M3,12,affected,after,0.12512441482747214,0.07218695951801714,0.9078947368421053,0.5341137136407262,0.893859649122807,0.4943760374835225
fresh_b04_localized_3.0,fresh,4,localized,M3,12,affected,during,0.4404103406048579,0.3108547035987903,0.15999999999999995,0.5345476743637827,0.14666666666666664,0.4947777118408908
fresh_b04_localized_3.0,fresh,4,localized,M3,12,group,after,6.654152175839995,68.12599558348262,0.7549342105263158,19.085090381026568,0.8026315789473685,21.22837978470109
fresh_b04_localized_3.0,fresh,4,localized,M3,12,group,during,7.599450488295567,79.8605316037497,0.65625,19.221329748107273,0.73125,21.379919073657863
fresh_b04_localized_3.0,fresh,4,localized,M3,12,household,after,0.12274750142515362,0.057456186728220414,0.9162260539800876,0.5377130325103292,0.9022454147100931,0.49770756961787804
fresh_b04_localized_3.0,fresh,4,localized,M3,12,household,during,0.16775331506821173,0.08859602645579881,0.831494834214842,0.5387109808692427,0.8081600471975514,0.49863127133661855
fresh_b04_localized_3.0,fresh,4,localized,M3,12,regional,after,94.5828637036703,14088.753321909888,0.7368421052631579,261.66778240359343,0.7368421052631579,272.07676941247746
fresh_b04_localized_3.0,fresh,4,localized,M3,12,regional,during,102.23726428964846,12585.967990256428,0.6,264.05484352700785,0.7,274.55878639172863
fresh_b04_localized_3.0,fresh,4,localized,M3b,2,affected,after,0.11827502046545216,0.07989159012539086,0.8964285714285715,0.5131933058874482,0.8880952380952382,0.4862732873507678
