matched_background_detected,matched_background_localized,detection_excess,localization_excess,episode,phase,background,family,method,detected,localized,delay_steps,missed,negative_alarms,negative_steps,negative_alarm_rate,event_peak_score,false_house_alarms,false_group_alarms,correct_house_instances,fine_exposed,probe_exposed,first_fine_exposure,first_probe_exposure,changed_schedule_steps,changed_schedule,affected_reads,additional_affected_vs_control,requested,read,fine_bytes,median_seconds,p95_seconds,peak_gpu_bytes,peak_host_bytes,retained_bytes,state_bytes,recomputed_groups
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M3b,True,False,4,False,2,24,0.08333333333333333,1.1497485349359382,0,4,0,True,True,10.0,14.0,0,False,27,0,10032,9786,166656,0.0702776331454515,0.07145271180197592,181445120,1423867904,2365440.0,4780032.0,768
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M3b_fixed,True,False,4,False,2,24,0.08333333333333333,1.1497485349359382,0,4,0,True,True,10.0,14.0,0,False,27,0,10032,9786,166656,0.06982816616073251,0.07078517093323168,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M4,True,False,0,False,7,24,0.2916666666666667,1.2093647268712715,4,8,0,True,False,10.0,,0,False,1536,0,201312,196281,3224064,0.06995835527777665,0.07117441589944061,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M0,False,False,7,True,6,48,0.125,,0,0,0,False,False,,,0,False,0,0,0,0,0,0.0704288999550044,0.07125012679025527,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M2,False,False,7,True,5,48,0.10416666666666667,,0,0,0,False,False,,,0,False,0,0,10032,9770,166656,0.07060924824327225,0.07156298314221202,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M3,False,False,7,True,5,48,0.10416666666666667,,0,0,0,False,False,,,0,False,0,0,10032,9789,166656,0.0703992811031639,0.07363954889588054,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M3b,False,False,7,True,5,48,0.10416666666666667,,0,0,0,False,False,,,0,False,0,0,10032,9786,166656,0.07079472253099081,0.07183288228698075,181445120,1423867904,2365440.0,4780032.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M3b_fixed,False,False,7,True,5,48,0.10416666666666667,,0,0,0,False,False,,,0,False,0,0,10032,9786,166656,0.0704342909157276,0.07229211563244461,181445120,1423867904,2365440.0,41017344.0,768
False,False,0,0,fresh_b06_none_0.0,fresh,6,none,M4,False,False,7,True,14,48,0.2916666666666667,,0,0,0,False,False,,,0,False,0,0,201312,196281,3224064,0.07080598687753076,0.07178552332334213,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,1,original_b00_localized_3.0,original,0,localized,M0,True,True,0,False,3,28,0.10714285714285714,1.487509758262294,0,3,0,False,False,,,0,False,0,0,0,0,0,0.0696458886377513,0.07247105999849734,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,1,original_b00_localized_3.0,original,0,localized,M2,True,True,0,False,1,28,0.03571428571428571,1.197898884214748,1,1,0,True,True,10.0,11.0,0,False,27,0,10032,9958,166656,0.0713844373822212,0.0760164425708353,181463552,1431048192,2365440.0,2365440.0,768
False,False,1,1,original_b00_localized_3.0,original,0,localized,M3,True,True,0,False,2,28,0.07142857142857142,1.2523580048427765,0,0,0,True,True,10.0,11.0,0,False,34,0,10032,9965,166656,0.07133823353797195,0.0735729032196104,181463552,1431048192,2365440.0,2365440.0,768
False,False,1,1,original_b00_localized_3.0,original,0,localized,M3b,True,True,0,False,2,28,0.07142857142857142,1.1920182200539564,0,0,0,True,True,11.0,11.0,5,True,79,66,10032,9951,166656,0.07020423281937829,0.0714763090014457,181445120,1423867904,2365440.0,4780032.0,768
False,False,1,1,original_b00_localized_3.0,original,0,localized,M3b_fixed,True,True,0,False,2,28,0.07142857142857142,1.1920182200539564,0,0,0,True,True,11.0,11.0,5,True,79,66,10032,9951,166656,0.06963846413418645,0.07075764820910989,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,1,original_b00_localized_3.0,original,0,localized,M4,True,True,0,False,9,28,0.32142857142857145,1.2538261587795407,1,1,0,True,False,10.0,,0,False,640,0,201312,200020,3224064,0.07134941872209305,0.07246234603226183,181463552,1431048192,2365440.0,2365440.0,768
True,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M0,True,False,2,False,3,24,0.125,1.1559617825218556,0,3,0,False,False,,,0,False,0,0,0,0,0,0.07001352403312919,0.07353299064561722,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M2,True,False,2,False,1,24,0.041666666666666664,1.1215104802891482,1,2,0,True,True,11.0,11.0,0,False,65,0,10032,9958,166656,0.07158454600721595,0.07339462018571791,181463552,1439326208,2365440.0,2365440.0,768
False,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M3,False,False,7,True,2,24,0.08333333333333333,0.97322251742721,0,1,0,True,True,11.0,11.0,0,False,68,0,10032,9965,166656,0.0716295759193599,0.07417240692302579,181463552,1439326208,2365440.0,2365440.0,768
False,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b,False,False,7,True,2,24,0.08333333333333333,0.9263317425640238,0,1,0,True,True,11.0,11.0,0,False,72,0,10032,9955,166656,0.07044200086966156,0.07326547629199923,181445120,1423867904,2365440.0,4780032.0,768
False,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M3b_fixed,False,False,7,True,2,24,0.08333333333333333,0.9263317425640238,0,1,0,True,True,11.0,11.0,0,False,72,0,10032,9955,166656,0.06991564622148869,0.07322270260192451,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,0,original_b00_cancel_exact_3.0,original,0,cancel_exact,M4,True,False,1,False,9,24,0.375,1.0713598705614298,1,2,0,True,False,11.0,,0,False,1412,0,201312,200020,3224064,0.07163954433053725,0.0743891490157693,181463552,1439326208,2365440.0,2365440.0,768
True,False,0,0,original_b00_delayed_3.0,original,0,delayed,M0,True,False,3,False,3,24,0.125,1.150719051115468,0,4,0,False,False,,,0,False,0,0,0,0,0,0.06961603881791231,0.07322116959840053,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,original_b00_delayed_3.0,original,0,delayed,M2,True,False,3,False,1,24,0.041666666666666664,1.1209664992001394,1,2,0,True,True,10.0,12.0,0,False,55,0,10032,9958,166656,0.0711179347708821,0.07475657309405502,181463552,1454198784,2365440.0,2365440.0,768
False,False,0,0,original_b00_delayed_3.0,original,0,delayed,M3,False,False,7,True,2,24,0.08333333333333333,0.9688085788916402,0,1,0,True,True,10.0,12.0,0,False,64,0,10032,9965,166656,0.0713330367580056,0.07276036199182268,181463552,1454198784,2365440.0,2365440.0,768
False,False,0,0,original_b00_delayed_3.0,original,0,delayed,M3b,False,False,7,True,2,24,0.08333333333333333,0.9221304717323195,0,1,0,True,True,11.0,12.0,0,False,212,0,10032,9955,166656,0.07032998139038679,0.07346702869981525,181445120,1423867904,2365440.0,4780032.0,768
False,False,0,0,original_b00_delayed_3.0,original,0,delayed,M3b_fixed,False,False,7,True,2,24,0.08333333333333333,0.9221304717323195,0,1,0,True,True,11.0,12.0,0,False,212,0,10032,9955,166656,0.06967027438804504,0.07221233509480947,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,0,original_b00_delayed_3.0,original,0,delayed,M4,True,False,2,False,9,24,0.375,1.0711980653436826,1,2,0,True,False,10.0,,0,False,1440,0,201312,200020,3224064,0.07134397793561215,0.0734503011684864,181463552,1454198784,2365440.0,2365440.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M0,False,False,7,True,6,48,0.125,,0,0,0,False,False,,,0,False,0,0,0,0,0,0.06979810679331419,0.07067599166184658,181445120,1424113664,2365440.0,2365440.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M2,False,False,7,True,3,48,0.0625,,0,0,0,False,False,,,0,False,0,0,10032,9958,166656,0.07499070744961495,0.07683386206626887,181463552,1461207040,2365440.0,2365440.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M3,False,False,7,True,3,48,0.0625,,0,0,0,False,False,,,0,False,0,0,10032,9965,166656,0.074876629281789,0.076502822432667,181463552,1461207040,2365440.0,2365440.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M3b,False,False,7,True,3,48,0.0625,,0,0,0,False,False,,,0,False,0,0,10032,9955,166656,0.07020772295072669,0.07147884233854705,181445120,1424113664,2365440.0,4780032.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M3b_fixed,False,False,7,True,3,48,0.0625,,0,0,0,False,False,,,0,False,0,0,10032,9955,166656,0.0696537843905389,0.07080608382821077,181445120,1424113664,2365440.0,41017344.0,768
False,False,0,0,original_b00_none_0.0,original,0,none,M4,False,False,7,True,11,48,0.22916666666666666,,0,0,0,False,False,,,0,False,0,0,201312,200020,3224064,0.0749496966600418,0.07656228025443844,181463552,1461207040,2365440.0,2365440.0,768
