origin,method,seconds,queries,complete_seconds,amortized_complete_seconds
24,cpu_reference_eigen_corrected,0.520269151777029,16,0.7379460660740733,1.0520519436977338
24,cpu_rjd_corrected,0.3351349253207445,16,0.5528118396177888,0.8707202315854374
24,gpu_cholesky,0.003833955153822899,16,0.22151086945086718,0.5763618030177895
24,gpu_pcg,0.16042617801576853,16,0.3781030923128128,0.7329540258797351
24,gpu_rjd_corrected,0.14143176842480898,16,0.35910868272185326,0.7182894446013961
24,cpu_cholesky_cached,0.004506996832787991,16,0.22218391112983227,
25,gpu_cholesky_kernel,0.002400086261332035,16,,
25,gpu_pcg_kernel,0.1407456947490573,16,,
25,gpu_rjd_corrected_kernel,0.02364194206893444,16,,
25,gpu_cholesky_cached,0.0005489746108651161,16,0.22400359343737364,
25,cpu_cholesky,0.015742797404527664,16,0.2375436807051301,0.5511222443601582
25,cpu_banded,0.0036119455471634865,16,0.22541282884776592,0.538991392502794
25,cpu_information_smoother,0.02436832431703806,16,0.2461692076176405,0.5597477712726686
25,cpu_pcg,1.3286994099617004,16,1.5505002932623029,1.864078856917331
25,cpu_identity_corrected,1.5208480916917324,16,1.7426489749923348,2.056227538647363
25,cpu_reference_eigen_corrected,0.5333429547026753,16,0.7551438380032778,1.0692497156269383
25,cpu_rjd_corrected,0.3450002493336797,16,0.5668011326342821,0.8847095246019308
25,gpu_cholesky,0.004066260531544685,16,0.22586714383214712,0.5807180773990694
25,gpu_pcg,0.17621842306107283,16,0.39801930636167526,0.7528702399285976
25,gpu_rjd_corrected,0.14946514274924994,16,0.37126602604985237,0.7304467879293952
25,cpu_cholesky_cached,0.0044139064848423,16,0.22621478978544474,
26,gpu_cholesky_kernel,0.002244018018245697,16,,
26,gpu_pcg_kernel,0.13584406208246946,16,,
26,gpu_rjd_corrected_kernel,0.02422244753688574,16,,
26,gpu_cholesky_cached,0.0005416553467512131,16,0.22108956146985292,
26,cpu_cholesky,0.014584849588572979,16,0.23347261175513268,0.5470511754101608
26,cpu_banded,0.003406568430364132,16,0.22229433059692383,0.535872894251952
26,cpu_information_smoother,0.021224794909358025,16,0.24011255707591772,0.5536911207309458
26,cpu_pcg,1.3290105555206537,16,1.5478983176872134,1.8614768813422415
26,cpu_identity_corrected,1.5342476209625602,16,1.7531353831291199,2.066713946784148
26,cpu_reference_eigen_corrected,0.5380203099921346,16,0.7569080721586943,1.0710139497823548
26,cpu_rjd_corrected,0.33414121344685555,16,0.5530289756134152,0.8709373675810639
26,gpu_cholesky,0.003925340250134468,16,0.22281310241669416,0.5776640359836165
26,gpu_pcg,0.1687573241069913,16,0.387645086273551,0.7424960198404733
26,gpu_rjd_corrected,0.14914812333881855,16,0.36803588550537825,0.7272166473849211
26,cpu_cholesky_cached,0.0044599659740924835,16,0.22334772814065218,
27,gpu_cholesky_kernel,0.002284787595272064,16,,
27,gpu_pcg_kernel,0.13711198046803474,16,,
27,gpu_rjd_corrected_kernel,0.02503919880837202,16,,
27,gpu_cholesky_cached,0.0005475245416164398,16,0.2226640060544014,
27,cpu_cholesky,0.013264121487736702,16,0.23389326687902212,0.5474718305340502
27,cpu_banded,0.002639584243297577,16,0.223268729634583,0.5368472932896111
27,cpu_information_smoother,0.021136585623025894,16,0.2417657310143113,0.5553442946693394
27,cpu_pcg,1.2981332438066602,16,1.5187623891979456,1.8323409528529737
27,cpu_identity_corrected,1.5667735571041703,16,1.7874027024954557,2.100981266150484
27,cpu_reference_eigen_corrected,0.5449515338987112,16,0.7655806792899966,1.0796865569136571
27,cpu_rjd_corrected,0.3286863062530756,16,0.549315451644361,0.8672238436120097
27,gpu_cholesky,0.003787212073802948,16,0.22441635746508837,0.5792672910320107
27,gpu_pcg,0.17390866670757532,16,0.39453781209886074,0.7493887456657831
27,gpu_rjd_corrected,0.14574179518967867,16,0.3663709405809641,0.7255517024605069
27,cpu_cholesky_cached,0.004535946063697338,16,0.22516509145498276,
28,gpu_cholesky_kernel,0.0022712573409080505,16,,
28,gpu_pcg_kernel,0.1364709660410881,16,,
28,gpu_rjd_corrected_kernel,0.02313818782567978,16,,
28,gpu_cholesky_cached,0.0005418434739112854,16,0.22120181005448103,
28,cpu_cholesky,0.0132120531052351,16,0.23222334496676922,0.5458019086217973
28,cpu_banded,0.0025990046560764313,16,0.22161029651761055,0.5351888601726387
28,cpu_information_smoother,0.022927789017558098,16,0.24193908087909222,0.5555176445341203
28,cpu_pcg,1.2774663837626576,16,1.4964776756241918,1.8100562392792199
28,cpu_identity_corrected,1.4697674624621868,16,1.688778754323721,2.002357317978749
28,cpu_reference_eigen_corrected,0.508714203722775,16,0.7277254955843091,1.0418313732079696
28,cpu_rjd_corrected,0.3284961674362421,16,0.5475074592977762,0.8654158512654249
28,gpu_cholesky,0.003933500498533249,16,0.22294479236006737,0.5777957259269897
28,gpu_pcg,0.17110237199813128,16,0.3901136638596654,0.7449645974265877
28,gpu_rjd_corrected,0.1424935581162572,16,0.3615048499777913,0.7206856118573342
28,cpu_cholesky_cached,0.004131469875574112,16,0.22314276173710823,
29,gpu_cholesky_kernel,0.002186128869652748,16,,
29,gpu_pcg_kernel,0.14142174925655127,16,,
29,gpu_rjd_corrected_kernel,0.02431272529065609,16,,
29,gpu_cholesky_cached,0.0005418546497821808,16,0.2203652709722519,
29,cpu_cholesky,0.013313722796738148,16,0.2317138323560357,0.5452923960110638
29,cpu_banded,0.002579396590590477,16,0.22097950614988804,0.5345580698049162
29,cpu_information_smoother,0.020620611496269703,16,0.23902072105556726,0.5525992847105954
29,cpu_pcg,1.3806800805032253,16,1.5990801900625229,1.912658753717551
29,cpu_identity_corrected,1.543293903581798,16,1.7616940131410956,2.0752725767961238
29,cpu_reference_eigen_corrected,0.5348784131929278,16,0.7532785227522254,1.0673844003758859
29,cpu_rjd_corrected,0.3348513375967741,16,0.5532514471560717,0.8711598391237203
29,gpu_cholesky,0.0036224452778697014,16,0.22202255483716726,0.5768734884040896
29,gpu_pcg,0.1765259113162756,16,0.39492602087557316,0.7497769544424955
29,gpu_rjd_corrected,0.1521681249141693,16,0.3705682344734669,0.7297489963530097
29,cpu_cholesky_cached,0.004284089431166649,16,0.2226841989904642,
30,gpu_cholesky_kernel,0.002299608662724495,16,,
30,gpu_pcg_kernel,0.139591115526855,16,,
30,gpu_rjd_corrected_kernel,0.023992358706891537,16,,
30,gpu_cholesky_cached,0.0005401242524385452,16,0.22305313404649496,
30,cpu_cholesky,0.013524040579795837,16,0.23460837360471487,0.548186937259743
30,cpu_banded,0.0027749724686145782,16,0.2238593054935336,0.5374378691485617
30,cpu_information_smoother,0.024199397303164005,16,0.24528373032808304,0.5588622939831112
30,cpu_pcg,1.152235179208219,16,1.373319512233138,1.6868980758881662
30,cpu_identity_corrected,1.3116667941212654,16,1.5327511271461844,1.8463296908012126
30,cpu_reference_eigen_corrected,0.4625206049531698,16,0.6836049379780889,0.9977108156017493
30,cpu_rjd_corrected,0.30279025435447693,16,0.523874587379396,0.8417829793470446
30,gpu_cholesky,0.003740055486559868,16,0.2248243885114789,0.5796753220784012
30,gpu_pcg,0.17085779551416636,16,0.3919421285390854,0.7467930621060077
30,gpu_rjd_corrected,0.14708999264985323,16,0.36817432567477226,0.7273550875543151
30,cpu_cholesky_cached,0.004203809425234795,16,0.22528814245015383,
31,gpu_cholesky_kernel,0.0022493181750178337,16,,
31,gpu_pcg_kernel,0.14293095376342535,16,,
31,gpu_rjd_corrected_kernel,0.024093258194625378,16,,
31,gpu_cholesky_cached,0.0005479650571942329,16,0.2138046519830823,
31,cpu_cholesky,0.013195283710956573,16,0.22503838501870632,0.5386169486737344
31,cpu_banded,0.002608954906463623,16,0.21445205621421337,0.5280306198692415
31,cpu_information_smoother,0.020927008241415024,16,0.23277010954916477,0.5463486732041929
31,cpu_pcg,1.0415588235482574,16,1.253401924856007,1.5669804885110352
31,cpu_identity_corrected,1.2391274608671665,16,1.4509705621749163,1.7645491258299444
31,cpu_reference_eigen_corrected,0.44689840730279684,16,0.6587415086105466,0.9728473862342071
31,cpu_rjd_corrected,0.29284490179270506,16,0.5046880031004548,0.8225963950681034
31,gpu_cholesky,0.0036753229796886444,16,0.2155184242874384,0.5703693578543607
31,gpu_pcg,0.18080349825322628,16,0.39264659956097603,0.7474975331278984
31,gpu_rjd_corrected,0.14604457467794418,16,0.35788767598569393,0.7170684378652368
31,cpu_cholesky_cached,0.00419284962117672,16,0.21603595092892647,
