family,magnitude,method,horizon,level,phase,mae,mse,coverage,width,adjusted_coverage,adjusted_width,score,rmse
cancel_approx,1.0,M1,12,household,after,0.13681377004337347,0.06444167237718156,0.8967671497553865,0.5412398408605852,0.878147049193943,0.4959479766041279,1.0093229207514065,0.25385364361612295
cancel_approx,1.0,M1,12,household,during,0.12983624134271884,0.06485860908007125,0.9050005632385323,0.5416515721551375,0.8887537656646551,0.4963252535283712,0.9982822022131227,0.25467353431417106
cancel_approx,1.0,M1,12,regional,after,82.59107112170281,10516.777508871754,0.8020304934529072,279.4178969978152,0.8783720159151194,333.20480576743466,411.2337142042414,102.55134084385125
cancel_approx,1.0,M1,12,regional,during,96.36912342659537,13007.732669697889,0.7707208361813624,280.7173422563227,0.8706923558897243,334.75438941836944,432.37255892454664,114.05144746866604
cancel_approx,1.0,M2,2,affected,after,0.13025717370494802,0.058174560467416384,0.8884295702495413,0.5132056525526114,0.8786179336624161,0.4890645567631949,0.9870547129453175,0.2411940307458217
cancel_approx,1.0,M2,2,affected,before,0.12477524980069196,0.054282809718933636,0.908376798471424,0.5180557769234033,0.9016815547459405,0.493686532210756,0.9098546281227978,0.23298671575635732
cancel_approx,1.0,M2,2,affected,during,0.12975335372601376,0.05250587012422518,0.8845034198641081,0.5137175929126532,0.8706920211479157,0.48955241554656503,0.9205353996263567,0.22914159405098233
cancel_approx,1.0,M2,2,group,after,3.7936878221193613,22.871402886039004,0.7614330374419505,10.985446973390202,0.876375182748538,14.288704918045063,20.13704625118817,4.782405554325041
cancel_approx,1.0,M2,2,group,before,3.9246980435878696,25.832775557055857,0.7456194196428572,11.07164447405263,0.8330512152777778,14.400821489598481,22.800041790806585,5.082595356415446
cancel_approx,1.0,M2,2,group,during,3.387456913359002,20.42219679045135,0.8037109375,10.998284448937072,0.8899739583333333,14.305402545408443,20.15061481460553,4.519092474208882
cancel_approx,1.0,M2,2,household,after,0.13539668999473128,0.06186979601588232,0.8813090486571639,0.5162381526880835,0.8709451641986559,0.49195440867200046,1.0376179024515877,0.2487363986550467
cancel_approx,1.0,M2,2,household,before,0.1292051634484998,0.0672260485204059,0.9053989522027712,0.5200935016143524,0.8961633522678555,0.49562840272178316,1.0019016561347323,0.25927986524295693
cancel_approx,1.0,M2,2,household,during,0.11971177207757527,0.057411594608248975,0.9010455465069387,0.5163570961489468,0.8920901764577351,0.4920677570552025,0.966728970807804,0.23960716727228545
cancel_approx,1.0,M2,2,regional,after,42.12952840192094,2871.915540210315,0.6817283711730306,105.59746811438676,0.8343701625386997,139.37577174566948,237.26103830645746,53.5902560192645
cancel_approx,1.0,M2,2,regional,before,45.60774565219313,3883.0773910607268,0.7273313492063492,107.46329667288795,0.7925595238095238,141.83843775395405,344.2632738215198,62.31434338144571
cancel_approx,1.0,M2,2,regional,during,35.96010930657169,2421.1568701785814,0.7708333333333334,105.89195448221095,0.84375,139.76445781472955,236.2926826911137,49.20525246534745
cancel_approx,1.0,M2,12,affected,after,0.12724000230073174,0.05524901751294961,0.9049063557806499,0.5329181565819869,0.8898336270764373,0.4925148684449685,0.9331150042458782,0.2350510955365867
cancel_approx,1.0,M2,12,affected,during,0.14054479680438495,0.058972147133497695,0.8848202961407201,0.533499179169875,0.8615176219398033,0.4930518406984054,0.9489018141540955,0.24284181504324517
cancel_approx,1.0,M2,12,group,after,5.624759536724716,48.69290667905389,0.834479279600508,19.09097075625135,0.8805161580915891,21.560277189574435,28.585754290975043,6.978030286481558
cancel_approx,1.0,M2,12,group,during,6.042431210220057,54.57646417549426,0.8019553035875261,19.168091181544607,0.8604654082092583,21.64737269495915,29.638499874420415,7.387588522345722
cancel_approx,1.0,M2,12,household,after,0.13398087278760634,0.06264545588787228,0.8971814923985364,0.5380936543111613,0.8812328570073643,0.4972979848611371,1.008185722786747,0.25029074271309415
cancel_approx,1.0,M2,12,household,during,0.12753723259816488,0.06378577902321181,0.9046498375765336,0.5385262885779452,0.8903290306333371,0.4976978188813484,0.997101160032511,0.2525584665443069
cancel_approx,1.0,M2,12,regional,after,77.35737155745676,9024.793449713301,0.8400372440458648,261.6997741941493,0.8813199268802717,286.6283747274788,380.4614750772944,94.99891288700782
cancel_approx,1.0,M2,12,regional,during,86.89713769534112,10142.80051510527,0.7983210868079289,263.04806219526114,0.8553500227842333,288.10509590392326,369.62607347120576,100.7114716162229
cancel_approx,1.0,M3,2,affected,after,0.1303637659533547,0.05706086288023448,0.8911101573697303,0.5133218134581161,0.8771066202591341,0.4866256346100055,0.9729871838062618,0.2388741569953403
cancel_approx,1.0,M3,2,affected,before,0.12321763789546436,0.05262749913377946,0.9102383339890074,0.518340480071233,0.9010923656010537,0.49138329688243365,0.8913266783889398,0.22940684195066952
cancel_approx,1.0,M3,2,affected,during,0.13080643978270973,0.05258176487691487,0.8829035350781445,0.5136568674399973,0.8674273284553917,0.4869432635365129,0.9186523180474503,0.22930714092002208
cancel_approx,1.0,M3,2,group,after,3.7781396552321262,22.67101607386933,0.7613837222114723,10.995627165681306,0.8786094515931373,14.493097453760738,19.982174125957886,4.761409042906242
cancel_approx,1.0,M3,2,group,before,3.896479594878897,25.242930140544736,0.741610863095238,11.065325167879617,0.8448722718253968,14.584964877325746,22.337151346165427,5.024234284002363
cancel_approx,1.0,M3,2,group,during,3.4257140013741205,20.902933837625046,0.798828125,10.993175592616165,0.8893229166666666,14.489866088526838,20.479961015420436,4.571972641828147
cancel_approx,1.0,M3,2,household,after,0.1354744375769769,0.06201128057052227,0.8817332571705032,0.5162010559589906,0.8701414639355489,0.489355137180226,1.0363364624217803,0.2490206428602301
cancel_approx,1.0,M3,2,household,before,0.12846879927422125,0.06706386820726963,0.9058692673867428,0.5200769526750562,0.8962857520273309,0.4930294612585892,1.00082827490863,0.25896692492916856
cancel_approx,1.0,M3,2,household,during,0.11929855835307597,0.05659345594633417,0.9006029827796573,0.5159390535313938,0.890750096389507,0.4891067606369816,0.9618295937881344,0.23789379131522995
cancel_approx,1.0,M3,2,regional,after,42.11828929779274,2858.6640676940033,0.6683173159614723,105.86100498611312,0.8261061661506708,149.099459934637,226.26931403970724,53.46647611068082
cancel_approx,1.0,M3,2,regional,before,43.81283964844903,3692.226204914071,0.6993551587301587,107.2894020223865,0.774702380952381,151.1112793643556,323.2621456595321,60.76369150170249
cancel_approx,1.0,M3,2,regional,during,35.979019187785575,2549.785572093788,0.7604166666666666,105.78787979463269,0.8645833333333334,148.99646708510966,238.14836164776088,50.49540149453005
cancel_approx,1.0,M3,12,affected,after,0.12783694181463698,0.05494450336364947,0.904797389541617,0.5329426148347373,0.8903352502796461,0.4932920675864382,0.9298125623426856,0.2344024389029463
cancel_approx,1.0,M3,12,affected,during,0.14102824178681847,0.059167348564431524,0.8828787409049507,0.5334511081206498,0.8620540415709469,0.4937627293375901,0.9515488931464751,0.24324339367068434
cancel_approx,1.0,M3,12,group,after,5.948698371058354,54.44809178080946,0.8051404359728713,19.098638733540316,0.8485746872061527,21.243449641163743,30.805344207370094,7.3788950243792915
cancel_approx,1.0,M3,12,group,during,6.046803041134999,53.28425154571166,0.8177510885972342,19.159348854456482,0.8639201140202284,21.310977616030698,29.044059916331456,7.299606259635629
cancel_approx,1.0,M3,12,household,after,0.13482346254989183,0.0629638175931929,0.895731083150669,0.5379847020840833,0.8795091218903988,0.49795902717073115,1.0060144733542657,0.25092592052873475
cancel_approx,1.0,M3,12,household,during,0.12784082928180532,0.06318508897761563,0.9041327481066143,0.5384940558798496,0.8900740204960006,0.4984304854104225,0.9935233347122403,0.251366443618904
cancel_approx,1.0,M3,12,regional,after,83.48081318683896,10509.31710178105,0.811480534152948,261.8493967010445,0.8508894011480218,272.26560821745255,433.48557831019093,102.51496038033204
cancel_approx,1.0,M3,12,regional,during,86.70759309986673,9864.047669269303,0.8479921394395078,262.8976036628264,0.873978981544771,273.35551222174996,364.90626500214705,99.31791212701414
cancel_approx,1.0,M3_fixed,2,affected,after,0.1303637659533547,0.05706086288023448,0.8911101573697303,0.5133218134581161,0.8771066202591341,0.4866256346100055,0.9729871838062618,0.2388741569953403
cancel_approx,1.0,M3_fixed,2,affected,before,0.12321763789546436,0.05262749913377946,0.9102383339890074,0.518340480071233,0.9010923656010537,0.49138329688243365,0.8913266783889398,0.22940684195066952
cancel_approx,1.0,M3_fixed,2,affected,during,0.13080643978270973,0.05258176487691487,0.8829035350781445,0.5136568674399973,0.8674273284553917,0.4869432635365129,0.9186523180474503,0.22930714092002208
cancel_approx,1.0,M3_fixed,2,group,after,3.7781396552321262,22.67101607386933,0.7613837222114723,10.995627165681306,0.8786094515931373,14.493097453760738,19.982174125957886,4.761409042906242
cancel_approx,1.0,M3_fixed,2,group,before,3.896479594878897,25.242930140544736,0.741610863095238,11.065325167879617,0.8448722718253968,14.584964877325746,22.337151346165427,5.024234284002363
cancel_approx,1.0,M3_fixed,2,group,during,3.4257140013741205,20.902933837625046,0.798828125,10.993175592616165,0.8893229166666666,14.489866088526838,20.479961015420436,4.571972641828147
cancel_approx,1.0,M3_fixed,2,household,after,0.1354744375769769,0.06201128057052227,0.8817332571705032,0.5162010559589906,0.8701414639355489,0.489355137180226,1.0363364624217803,0.2490206428602301
cancel_approx,1.0,M3_fixed,2,household,before,0.12846879927422125,0.06706386820726963,0.9058692673867428,0.5200769526750562,0.8962857520273309,0.4930294612585892,1.00082827490863,0.25896692492916856
cancel_approx,1.0,M3_fixed,2,household,during,0.11929855835307597,0.05659345594633417,0.9006029827796573,0.5159390535313938,0.890750096389507,0.4891067606369816,0.9618295937881344,0.23789379131522995
cancel_approx,1.0,M3_fixed,2,regional,after,42.11828929779274,2858.6640676940033,0.6683173159614723,105.86100498611312,0.8261061661506708,149.099459934637,226.26931403970724,53.46647611068082
cancel_approx,1.0,M3_fixed,2,regional,before,43.81283964844903,3692.226204914071,0.6993551587301587,107.2894020223865,0.774702380952381,151.1112793643556,323.2621456595321,60.76369150170249
cancel_approx,1.0,M3_fixed,2,regional,during,35.979019187785575,2549.785572093788,0.7604166666666666,105.78787979463269,0.8645833333333334,148.99646708510966,238.14836164776088,50.49540149453005
cancel_approx,1.0,M3_fixed,12,affected,after,0.12783694181463698,0.05494450336364947,0.904797389541617,0.5329426148347373,0.8903352502796461,0.4932920675864382,0.9298125623426856,0.2344024389029463
cancel_approx,1.0,M3_fixed,12,affected,during,0.14102824178681847,0.059167348564431524,0.8828787409049507,0.5334511081206498,0.8620540415709469,0.4937627293375901,0.9515488931464751,0.24324339367068434
cancel_approx,1.0,M3_fixed,12,group,after,5.948698371058354,54.44809178080946,0.8051404359728713,19.098638733540316,0.8485746872061527,21.243449641163743,30.805344207370094,7.3788950243792915
cancel_approx,1.0,M3_fixed,12,group,during,6.046803041134999,53.28425154571166,0.8177510885972342,19.159348854456482,0.8639201140202284,21.310977616030698,29.044059916331456,7.299606259635629
cancel_approx,1.0,M3_fixed,12,household,after,0.13482346254989183,0.0629638175931929,0.895731083150669,0.5379847020840833,0.8795091218903988,0.49795902717073115,1.0060144733542657,0.25092592052873475
cancel_approx,1.0,M3_fixed,12,household,during,0.12784082928180532,0.06318508897761563,0.9041327481066143,0.5384940558798496,0.8900740204960006,0.4984304854104225,0.9935233347122403,0.251366443618904
cancel_approx,1.0,M3_fixed,12,regional,after,83.48081318683896,10509.31710178105,0.811480534152948,261.8493967010445,0.8508894011480218,272.26560821745255,433.48557831019093,102.51496038033204
cancel_approx,1.0,M3_fixed,12,regional,during,86.70759309986673,9864.047669269303,0.8479921394395078,262.8976036628264,0.873978981544771,273.35551222174996,364.90626500214705,99.31791212701414
cancel_approx,1.0,M4,2,affected,after,0.11757852876149234,0.0490163493385031,0.8936769119747534,0.475274974079743,0.8822666859490519,0.4498246681295126,0.933446934106156,0.22139636252319753
cancel_approx,1.0,M4,2,affected,before,0.10412581244018233,0.04380681335641476,0.9136873225403667,0.4758533405682938,0.9048007374196086,0.45037206390660633,0.8589202207176916,0.20930077246970388
cancel_approx,1.0,M4,2,affected,during,0.10977693983186572,0.04162796856375286,0.9019071781669421,0.4754252950064792,0.8908948651235011,0.4499669395821868,0.8389190003484561,0.2040293326062526
cancel_approx,1.0,M4,2,group,after,3.4418055578841282,18.86073463811139,0.7742973923396113,10.499404307912897,0.8911540301427588,13.886883622183799,18.0649510007931,4.342894730258999
cancel_approx,1.0,M4,2,group,before,3.4944804516396113,21.574347261476532,0.7815972222222223,10.511418553221025,0.8733723958333333,13.902774088110194,20.84093743820505,4.644819400307888
cancel_approx,1.0,M4,2,group,during,3.1735473446403715,18.53074474637968,0.8079427083333334,10.500573586407054,0.8916015625,13.888430151290983,19.388538995694645,4.304735154034413
cancel_approx,1.0,M4,2,household,after,0.12000716588755117,0.05057543792557257,0.8860313509023328,0.4763832388859417,0.8750301331419293,0.4508735869151339,0.9605097112550225,0.2248898350872546
cancel_approx,1.0,M4,2,household,before,0.1097420579485723,0.053321087329932154,0.9082387080668192,0.4769785959951961,0.8995576524752833,0.4514370634891055,0.9270673748425932,0.23091359277862392
cancel_approx,1.0,M4,2,household,during,0.10480949165465171,0.04564744663730978,0.9046118575447955,0.47638612392584395,0.8954730250285725,0.4508763174652099,0.888611594602848,0.2136526307755413
cancel_approx,1.0,M4,2,regional,after,35.40465515606746,1942.8638293769814,0.7078313123495011,96.4312205757718,0.8793601651186791,136.42734842198118,177.49209867994762,44.07792905045542
cancel_approx,1.0,M4,2,regional,before,36.394131166541925,2752.3635161788616,0.7771329365079365,96.57515796724309,0.8592261904761905,136.63098575582342,270.92803483478406,52.462972811106134
cancel_approx,1.0,M4,2,regional,during,32.5514347325404,2006.392488491142,0.7916666666666667,96.44392846463552,0.90625,136.44532707631498,209.61996642201348,44.792772726089886
cancel_approx,1.0,M4,12,affected,after,0.12615076043998205,0.05479067861026951,0.9060473321408276,0.5291877713304677,0.891280496542235,0.4911173864332977,0.9279050699711792,0.23407408786593512
cancel_approx,1.0,M4,12,affected,during,0.13783395624644254,0.05849449545494031,0.8873066099361515,0.5293374159288184,0.8660701770401508,0.4912562654248721,0.9532180420638079,0.24185635293483673
cancel_approx,1.0,M4,12,group,after,5.478594567240399,48.21778453207292,0.8099182457668449,18.1749735642309,0.8268963105062244,19.064314025647928,30.52901563161365,6.943902687399422
cancel_approx,1.0,M4,12,group,during,5.077461152824908,40.120403399513954,0.8558553622197786,18.18067293784651,0.8745297617499778,19.070292281845852,26.233699062199346,6.334066892567046
cancel_approx,1.0,M4,12,household,after,0.13272296302936792,0.06126044904767667,0.8958599089017539,0.5335134892419355,0.8805092801153116,0.49513190715774036,1.0021168574428667,0.24750848277923057
cancel_approx,1.0,M4,12,household,during,0.12449435620860076,0.06064102515132515,0.9043427537685644,0.5335616943652958,0.891088505940498,0.4951766443483558,0.9885290443561849,0.2462539850465879
cancel_approx,1.0,M4,12,regional,after,75.63968852060435,8897.108770064358,0.8065471804695943,245.2541430245946,0.8065471804695943,242.4178086092602,419.37972518118073,94.32448658786518
cancel_approx,1.0,M4,12,regional,during,69.81941069294076,6590.379930451064,0.8686574390521759,245.34535772926512,0.8686574390521759,242.50796842693532,294.56001560155016,81.18115502042986
cancel_approx,3.0,M0,2,affected,after,0.13338638036826816,0.05844730709553489,0.8920927358358568,0.5294464526770537,0.8826588224158951,0.505237046916829,0.9976678745470983,0.24175877873519896
cancel_approx,3.0,M0,2,affected,before,0.1304566188473082,0.05703864942488699,0.9139089689096423,0.5295766559779511,0.9049776892617679,0.5053612965570176,0.9186162513756504,0.238827656323314
cancel_approx,3.0,M0,2,affected,during,0.16555226702844633,0.07153981173197062,0.7840346675524463,0.529612092591941,0.7671151121556058,0.5053951128005951,1.1807511754861497,0.26746927250054464
cancel_approx,3.0,M0,2,group,after,4.0750012517424405,27.51129835632733,0.7555591500580495,11.530220989000973,0.8631448268726349,15.137483133694753,22.991598401095683,5.245121386233814
cancel_approx,3.0,M0,2,group,before,4.201523279142469,30.53677942905076,0.7482483878968254,11.533923935956523,0.8453931051587301,15.142344558045428,25.867547326358554,5.526009358393339
cancel_approx,3.0,M0,2,group,during,3.7769885846354465,26.01736855481154,0.7864583333333334,11.531757048733295,0.869140625,15.139499754045096,23.505673986584252,5.100722356177754
cancel_approx,3.0,M0,2,household,after,0.14093487066098967,0.06794797638632023,0.8836965954246406,0.5342856132197863,0.8734179948865956,0.5098549325779838,1.0630231026620092,0.26066832639643855
cancel_approx,3.0,M0,2,household,before,0.1357049764450963,0.0724618367140797,0.907353562162701,0.5343413177696092,0.8985957965155368,0.5099080899881621,1.0203240442718866,0.2691873635854397
cancel_approx,3.0,M0,2,household,during,0.12662780991737968,0.06258093962287982,0.9010330821447305,0.5343088409725777,0.8924742571471735,0.5098770982213034,0.9879110732400728,0.250161826869888
cancel_approx,3.0,M0,2,regional,after,49.13517243451928,4098.36036558569,0.7339589783281734,117.55918261525602,0.820344212246302,158.78564577063258,313.8931543430393,64.01843770028826
cancel_approx,3.0,M0,2,regional,before,49.53579853608906,5025.096133209518,0.6899801587301587,117.61349233176222,0.8488095238095238,158.8590011922612,376.59194533085633,70.88791246192483
cancel_approx,3.0,M0,2,regional,during,43.25927608112879,3820.541763249688,0.7916666666666666,117.58033605926094,0.8802083333333333,158.81421744995083,316.5062610845894,61.81053116783327
cancel_approx,3.0,M0,12,affected,after,0.1306468679068406,0.05653010839648291,0.9074877388369047,0.5400195507540294,0.8904441541118406,0.4983248325465417,0.9355386491793379,0.23776061153286704
cancel_approx,3.0,M0,12,affected,during,0.17499254339053905,0.07789258641615811,0.7824921902761222,0.5401483620785815,0.7526241396267701,0.49844369839435754,1.2215807493341244,0.2790924334627474
cancel_approx,3.0,M0,12,group,after,7.062948675898841,71.87239529161307,0.7780678072326779,21.551371583215083,0.9319095632376883,28.86289579410078,32.55869426023851,8.477758860194896
cancel_approx,3.0,M0,12,group,during,9.155253393354876,120.2448759430117,0.6259241738548447,21.55389461354941,0.8244843325891309,28.86627478839559,44.148031897437505,10.965622460353616
cancel_approx,3.0,M0,12,household,after,0.13831431385158663,0.06633684545538904,0.8986740142346544,0.5462672096921043,0.8819197745336933,0.5040901119512908,1.0175948385018674,0.25755940179964126
cancel_approx,3.0,M0,12,household,during,0.1344418856441675,0.06795492599192818,0.9034491225932372,0.5462909357390598,0.8885594942628612,0.5041120061185661,1.017922724446081,0.26068165641626606
cancel_approx,3.0,M0,12,regional,after,104.4239420037084,14952.703154298553,0.7826725365949504,305.83860316745995,0.9269243575709093,402.7302903668496,452.4794455349076,122.28124612669987
cancel_approx,3.0,M0,12,regional,during,139.2832272719567,26887.27523044584,0.5513212997909794,305.8733878133195,0.795178286625655,402.77609501800293,677.1371243065872,163.97339793529267
cancel_approx,3.0,M1,2,affected,after,0.1338018833837626,0.05965696258374581,0.8891437696106479,0.5217472078924467,0.8756623620759253,0.4898962526290797,0.9971981445183752,0.24424774836985869
cancel_approx,3.0,M1,2,affected,before,0.12811146196162954,0.05550829744775475,0.9102597146677157,0.5248231744072958,0.9001729429649015,0.49278444148000633,0.907615139921562,0.23560198948174174
cancel_approx,3.0,M1,2,affected,during,0.1624373336677565,0.06995390183054667,0.7791599055676793,0.5224327783370121,0.7570434541416728,0.4905399712472636,1.18405969116636,0.2644879994074337
cancel_approx,3.0,M1,2,group,after,3.98389591447995,25.60344144647373,0.7544778766769866,11.26125826894812,0.8670523870184038,14.621310343040793,21.619620841135298,5.0599843326312515
cancel_approx,3.0,M1,2,group,before,4.125775884151462,28.696540770010444,0.734477306547619,11.347143123365363,0.8288194444444444,14.732820893656971,24.566005573791507,5.356915228936374
cancel_approx,3.0,M1,2,group,during,3.5093492813032268,21.77389180013474,0.7998046875,11.26859340495635,0.8912760416666666,14.630834083410063,20.812224217330822,4.6662502933441905
cancel_approx,3.0,M1,2,household,after,0.13877374168562912,0.0650815907486342,0.8817876246624345,0.5256274922190369,0.8677828673024377,0.49353965832819324,1.054897084519597,0.25511093812032876
cancel_approx,3.0,M1,2,household,before,0.13285698688021993,0.0694808945759981,0.9064633325407468,0.5281643078247173,0.8940873730283052,0.4959216096640785,1.0102242048569474,0.2635922885366681
cancel_approx,3.0,M1,2,household,during,0.12343182303004505,0.06064026739232716,0.8995778741203617,0.5256209651820495,0.8875507972677569,0.4935335297453996,0.9818832427873084,0.24625244646972985
cancel_approx,3.0,M1,2,regional,after,45.90018446844589,3590.7233453833774,0.6450717019263846,111.70048652537655,0.8543784399724802,163.4967690636452,266.8884472015945,59.92264467948137
cancel_approx,3.0,M1,2,regional,before,48.02979756559971,4559.517528714761,0.6552579365079365,113.61852674503749,0.8175595238095238,166.3042177024427,346.8932328039379,67.52419957848268
cancel_approx,3.0,M1,2,regional,during,37.17145570858334,2739.4019948399905,0.7760416666666666,111.86034815746982,0.8854166666666666,163.73075963215138,249.6136578400007,52.33929685083657
cancel_approx,3.0,M1,12,affected,after,0.12984208511125334,0.05567360255102168,0.9063049806971386,0.5356767857932964,0.8881127167923211,0.49085044738312233,0.9284549788661078,0.2359525430060496
cancel_approx,3.0,M1,12,affected,during,0.1718240954625745,0.07496760252161543,0.7808630500209298,0.5362028232240604,0.746333117409273,0.4913324651129899,1.2060744554043037,0.2738021229311698
cancel_approx,3.0,M1,12,group,after,5.963395952328533,54.51203114751572,0.8101893714124317,20.070377295531078,0.9065016681315172,24.75187865426404,29.50642866999107,7.383226337280723
